date,strategy,scheduled_grid_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_grid_cost_yuan,curtailed_pv_kwh,overpurchase_spill_kwh,pv_consumption_rate,charge_input_kwh,discharge_output_kwh,soc_initial_kwh,soc_terminal_kwh,soc_min_kwh,soc_max_kwh,pv_forecast_mae_kw,load_forecast_mae_kw
2025-04-23,rolling,55715.243116666665,1831.5562805555578,57546.799397222225,30514.20972601639,4450.798925419581,6843.972526780568,41808.981178216534,1879.2610055555544,720.9550083333339,0.9717958256333622,18666.666666666664,15120.0,1200.0,1200.0,1200.0,10800.0,91.79229641203699,127.78810833333344
2025-04-24,static_forecast,51859.53218888889,2450.5171027777765,54310.04929166666,31290.341527491946,0.0,8243.758415038885,39534.099942530826,2902.1355916666676,517.8069999999996,0.9587809755757638,20000.0,16200.0,1200.0,1200.0,1200.0,10800.0,170.60352824074076,101.86224166666673
2025-04-24,rolling,53151.60533611111,1625.684219444444,54777.28955555556,31290.341527491946,1788.4555244541687,5689.0314580930535,38767.828510039166,3445.3758555555582,517.8069999999996,0.9510653354899726,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,160.47255833333332,101.86224166666673
2025-04-25,static_forecast,24568.160461111107,1373.8195638888883,25941.980024999997,12139.872389790278,0.0,5055.1689471180525,17195.041336908333,20951.062891666665,659.8928166666666,0.6996821547489052,12266.666666666668,9936.0,1200.0,1200.0,1200.0,10800.0,265.7171363425926,124.93731319444447
2025-04-25,rolling,24207.127322222223,1224.8201166666663,25431.94743888889,12139.872389790278,-137.1325881765278,4520.648534802776,16523.388336416527,20441.030305555556,659.8928166666666,0.7069930910990441,12266.666666666666,9936.0,1200.0,1200.0,1200.0,10800.0,109.26106944444447,124.93731319444447
2025-04-26,static_forecast,24564.0427,1968.5121888888884,26532.554888888888,12086.791246806388,0.0,7773.702600206942,19860.49384701333,23478.398322222223,627.9629333333331,0.6740502548954812,12400.000000000002,10044.0,1200.0,1200.0,1200.0,10800.0,189.40946712962955,132.25791736111108
2025-04-26,rolling,24757.88116388889,1459.1944166666663,26217.075580555553,12086.791246806388,273.48624123958353,5425.9017742611095,17786.17926230708,23162.919013888888,627.9629333333331,0.678430042593336,12400.0,10044.0,1200.0,1200.0,1200.0,10800.0,112.87016724537042,132.25791736111108
2025-04-27,static_forecast,50368.52188611111,3811.1431694444436,54179.66505555555,30221.3821308975,0.0,16625.177427466664,46846.55955836417,1597.6369222222218,487.22361666666677,0.9766628825448628,18533.333333333332,15012.0,1200.0,1200.0,1200.0,10800.0,192.53218726851853,129.67043402777776
2025-04-27,rolling,53997.27493888889,1979.467347222222,55976.74228611111,30221.3821308975,3920.516040021806,8523.73173144861,42665.62990236792,3394.7141527777776,487.22361666666677,0.9504124862113243,18533.333333333332,15012.0,1200.0,1200.0,1200.0,10800.0,145.22993969907404,129.67043402777776
2025-04-28,static_forecast,61775.84251666667,1880.560497222222,63656.40301388889,36677.11565142778,0.0,8082.151775884721,44759.2674273125,2775.2749138888876,788.494116666666,0.9544404543948165,18266.666666666668,14796.0,1200.0,1200.0,1200.0,10800.0,163.51362337962962,128.47116319444436
2025-04-28,rolling,62366.16705833333,1079.26143888889,63445.42849722222,36677.11565142778,1624.2030581216654,4489.870747875006,42791.18945742445,2513.633730555555,788.494116666666,0.9587356157010403,18533.333333333332,15012.0,1200.0,1200.0,1200.0,10800.0,97.56166828703702,128.47116319444436
2025-04-29,static_forecast,51699.44290277778,2575.0713305555537,54274.514233333335,31216.66472929778,0.0,11522.946304758327,42739.611034056106,2900.2501444444456,723.7170388888895,0.9584607699112843,16933.333333333336,13716.0,1200.0,1200.0,1200.0,10800.0,200.79408287037035,105.00335277777783
2025-04-29,rolling,52885.099655555554,1076.9127333333336,53962.01238888889,31216.66472929778,2096.9144544433316,4837.698824613891,38151.278008355,2461.081633333335,723.7170388888895,0.9647508210869415,17600.0,14256.0,1200.0,1200.0,1200.0,10800.0,98.35302175925924,105.00335277777783
2025-04-30,static_forecast,49513.40873055556,4286.739608333333,53800.14833888889,30199.12787157528,0.0,15561.854119147223,45760.9819907225,1452.9696583333323,847.657580555555,0.9790716862808244,17066.666666666668,13824.0,1200.0,1200.0,1200.0,10800.0,213.73437083333337,132.42787291666667
2025-04-30,rolling,50236.46715277778,3054.5031222222215,53290.970275,30199.12787157528,1293.1925694544448,11288.805869363885,42781.12631039361,947.0524583333321,844.3967166666661,0.9863588266672741,17066.666666666668,13824.0,1200.0,1200.0,1200.0,10800.0,119.93372673611117,132.42787291666667
2025-05-01,static_forecast,51719.65633333333,4992.8323944444455,56712.48872777778,31506.337707675833,0.0,22185.97523309445,53692.31294077029,1862.7521611111092,266.3577666666664,0.9731410803873077,18800.0,15228.0,1200.0,1200.0,1200.0,10800.0,143.39254236111108,208.46656875000002
2025-05-01,rolling,53465.141975,4164.738944444446,57629.88091944445,31506.337707675833,2311.6156675398606,18202.825679312507,52020.7790545282,2780.144352777776,266.3577666666664,0.9599132534956245,18800.0,15228.0,1200.0,1200.0,1200.0,10800.0,122.59868831018518,208.46656875000002
2025-05-02,static_forecast,25982.67806111111,3189.1636944444444,29171.841755555553,13263.387590861666,0.0,13928.449491055562,27191.837081917223,12232.72698888889,191.46135000000015,0.7977082182999611,12933.333333333334,10476.0,1200.0,1200.0,1200.0,10800.0,178.15417037037034,187.69969583333335
2025-05-02,rolling,25688.7402,3289.5872861111116,28978.327486111113,13263.387590861666,-148.07034530277767,14499.31105133334,27614.628296892224,12039.212719444442,191.46135000000015,0.8009083507304369,12933.333333333336,10476.0,1200.0,1200.0,1200.0,10800.0,113.7617751157407,187.69969583333335
2025-05-03,static_forecast,25244.159775,3184.6934861111113,28428.853261111115,12421.713766638888,0.0,15006.11224245139,27427.826009090277,16806.674430555555,297.6738472222219,0.7454601610572036,12933.333333333334,10476.0,1200.0,1200.0,1200.0,10800.0,150.17928657407413,200.36671597222215
2025-05-03,rolling,25167.34740555556,3129.5582222222224,28296.905627777778,12421.713766638888,5.543208776111626,14779.447987665277,27206.704963080276,16674.72679722222,297.6738472222219,0.7474585295908671,12933.333333333334,10476.0,1200.0,1200.0,1200.0,10800.0,94.31905555555551,200.36671597222215
2025-05-04,static_forecast,54930.41345,3912.755805555556,58843.16925555555,32859.85097101444,0.0,16779.302572811113,49639.15354382556,3284.400622222224,328.1013000000005,0.9523553962546323,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,144.19890902777777,227.80463333333333
2025-05-04,rolling,52031.959925,5851.997763888889,57883.957688888884,32859.85097101444,-1018.1406573305555,23917.235493602777,55758.94580728666,2401.189055555556,328.1013000000005,0.9651675559017971,18000.0,14580.0,1200.0,1200.0,1200.0,10800.0,142.93939375000005,227.80463333333333
2025-05-05,static_forecast,56667.78510833333,5419.145044444445,62086.93015277778,34206.63847338334,0.0,20896.538774643057,55103.17724802639,2447.0859194444447,510.50410000000034,0.9626605216269373,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,224.7417594907408,219.82066250000003
2025-05-05,rolling,56176.15188611111,4667.590074999999,60843.7419611111,34206.63847338334,369.9808075994448,20433.444015515273,55010.063296498054,1406.564394444445,510.50410000000034,0.9785375820401917,20266.666666666668,16416.0,1200.0,1200.0,1200.0,10800.0,67.69468182870371,219.82066250000003
2025-05-06,static_forecast,49085.44954444445,7913.059838888887,56998.50938333334,29609.238363883887,0.0,33628.80691638889,63238.04528027277,619.0771666666665,89.34985000000006,0.9909155767976364,18000.0,14580.0,1200.0,1200.0,1200.0,10800.0,245.99211874999997,210.32325069444448
2025-05-06,rolling,52271.23094722222,5281.8701972222225,57553.101144444445,29609.238363883887,3463.6670673115264,21895.85550790972,54968.760939105145,1173.6689277777775,89.34985000000006,0.982777421275596,18000.0,14580.0,1200.0,1200.0,1200.0,10800.0,88.05990567129625,210.32325069444448
2025-05-07,static_forecast,52114.40030555556,7203.219619444444,59317.61992499999,31751.392675172498,0.0,30590.06750658195,62341.46018175445,438.2541749999991,214.18646666666655,0.9933690654278418,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,226.18114027777776,202.54123055555567
2025-05-07,rolling,55783.071358333335,4401.353177777777,60184.42453611111,31751.392675172498,3435.3951798762528,19737.047465830554,54923.835320879305,1305.0587861111107,214.18646666666655,0.9802540171499268,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,73.69532812499999,202.54123055555567
2025-05-08,static_forecast,60104.63693333334,2343.6815749999996,62448.31850833334,36234.906707721675,0.0,9609.495880515276,45844.402588236946,2120.011958333337,980.4608166666671,0.9671921090212426,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,122.79724791666669,162.92337500000005
2025-05-08,rolling,60081.87128611112,2024.2236333333312,62106.09491944445,36234.906707721675,658.5045944061125,8159.144814359714,45052.556116487496,1803.1217027777807,980.4608166666671,0.9720960912443762,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,84.18138622685186,162.92337500000005
2025-05-09,static_forecast,27044.675455555553,1530.5881805555555,28575.26363611111,13989.979466581111,0.0,6542.404744684722,20532.38421126583,16678.268833333328,965.6089527777774,0.7463552433145011,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,302.81603981481476,146.55464097222224
2025-05-09,rolling,27583.213219444446,1224.8567166666667,28808.069936111107,13989.979466581111,817.189008352084,4965.838355283333,19773.006830216527,16911.075133333332,965.6089527777774,0.7428147021523193,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,81.34663599537036,146.55464097222224
2025-05-10,static_forecast,26996.625125000002,1707.8988666666664,28704.523991666665,13979.0912578425,0.0,6538.970399422224,20518.06165726472,13251.391441666663,900.0872666666667,0.7880690936217989,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,143.72967430555556,153.55333333333328
2025-05-10,rolling,27377.1382,1360.7548333333332,28737.893033333334,13979.0912578425,623.394688530278,4999.530417520834,19602.016363893614,13284.760483333332,900.0872666666667,0.7875354190053241,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,79.60338472222224,153.55333333333328
2025-05-11,static_forecast,58474.63001944444,2766.0474166666654,61240.67743611112,35285.64429676416,0.0,11211.108367941662,46496.752664705826,1448.911952777777,786.3530666666669,0.9777975190985203,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,93.08583726851853,152.13198680555556
2025-05-11,rolling,58149.90207777778,2575.391638888889,60725.29371666667,35285.64429676416,1171.0535082469444,9980.380145838888,46437.07795085,1060.1949000000006,786.3530666666669,0.9837540459418749,17866.666666666668,14472.0,1200.0,1200.0,1200.0,10800.0,76.78902858796295,152.13198680555556
2025-05-12,static_forecast,50924.564333333336,5445.496233333334,56370.06056666667,31550.040695873056,0.0,20461.18867137639,52011.229367249434,378.98443333333347,918.5475666666665,0.9944687862212617,16533.333333333336,13392.0,1200.0,1200.0,1200.0,10800.0,220.82777824074068,154.91782847222223
2025-05-12,rolling,56306.43890277778,1829.5819750000005,58136.02087777777,31550.040695873056,5193.95172706861,6747.771890041668,43491.76431298333,2140.0719694444433,923.4203416666666,0.9687660111504596,16533.333333333336,13392.0,1200.0,1200.0,1200.0,10800.0,91.50688148148153,154.91782847222223
2025-05-13,static_forecast,60703.090033333334,2154.1377055555563,62857.22773888889,36178.19678768139,0.0,9391.900359498617,45570.09714718001,4583.749805555557,1268.2651666666666,0.9317289065930007,20400.0,16524.0,1200.0,1200.0,1200.0,10800.0,257.77012754629635,143.86684166666666
2025-05-13,rolling,58150.43899166666,1760.8382000000001,59911.27719166667,36178.19678768139,494.7050108147221,7966.835224372225,44639.737022868336,2007.7055083333325,1278.3589166666666,0.9700969171294987,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,106.51729525462969,143.86684166666666
2025-05-14,static_forecast,58395.678433333334,2503.4705916666676,60899.149025000006,36064.669225228616,0.0,9320.69074757917,45385.35997280778,3448.528922222224,889.8046527777775,0.9489695426626512,18666.666666666668,15120.0,1200.0,1200.0,1200.0,10800.0,226.68229629629639,122.93868680555563
2025-05-14,rolling,58312.434102777785,1411.4157611111114,59723.84986388889,36064.669225228616,923.4325922098632,5696.692352161112,42684.79416959958,2273.2297611111135,889.8046527777775,0.9663613218973325,18666.66666666667,15120.0,1200.0,1200.0,1200.0,10800.0,113.23914942129629,122.93868680555563
2025-05-15,static_forecast,56507.79524166667,3538.8889777777786,60046.68421944444,35647.64487946555,0.0,11763.322583686117,47410.96746315167,2498.440252777778,1185.8523499999992,0.9626168083183613,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,214.406611574074,158.31908472222221
2025-05-15,rolling,57415.932488888895,1881.2648694444438,59297.19735833334,35647.64487946555,1337.912917087638,7476.216638223607,44461.7744347768,1850.2867249999995,1185.8523499999992,0.9723148779604541,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,82.65443738425923,158.31908472222221
2025-05-16,static_forecast,25943.434488888888,1606.677438888889,27550.111927777776,13709.27494827389,0.0,5435.280538327778,19144.55548660167,21793.644144444446,811.627916666667,0.697166812969918,11733.333333333334,9504.0,1200.0,1200.0,1200.0,10800.0,145.66413611111108,158.96481388888893
2025-05-16,rolling,25523.51916388889,1814.2669833333332,27337.78614722222,13709.27494827389,-143.5781924608333,6472.480421472222,20038.177177285277,21581.31836388889,811.627916666667,0.700117182003574,11733.333333333332,9504.0,1200.0,1200.0,1200.0,10800.0,75.9199696759259,158.96481388888893
2025-05-17,static_forecast,26310.03651111111,1686.4082444444439,27996.444755555556,13784.765879728333,0.0,6586.6250754527755,20371.39095518111,14653.838005555555,639.1409999999996,0.7739502864003469,11866.666666666668,9612.0,1200.0,1200.0,1200.0,10800.0,150.8759111111111,148.20569236111106
2025-05-17,rolling,26247.99252777778,1708.3959388888882,27956.388466666667,13784.765879728333,61.37782381000008,6609.638804731942,20455.782508270277,14613.781716666665,639.1409999999996,0.7745681936426521,11866.666666666666,9612.0,1200.0,1200.0,1200.0,10800.0,131.901540625,148.20569236111106
2025-05-18,static_forecast,61225.449919444436,1064.1620305555557,62289.61195,37194.46549501111,0.0,3331.9465836027803,40526.412078613896,4193.81805,847.6257999999989,0.9374158532960016,18800.0,15228.0,1200.0,1200.0,1200.0,10800.0,180.69186597222222,149.64494930555554
2025-05-18,rolling,59797.831341666664,1335.8906166666668,61133.72195833333,37194.46549501111,-488.110539731666,4321.001701959723,41027.356657239165,3036.8184416666672,848.7354166666655,0.9546817032592355,18800.0,15228.0,1200.0,1200.0,1200.0,10800.0,105.06560011574078,149.64494930555554
2025-05-19,static_forecast,54690.90308333334,1829.6755972222206,56520.578680555554,33259.234764101115,0.0,7851.013566098603,41110.24833019971,4736.763072222224,747.2657250000004,0.9347168173917249,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,192.7523993055556,155.86542500000007
2025-05-19,rolling,54142.775769444444,1497.2393694444436,55640.01513888889,33259.234764101115,742.2579829995826,6395.672793740274,40397.16554084097,3880.8142055555563,747.9843833333337,0.9465137059660421,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,110.98596354166664,155.86542500000007
2025-05-20,static_forecast,54283.54278611111,5671.67698888889,59955.219775000005,33299.10135460389,0.0,21258.244277584723,54557.34563218861,1363.1975416666655,568.6274166666667,0.9793173454891647,18400.0,14904.0,1200.0,1200.0,1200.0,10800.0,228.77513310185188,136.50639236111112
2025-05-20,rolling,58119.76819444445,2142.484019444446,60262.25221388889,33299.10135460389,3404.0397704859724,8456.03012823056,45159.17125332042,1771.563313888889,568.6274166666667,0.9731215536668024,17866.666666666668,14472.0,1200.0,1200.0,1200.0,10800.0,85.95242824074074,136.50639236111112
2025-05-21,static_forecast,50544.09751944445,5202.160913888889,55746.258433333336,31695.06900115889,0.0,20110.856767733327,51805.92576889222,618.2369666666652,700.07285,0.9910297002957633,16133.333333333332,13068.0,1200.0,1200.0,1200.0,10800.0,230.8143833333333,129.37572013888888
2025-05-21,rolling,55893.709861111114,1500.9279999999987,57394.637861111114,31695.06900115889,5263.1579009825,5713.448097498607,42671.674999639996,2266.6163944444434,700.07285,0.9671125644874846,16133.333333333334,13068.0,1200.0,1200.0,1200.0,10800.0,83.77302453703706,129.37572013888888
2025-05-22,static_forecast,53102.941511111116,4273.306305555555,57376.24781666667,32885.776370385836,0.0,14392.22956568889,47278.005936074725,2178.3888138888897,834.5615194444447,0.9683893132116858,18666.666666666664,15120.0,1200.0,1200.0,1200.0,10800.0,250.94431666666662,150.59441250000003
2025-05-22,rolling,54509.05929166667,2267.9696333333313,56777.028925,32885.776370385836,1595.8334317984745,9385.902908562493,43867.5127107468,1833.8354333333348,833.2293416666669,0.9733891410317491,17333.333333333332,14040.0,1200.0,1200.0,1200.0,10800.0,98.06200266203705,150.59441250000003
2025-05-23,static_forecast,25697.11863333333,1697.0312833333337,27394.14991666667,13234.924842272223,0.0,7062.848225245835,20297.773067518057,17743.754566666667,974.7798000000005,0.7412029716087511,11866.666666666668,9612.0,1200.0,1200.0,1200.0,10800.0,185.56171597222226,154.2964027777778
2025-05-23,rolling,26368.747355555555,1240.4269361111112,27609.174291666666,13234.924842272223,1011.3349737333334,5029.465269062501,19275.725085068058,17958.778941666664,974.7798000000005,0.7380667881661429,11866.666666666668,9612.0,1200.0,1200.0,1200.0,10800.0,173.59325729166665,154.2964027777778
2025-05-24,static_forecast,26463.62737777778,1213.491758333333,27677.119136111112,13888.935600162222,0.0,4680.366693445832,18569.302293608052,20922.44821111111,770.8362083333332,0.705065550909651,11733.333333333334,9504.0,1200.0,1200.0,1200.0,10800.0,152.22361921296297,145.15237013888884
2025-05-24,rolling,26131.48682222222,995.270597222222,27126.757419444446,13888.935600162222,-146.70379196416653,3770.413125918056,17512.64493411611,20372.086494444447,770.8362083333332,0.712823755306558,11733.333333333334,9504.0,1200.0,1200.0,1200.0,10800.0,94.60062442129636,145.15237013888884
2025-05-25,static_forecast,55258.03035833333,2013.1984611111125,57271.22881944444,33361.21794602834,0.0,8952.066711737505,42313.284657765835,4269.704669444445,1087.1806333333334,0.9405125383979046,17733.333333333336,14364.0,1200.0,1200.0,1200.0,10800.0,189.77313564814818,155.6909000000001
2025-05-25,rolling,55177.67605277778,1492.6808444444453,56670.35689722223,33361.21794602834,834.8063573108338,6688.298143480557,40884.32244681972,3668.8327472222227,1087.1806333333334,0.9488841584906879,17733.333333333332,14364.0,1200.0,1200.0,1200.0,10800.0,127.50847638888887,155.6909000000001
2025-05-26,static_forecast,52559.09733611111,6681.85915,59240.95648611111,32651.950198910003,0.0,24217.664433352773,56869.614632262776,329.84676944444504,1037.9434333333334,0.9949119813143411,17333.333333333332,14040.0,1200.0,1200.0,1200.0,10800.0,290.7500708333333,151.13057013888886
2025-05-26,rolling,59675.35249444444,1834.3920583333336,61509.74455277778,32651.950198910003,6315.410665859168,6938.550239165276,45905.91110393444,2522.634836111113,1037.9434333333334,0.9610873460884715,17733.333333333336,14364.0,1200.0,1200.0,1200.0,10800.0,99.70150451388889,151.13057013888886
2025-05-27,static_forecast,50033.82956666667,3888.8258861111094,53922.65545277778,31336.62606985028,0.0,15010.962078569437,46347.588148419716,786.2056694444454,680.7491500000001,0.9888728409421008,16133.333333333332,13068.0,1200.0,1200.0,1200.0,10800.0,186.58176041666658,132.80144722222227
2025-05-27,rolling,54307.96661944444,1778.6602194444436,56086.626838888886,31336.62606985028,3725.8481282527787,7023.176230734716,42085.65042883778,2950.1770555555595,680.7491500000001,0.958246180837989,16133.333333333334,13068.0,1200.0,1200.0,1200.0,10800.0,109.44840625000006,132.80144722222227
2025-05-28,static_forecast,57597.026247222224,1787.842244444444,59384.86849166666,34587.78267842972,0.0,6287.715671884721,40875.49835031445,2466.5421750000005,844.5022166666663,0.9635385919445691,20000.0,16200.0,1200.0,1200.0,1200.0,10800.0,125.68495138888882,131.36791944444442
2025-05-28,rolling,58510.59984444444,1218.606727777777,59729.20657222222,34587.78267842972,1427.799059807917,3938.005182018052,39953.58692025569,2886.880255555556,844.5022166666663,0.9573249871533304,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,101.91193391203699,131.36791944444442
2025-05-29,static_forecast,56008.31778333334,4338.585150000001,60346.90293333333,33875.21315199556,0.0,17063.565936088893,50938.779088084455,1894.0329333333352,593.4131666666663,0.9714449564144966,19733.333333333332,15984.0,1200.0,1200.0,1200.0,10800.0,168.50266851851845,143.3091243055556
2025-05-29,rolling,58909.09998055556,2376.144913888892,61285.24489444444,33875.21315199556,2608.14631519097,9515.948379308344,45999.30784649487,2857.7082277777795,593.4131666666663,0.9569162808297986,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,117.08545879629634,143.3091243055556
2025-05-30,static_forecast,25935.700480555555,1242.0137916666672,27177.71427222222,13605.700003212776,0.0,4815.7582312111135,18421.458234423888,17570.183069444443,781.9646027777776,0.7416757036815919,11733.333333333334,9504.0,1200.0,1200.0,1200.0,10800.0,234.97160393518527,130.66680000000002
2025-05-30,rolling,26297.745302777777,1082.0039944444445,27379.749297222224,13605.700003212776,496.380051222084,4062.971287012501,18165.05134144736,17771.690288888887,782.4924083333333,0.7387130589293815,11733.333333333334,9504.0,1200.0,1200.0,1200.0,10800.0,118.27499837962961,130.66680000000002
2025-05-31,static_forecast,27884.818075000003,1106.5746638888893,28991.39273888889,14822.79030793361,0.0,3657.0355299097246,18479.82583784334,17280.531122222223,965.6800666666663,0.7397085087961761,12400.0,10044.0,1200.0,1200.0,1200.0,10800.0,279.0489800925927,149.0441375000001
2025-05-31,rolling,26617.648941666663,1150.6779861111113,27768.326927777776,14822.79030793361,-586.9703002190279,4228.9606217875025,18464.780629502086,16057.465311111111,965.6800666666663,0.7581311846712904,12400.0,10044.0,1200.0,1200.0,1200.0,10800.0,103.41739652777778,149.0441375000001
2025-06-01,static_forecast,71289.69762777777,6755.124986111108,78044.82261388889,43277.22478030028,0.0,26697.399590838875,69974.62437113916,2898.8947305555557,19.76825000000008,0.9491633651329814,20533.333333333336,16632.0,1200.0,1200.0,1200.0,10800.0,253.80528680555557,366.848411111111
2025-06-01,rolling,68371.08087222223,8785.102697222223,77156.18356944443,43277.22478030028,-762.8681677197235,35151.3977712625,77665.75438384307,1908.9223527777797,19.76825000000008,0.966524072911383,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,125.66654953703704,366.848411111111
2025-06-02,static_forecast,72046.1664861111,7200.55396388889,79246.72045000001,43868.71529232889,0.0,28060.453095420846,71929.16838774973,6341.602858333335,33.64347499999985,0.893310368197806,22266.666666666668,18036.0,1200.0,1200.0,1200.0,10800.0,343.1394002314815,387.5292729166666
2025-06-02,rolling,64017.48285555556,9447.995305555556,73465.47816111111,43868.71529232889,-2465.107156800694,36623.10980134722,78026.71793687542,712.3605694444445,33.64347499999985,0.9880154136797518,21466.66666666667,17388.0,1200.0,1200.0,1200.0,10800.0,99.04614942129629,387.5292729166666
2025-06-03,static_forecast,66040.79700833333,8373.616580555556,74414.41358888888,39865.245205980274,0.0,33545.20893777639,73410.45414375667,2127.1902888888903,92.18979999999999,0.9644784339533264,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,136.98579884259263,365.7433395833334
2025-06-03,rolling,66783.95131666666,8206.990875000001,74990.94219166668,39865.245205980274,1420.3006779404166,32605.334432580563,73890.88031650127,2729.0522250000013,92.18979999999999,0.9544280502964337,20933.333333333336,16956.0,1200.0,1200.0,1200.0,10800.0,144.69472916666666,365.7433395833334
2025-06-04,static_forecast,76263.57723888889,6430.914486111112,82694.491725,46613.41483349167,0.0,24388.926906825003,71002.34174031667,8826.236124999998,17.66145000000006,0.8501350088518583,22133.333333333336,17928.0,1200.0,1200.0,1200.0,10800.0,468.38607708333336,385.03852499999994
2025-06-04,rolling,66492.84259444443,8182.39261388889,74675.23520833332,46613.41483349167,-3221.4449815806947,30935.13888610695,74327.10873801791,1085.646275,17.66145000000006,0.9815662795455874,20666.666666666664,16740.0,1200.0,1200.0,1200.0,10800.0,83.35895046296295,385.03852499999994
2025-06-05,static_forecast,66321.30838611111,10139.945469444443,76461.25385555555,39700.605356726664,0.0,39915.08365219444,79615.68900892111,1217.291038888888,41.311466666666774,0.9787582759647524,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,150.31489837962965,356.00150555555547
2025-06-05,rolling,67817.47820833334,8473.069780555552,76290.5479888889,39700.605356726664,2507.378517353196,32328.911547390264,74536.89542147012,1046.5851722222214,41.311466666666774,0.9817370926939389,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,84.323565625,356.00150555555547
2025-06-06,static_forecast,28673.911022222223,7642.1086,36316.01962222222,15590.242973338889,0.0,29874.377220211107,45464.62019355,2924.111772222223,104.91244999999998,0.9436505024286395,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,98.19710300925927,390.6260965277778
2025-06-06,rolling,28186.66983611111,8879.334358333334,37066.004194444446,15590.242973338889,-58.82859344000016,35011.81755403194,50543.23193393083,3674.0963444444455,104.91244999999998,0.9291978217095037,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,98.20969988425924,390.6260965277778
2025-06-07,static_forecast,31412.95265,6948.8162999999995,38361.76895,16304.829596245001,0.0,28597.33397436667,44902.163570611665,4675.189766666666,77.39935000000003,0.9101447701352188,13066.666666666668,10584.0,1200.0,1200.0,1200.0,10800.0,255.66032592592597,376.80816527777773
2025-06-07,rolling,29866.483097222223,7232.072611111112,37098.55570833333,16304.829596245001,72.83114373874992,28943.713144608333,45321.373884592074,3310.6431916666666,77.39935000000003,0.9363707956608618,13600.0,11016.0,1200.0,1200.0,1200.0,10800.0,71.94865023148148,376.80816527777773
2025-06-08,static_forecast,71539.36164444445,3578.64056388889,75118.00220833333,44013.32015754361,0.0,14122.151487280556,58135.471644824174,5242.929747222224,814.1491944444457,0.9168871024418117,20400.0,16524.0,1200.0,1200.0,1200.0,10800.0,296.71304189814816,143.87035069444448
2025-06-08,rolling,70690.88770555556,1694.6872111111113,72385.57491666666,44013.32015754361,1599.7283533095833,6153.318895691667,51766.367406544865,2713.7193500000003,813.5989666666679,0.9569810985055216,19333.333333333336,15660.0,1200.0,1200.0,1200.0,10800.0,92.3554822916667,143.87035069444448
2025-06-09,static_forecast,80035.81211666667,1510.257599999999,81546.06971666667,50279.42778712361,0.0,5572.017597622216,55851.445384745835,5611.736016666668,897.6209666666672,0.9019552480799092,21600.0,17496.0,1200.0,1200.0,1200.0,10800.0,228.0415583333334,160.0386597222223
2025-06-09,rolling,75574.54485,2251.923691666667,77826.46854166666,50279.42778712361,-1581.4397479181955,8574.334403056942,57272.32244226236,1866.8015083333335,897.6209666666672,0.9673844082784722,21733.333333333336,17604.0,1200.0,1200.0,1200.0,10800.0,81.37384155092592,160.0386597222223
2025-06-10,static_forecast,74146.4871361111,3171.3374861111133,77317.82462222222,46300.308165644994,0.0,12183.938299579175,58484.246465224176,1063.4977055555555,658.5493500000007,0.9809395512360883,20933.333333333336,16956.0,1200.0,1200.0,1200.0,10800.0,133.83612384259263,151.95879374999998
2025-06-10,rolling,76107.34955833331,2278.347761111113,78385.69731944444,46300.308165644994,2634.6458588659707,7702.418935847227,56637.372960358196,2106.0370694444423,658.5493500000007,0.9622547265994571,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,105.81967002314815,151.95879374999998
2025-06-11,static_forecast,80148.759375,3620.0376166666647,83768.79699166666,50532.52907630111,0.0,14244.876493313881,64777.40556961499,2177.2119916666675,997.8053499999995,0.9582527544858691,23733.333333333336,19224.0,1200.0,1200.0,1200.0,10800.0,212.35331180555548,150.37369305555546
