optimization_run_id,update_time,forecast_coverage_start,forecast_coverage_end,issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh,pv_forecast_source,pv_anchor_observed_at_issue_kw,pv_anchor_observed_time,pv_anchor_source,load_forecast_kwh,load_forecast_source_time,load_forecast_source_times,load_forecast_history_count,load_forecast_source,information_cutoff,execution_start_index,execution_stop_index_exclusive,executed_in_this_update,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,planned_curtailment_kwh,planned_soc_start_kwh,planned_soc_end_kwh,base_plan_grid_kwh,soc_grid_step_kwh
2025-03-20T00:00_rolling,2025-03-20 00:00:00,2025-03-20 00:10:00,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-20 23:50:00,1430,0.0,0.0,attachment3_10min_interpolation,0.0,2025-03-20 00:00:00,observed_at_issue,508.17612166666675,2025-03-13 23:50:00,2025-03-13 23:50:00;2025-03-06 23:50:00;2025-02-27 23:50:00;2025-02-20 23:50:00,4,weighted_same_weekday_4w,2025-03-20 00:00:00,0,36,False,508.17612166666675,0.0,0.0,0.0,1200.0,1200.0,508.17612166666675,120.0
2025-03-20T00:00_rolling,2025-03-20 00:00:00,2025-03-20 00:10:00,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,1440,0.0,0.0,attachment3_10min_interpolation,0.0,2025-03-20 00:00:00,observed_at_issue,412.1016666666667,2025-03-14 00:00:00,2025-03-14 00:00:00;2025-03-07 00:00:00;2025-02-28 00:00:00;2025-02-21 00:00:00,4,weighted_same_weekday_4w,2025-03-20 00:00:00,0,36,False,412.1016666666667,0.0,0.0,0.0,1200.0,1200.0,412.1016666666667,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 06:10:00,10,287.91468333333336,47.98578055555556,observed_anchor_linear_to_h1,0.0,2025-03-20 06:00:00,observed_at_issue,826.5042566666668,2025-03-13 06:10:00,2025-03-13 06:10:00;2025-03-06 06:10:00;2025-02-27 06:10:00;2025-02-20 06:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,22.518476111111227,0.0,756.0,0.0,9960.0,9120.0,22.04705388888908,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 06:20:00,20,575.8293666666667,95.97156111111111,observed_anchor_linear_to_h1,0.0,2025-03-20 06:00:00,observed_at_issue,814.7726300000002,2025-03-13 06:20:00,2025-03-13 06:20:00;2025-03-06 06:20:00;2025-02-27 06:20:00;2025-02-20 06:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,70.80106888888906,0.0,648.0,0.0,9120.0,8400.0,69.85822444444466,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 06:30:00,30,863.74405,143.95734166666668,observed_anchor_linear_to_h1,0.0,2025-03-20 06:00:00,observed_at_issue,829.3498333333334,2025-03-13 06:30:00,2025-03-13 06:30:00;2025-03-06 06:30:00;2025-02-27 06:30:00;2025-02-20 06:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,37.39249166666673,0.0,648.0,0.0,8400.0,7680.0,35.978225000000066,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 06:40:00,40,1151.6587333333334,191.94312222222223,observed_anchor_linear_to_h1,0.0,2025-03-20 06:00:00,observed_at_issue,823.2632333333335,2025-03-13 06:40:00,2025-03-13 06:40:00;2025-03-06 06:40:00;2025-02-27 06:40:00;2025-02-20 06:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,648.0,16.67988888888874,7680.0,6960.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 06:50:00,50,1439.5734166666666,239.92890277777778,observed_anchor_linear_to_h1,0.0,2025-03-20 06:00:00,observed_at_issue,821.9850783333334,2025-03-13 06:50:00,2025-03-13 06:50:00;2025-03-06 06:50:00;2025-02-27 06:50:00;2025-02-20 06:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,42.05617555555557,0.0,540.0,0.0,6960.0,6360.0,39.69906444444439,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:00:00,60,1727.4881,287.91468333333336,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,831.5241666666668,2025-03-13 07:00:00,2025-03-13 07:00:00;2025-03-06 07:00:00;2025-02-27 07:00:00;2025-02-20 07:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,3.609483333333401,0.0,540.0,0.0,6360.0,5760.0,0.7809500000000753,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:10:00,70,2033.660033333333,338.94333888888883,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,829.4203700000003,2025-03-13 07:10:00,2025-03-13 07:10:00;2025-03-06 07:10:00;2025-02-27 07:10:00;2025-02-20 07:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,58.477031111111444,0.0,432.0,0.0,5760.0,5280.0,49.58583111111142,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:20:00,80,2339.831966666666,389.97199444444436,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,832.5021883333335,2025-03-13 07:20:00,2025-03-13 07:20:00;2025-03-06 07:20:00;2025-02-27 07:20:00;2025-02-20 07:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,10.53019388888913,0.0,432.0,0.0,5280.0,4800.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:30:00,90,2646.0039,441.00065,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,822.7058333333334,2025-03-13 07:30:00,2025-03-13 07:30:00;2025-03-06 07:30:00;2025-02-27 07:30:00;2025-02-20 07:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,57.70518333333342,0.0,324.0,0.0,4800.0,4440.0,36.68865000000005,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:40:00,100,2952.175833333333,492.0293055555555,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,789.7944600000001,2025-03-13 07:40:00,2025-03-13 07:40:00;2025-03-06 07:40:00;2025-02-27 07:40:00;2025-02-20 07:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,297.7651544444446,0.0,0.0,0.0,4440.0,4440.0,270.6859544444445,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 07:50:00,110,3258.3477666666663,543.057961111111,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,921.0593833333335,2025-03-13 07:50:00,2025-03-13 07:50:00;2025-03-06 07:50:00;2025-02-27 07:50:00;2025-02-20 07:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,54.00142222222246,0.0,324.0,0.0,4440.0,4080.0,20.85955555555563,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:00:00,120,3564.5197,594.0866166666666,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1127.3826666666669,2025-03-13 08:00:00,2025-03-13 08:00:00;2025-03-06 08:00:00;2025-02-27 08:00:00;2025-02-20 08:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,540.0,6.703949999999736,4080.0,3480.0,62.09151666666685,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:10:00,130,3881.1197166666666,646.8532861111111,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1117.6282250000002,2025-03-13 08:10:00,2025-03-13 08:10:00;2025-03-06 08:10:00;2025-02-27 08:10:00;2025-02-20 08:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,38.774938888889096,0.0,432.0,0.0,3480.0,3000.0,3.9139472222224185,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:20:00,140,4197.719733333333,699.6199555555555,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1087.2567500000002,2025-03-13 08:20:00,2025-03-13 08:20:00;2025-03-06 08:20:00;2025-02-27 08:20:00;2025-02-20 08:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,63.63679444444472,0.0,324.0,0.0,3000.0,2640.0,33.119344444444664,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:30:00,150,4514.31975,752.386625,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1118.5365000000002,2025-03-13 08:30:00,2025-03-13 08:30:00;2025-03-06 08:30:00;2025-02-27 08:30:00;2025-02-20 08:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,42.14987500000018,0.0,324.0,0.0,2640.0,2280.0,15.975966666666864,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:40:00,160,4830.919766666667,805.1532944444444,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1101.4041300000001,2025-03-13 08:40:00,2025-03-13 08:40:00;2025-03-06 08:40:00;2025-02-27 08:40:00;2025-02-20 08:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,80.25083555555568,0.0,216.0,0.0,2280.0,2040.0,58.42046888888888,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 08:50:00,170,5147.519783333333,857.9199638888889,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1105.2586150000002,2025-03-13 08:50:00,2025-03-13 08:50:00;2025-03-06 08:50:00;2025-02-27 08:50:00;2025-02-20 08:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,31.33865111111129,0.0,216.0,0.0,2040.0,1800.0,13.851826111111222,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:00:00,180,5464.1198,910.6866333333334,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1135.0556666666669,2025-03-13 09:00:00,2025-03-13 09:00:00;2025-03-06 09:00:00;2025-02-27 09:00:00;2025-02-20 09:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,8.369033333333505,0.0,216.0,0.0,1800.0,1560.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:10:00,190,5683.137266666667,947.1895444444444,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1115.9906333333336,2025-03-13 09:10:00,2025-03-13 09:10:00;2025-03-06 09:10:00;2025-02-27 09:10:00;2025-02-20 09:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,60.801088888889126,0.0,108.0,0.0,1560.0,1440.0,34.34667500000012,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:20:00,200,5902.154733333334,983.6924555555556,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1099.1701516666667,2025-03-13 09:20:00,2025-03-13 09:20:00;2025-03-06 09:20:00;2025-02-27 09:20:00;2025-02-20 09:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,7.477696111111072,0.0,108.0,0.0,1440.0,1320.0,75.71215166666661,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:30:00,210,6121.1722,1020.1953666666667,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1105.5516666666667,2025-03-13 09:30:00,2025-03-13 09:30:00;2025-03-06 09:30:00;2025-02-27 09:30:00;2025-02-20 09:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,108.0,22.643699999999967,1320.0,1200.0,32.279624999999896,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:40:00,220,6340.189666666666,1056.6982777777778,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1103.4181650000003,2025-03-13 09:40:00,2025-03-13 09:40:00;2025-03-06 09:40:00;2025-02-27 09:40:00;2025-02-20 09:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,46.719887222222496,0.0,0.0,0.0,1200.0,1200.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 09:50:00,230,6559.207133333333,1093.201188888889,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1101.1446633333335,2025-03-13 09:50:00,2025-03-13 09:50:00;2025-03-06 09:50:00;2025-02-27 09:50:00;2025-02-20 09:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,7.943474444444519,0.0,0.0,0.0,1200.0,1200.0,61.57787166666694,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:00:00,240,6778.2246,1129.7041,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1103.3010000000002,2025-03-13 10:00:00,2025-03-13 10:00:00;2025-03-06 10:00:00;2025-02-27 10:00:00;2025-02-20 10:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,0.0,26.403099999999768,1200.0,1200.0,13.920166666666859,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:10:00,250,6946.356449999999,1157.7260749999998,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1102.3093033333334,2025-03-13 10:10:00,2025-03-13 10:10:00;2025-03-06 10:10:00;2025-02-27 10:10:00;2025-02-20 10:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,0.0,55.416771666666364,1200.0,1200.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:20:00,260,7114.4883,1185.74805,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1099.7035883333338,2025-03-13 10:20:00,2025-03-13 10:20:00;2025-03-06 10:20:00;2025-02-27 10:20:00;2025-02-20 10:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,0.0,0.0,86.04446166666617,1200.0,1200.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:30:00,270,7282.62015,1213.770025,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1090.9731666666669,2025-03-13 10:30:00,2025-03-13 10:30:00;2025-03-06 10:30:00;2025-02-27 10:30:00;2025-02-20 10:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,10.536475000000195,133.33333333333334,0.0,0.0,1200.0,1320.0,58.783550000000275,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:40:00,280,7450.751999999999,1241.7919999999997,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1071.9522766666669,2025-03-13 10:40:00,2025-03-13 10:40:00;2025-03-06 10:40:00;2025-02-27 10:40:00;2025-02-20 10:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,133.33333333333334,0.0,36.50638999999947,1320.0,1440.0,14.381954444444489,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 10:50:00,290,7618.88385,1269.813975,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1072.0190283333334,2025-03-13 10:50:00,2025-03-13 10:50:00;2025-03-06 10:50:00;2025-02-27 10:50:00;2025-02-20 10:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,0.0,133.33333333333334,0.0,64.4616133333333,1440.0,1560.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:00:00,300,7787.0157,1297.83595,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1088.8848333333335,2025-03-13 11:00:00,2025-03-13 11:00:00;2025-03-06 11:00:00;2025-02-27 11:00:00;2025-02-20 11:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,57.71555000000029,266.6666666666667,0.0,0.0,1560.0,1800.0,513.8864333333333,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:10:00,310,7894.038583333333,1315.6730972222222,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1089.3991850000002,2025-03-13 11:10:00,2025-03-13 11:10:00;2025-03-06 11:10:00;2025-02-27 11:10:00;2025-02-20 11:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,440.3927544444447,666.6666666666666,0.0,0.0,1800.0,2400.0,525.5966350000001,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:20:00,320,8001.061466666667,1333.5102444444444,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1077.7080100000003,2025-03-13 11:20:00,2025-03-13 11:20:00;2025-03-06 11:20:00;2025-02-27 11:20:00;2025-02-20 11:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,10.864432222222547,266.6666666666667,0.0,0.0,2400.0,2640.0,525.1013100000002,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:30:00,330,8108.08435,1351.3473916666667,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1071.3760000000002,2025-03-13 11:30:00,2025-03-13 11:30:00;2025-03-06 11:30:00;2025-02-27 11:30:00;2025-02-20 11:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,520.0286083333335,800.0,0.0,0.0,2640.0,3360.0,529.9651500000002,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:40:00,340,8215.107233333334,1369.184538888889,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1079.170325,2025-03-13 11:40:00,2025-03-13 11:40:00;2025-03-06 11:40:00;2025-02-27 11:40:00;2025-02-20 11:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,509.9857861111111,800.0,0.0,0.0,3360.0,4080.0,548.9553250000001,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 11:50:00,350,8322.130116666667,1387.0216861111112,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1062.3773133333334,2025-03-13 11:50:00,2025-03-13 11:50:00;2025-03-06 11:50:00;2025-02-27 11:50:00;2025-02-20 11:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,475.3556272222222,800.0,0.0,0.0,4080.0,4800.0,543.3581633333336,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:00:00,360,8429.153,1404.8588333333335,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1023.2286666666669,2025-03-13 12:00:00,2025-03-13 12:00:00;2025-03-06 12:00:00;2025-02-27 12:00:00;2025-02-20 12:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,True,418.3698333333334,800.0,0.0,0.0,4800.0,5520.0,515.4053666666669,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:10:00,370,8466.122366666666,1411.0203944444445,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1006.0320283333334,2025-03-13 12:10:00,2025-03-13 12:10:00;2025-03-06 12:10:00;2025-02-27 12:10:00;2025-02-20 12:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,395.0116338888889,800.0,0.0,0.0,5520.0,6240.0,539.9939088888892,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:20:00,380,8503.091733333333,1417.1819555555555,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1011.4047150000001,2025-03-13 12:20:00,2025-03-13 12:20:00;2025-03-06 12:20:00;2025-02-27 12:20:00;2025-02-20 12:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,394.2227594444446,800.0,0.0,0.0,6240.0,6960.0,587.1517761111111,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:30:00,390,8540.061099999999,1423.3435166666666,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1015.4656666666668,2025-03-13 12:30:00,2025-03-13 12:30:00;2025-03-06 12:30:00;2025-02-27 12:30:00;2025-02-20 12:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,392.12215000000026,800.0,0.0,0.0,6960.0,7680.0,632.9979083333334,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:40:00,400,8577.030466666667,1429.5050777777778,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,998.4924833333334,2025-03-13 12:40:00,2025-03-13 12:40:00;2025-03-06 12:40:00;2025-02-27 12:40:00;2025-02-20 12:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,368.9874055555556,800.0,0.0,0.0,7680.0,8400.0,657.8099055555556,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 12:50:00,410,8613.999833333333,1435.6666388888889,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1006.8346083333336,2025-03-13 12:50:00,2025-03-13 12:50:00;2025-03-06 12:50:00;2025-02-27 12:50:00;2025-02-20 12:50:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,0.0,400.0,0.0,28.83203055555532,8400.0,8760.0,41.27054444444465,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 13:00:00,420,8650.9692,1441.8282,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1045.6580000000001,2025-03-13 13:00:00,2025-03-13 13:00:00;2025-03-06 13:00:00;2025-02-27 13:00:00;2025-02-20 13:00:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,3.829800000000205,400.0,0.0,0.0,8760.0,9120.0,0.0,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 13:10:00,430,8491.236716666666,1415.2061194444443,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1070.3175416666668,2025-03-13 13:10:00,2025-03-13 13:10:00;2025-03-06 13:10:00;2025-02-27 13:10:00;2025-02-20 13:10:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,0.0,266.6666666666667,0.0,78.22191111111084,9120.0,9360.0,25.85646944444443,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 13:20:00,440,8331.504233333333,1388.584038888889,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1069.1540633333334,2025-03-13 13:20:00,2025-03-13 13:20:00;2025-03-06 13:20:00;2025-02-27 13:20:00;2025-02-20 13:20:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,0.0,266.6666666666667,0.0,52.763308888888844,9360.0,9600.0,37.34413555555557,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 13:30:00,450,8171.77175,1361.9619583333333,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1058.8096666666668,2025-03-13 13:30:00,2025-03-13 13:30:00;2025-03-06 13:30:00;2025-02-27 13:30:00;2025-02-20 13:30:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,0.0,266.6666666666667,0.0,36.48562499999986,9600.0,9840.0,39.650883333333354,120.0
2025-03-20T06:00_rolling,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-21 06:00:00,2025-03-20 06:00:00,2025-03-20 13:40:00,460,8012.039266666667,1335.3398777777777,attachment3_10min_interpolation,0.0,2025-03-20 06:00:00,observed_at_issue,1061.685885,2025-03-13 13:40:00,2025-03-13 13:40:00;2025-03-06 13:40:00;2025-02-27 13:40:00;2025-02-20 13:40:00,4,weighted_same_weekday_4w,2025-03-20 06:00:00,36,72,False,0.0,266.6666666666667,0.0,6.987326111110917,9840.0,10080.0,55.17824611111121,120.0
