optimization_run_id,update_time,forecast_coverage_start,forecast_coverage_end,issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh,pv_forecast_source,pv_anchor_observed_at_issue_kw,pv_anchor_observed_time,load_forecast_kwh,load_forecast_source_time,load_forecast_source,information_cutoff,execution_start_index,execution_stop_index_exclusive,executed_in_this_update,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,planned_curtailment_kwh,planned_soc_start_kwh,planned_soc_end_kwh,base_plan_grid_kwh,soc_grid_step_kwh
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 21:30:00,1290,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,738.7916666666666,2025-12-14 21:30:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,738.7916666666666,0.0,0.0,0.0,1200.0,1200.0,738.7916666666666,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 21:40:00,1300,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,753.2937499999999,2025-12-14 21:40:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,753.2937499999999,0.0,0.0,0.0,1200.0,1200.0,753.2937499999999,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 21:50:00,1310,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,683.0635166666666,2025-12-14 21:50:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,683.0635166666666,0.0,0.0,0.0,1200.0,1200.0,683.0635166666666,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:00:00,1320,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,570.3616666666667,2025-12-14 22:00:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,570.3616666666667,0.0,0.0,0.0,1200.0,1200.0,570.3616666666667,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:10:00,1330,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,552.9186166666667,2025-12-14 22:10:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,552.9186166666667,0.0,0.0,0.0,1200.0,1200.0,552.9186166666667,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:20:00,1340,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,569.8221833333333,2025-12-14 22:20:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,569.8221833333333,0.0,0.0,0.0,1200.0,1200.0,569.8221833333333,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:30:00,1350,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,565.9616666666667,2025-12-14 22:30:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,565.9616666666667,0.0,0.0,0.0,1200.0,1200.0,565.9616666666667,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:40:00,1360,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,548.3579,2025-12-14 22:40:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,548.3579,0.0,0.0,0.0,1200.0,1200.0,548.3579,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 22:50:00,1370,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,543.2948333333333,2025-12-14 22:50:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,543.2948333333333,0.0,0.0,0.0,1200.0,1200.0,543.2948333333333,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:00:00,1380,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,558.3249999999999,2025-12-14 23:00:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,558.3249999999999,0.0,0.0,0.0,1200.0,1200.0,558.3249999999999,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:10:00,1390,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,578.14965,2025-12-14 23:10:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,578.14965,0.0,0.0,0.0,1200.0,1200.0,578.14965,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:20:00,1400,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,587.9633333333334,2025-12-14 23:20:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,587.9633333333334,0.0,0.0,0.0,1200.0,1200.0,587.9633333333334,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:30:00,1410,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,578.2983333333333,2025-12-14 23:30:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,578.2983333333333,0.0,0.0,0.0,1200.0,1200.0,578.2983333333333,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:40:00,1420,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,557.10235,2025-12-14 23:40:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,557.10235,0.0,0.0,0.0,1200.0,1200.0,557.10235,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-21 23:50:00,1430,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,577.9149666666666,2025-12-14 23:50:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,577.9149666666666,0.0,0.0,0.0,1200.0,1200.0,577.9149666666666,120.0
2025-12-21T00:00_rolling,2025-12-21 00:00:00,2025-12-21 00:10:00,2025-12-22 00:00:00,2025-12-21 00:00:00,2025-12-22 00:00:00,1440,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 00:00:00,609.63,2025-12-15 00:00:00,actual_same_interval_7_days_ago,2025-12-21 00:00:00,0,36,False,609.63,0.0,0.0,0.0,1200.0,1200.0,609.63,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 06:10:00,10,0.0,0.0,observed_anchor_linear_to_h1,0.0,2025-12-21 06:00:00,900.34945,2025-12-14 06:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,252.34945000000005,0.0,648.0,0.0,10800.0,10080.0,252.34945000000005,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 06:20:00,20,0.0,0.0,observed_anchor_linear_to_h1,0.0,2025-12-21 06:00:00,887.5913,2025-12-14 06:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,887.5913,0.0,0.0,0.0,10080.0,10080.0,887.5913,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 06:30:00,30,0.0,0.0,observed_anchor_linear_to_h1,0.0,2025-12-21 06:00:00,878.9016666666666,2025-12-14 06:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,878.9016666666666,0.0,0.0,0.0,10080.0,10080.0,878.9016666666666,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 06:40:00,40,0.0,0.0,observed_anchor_linear_to_h1,0.0,2025-12-21 06:00:00,888.7171333333334,2025-12-14 06:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,888.7171333333334,0.0,0.0,0.0,10080.0,10080.0,888.7171333333334,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 06:50:00,50,0.0,0.0,observed_anchor_linear_to_h1,0.0,2025-12-21 06:00:00,908.1604166666666,2025-12-14 06:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,908.1604166666666,0.0,0.0,0.0,10080.0,10080.0,908.1604166666666,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:00:00,60,0.0,0.0,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,912.8483333333334,2025-12-14 07:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,912.8483333333334,0.0,0.0,0.0,10080.0,10080.0,912.8483333333334,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:10:00,70,261.3493833333333,43.558230555555554,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,885.2799,2025-12-14 07:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,841.7216694444444,0.0,0.0,0.0,10080.0,10080.0,841.5578888888889,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:20:00,80,522.6987666666666,87.11646111111111,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,872.6423,2025-12-14 07:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,785.5258388888889,0.0,0.0,0.0,10080.0,10080.0,785.1982777777778,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:30:00,90,784.04815,130.67469166666666,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,877.3249999999999,2025-12-14 07:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,746.6503083333332,0.0,0.0,0.0,10080.0,10080.0,746.1589666666666,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:40:00,100,1045.3975333333333,174.23292222222221,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,875.7418166666666,2025-12-14 07:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,1501.5088944444444,800.0,0.0,0.0,10080.0,10800.0,1500.8537722222222,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 07:50:00,110,1306.7469166666665,217.79115277777774,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,976.711,2025-12-14 07:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,758.9198472222223,0.0,0.0,0.0,10800.0,10800.0,758.1009444444445,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:00:00,120,1568.0963,261.3493833333333,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1140.6016666666667,2025-12-14 08:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,123.25228333333337,0.0,756.0,0.0,10800.0,9960.0,122.26960000000008,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:10:00,130,1871.60955,311.93492499999996,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1198.90715,2025-12-14 08:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,130.97222499999998,0.0,756.0,0.0,9960.0,9120.0,134.80945277777778,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:20:00,140,2175.1228,362.52046666666666,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1194.8717833333333,2025-12-14 08:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,76.35131666666666,0.0,756.0,0.0,9120.0,8280.0,85.00845555555543,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:30:00,150,2478.63605,413.10600833333336,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1189.555,2025-12-14 08:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,20.448991666666643,0.0,756.0,0.0,8280.0,7440.0,33.92604166666683,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:40:00,160,2782.1493,463.69155,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1198.6857833333331,2025-12-14 08:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,0.0,0.0,756.0,21.005766666666887,7440.0,6600.0,0.0,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 08:50:00,170,3085.66255,514.2770916666667,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1205.79965,2025-12-14 08:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,43.52255833333322,0.0,648.0,0.0,6600.0,5880.0,66.63943055555546,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:00:00,180,3389.1758,564.8626333333333,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1201.075,2025-12-14 09:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,0.0,0.0,648.0,11.787633333333247,5880.0,5160.0,16.149150000000077,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:10:00,190,3654.4920166666666,609.0820027777778,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1192.3758833333334,2025-12-14 09:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,43.293880555555575,0.0,540.0,0.0,5160.0,4560.0,78.37837777777781,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:20:00,200,3919.808233333333,653.3013722222222,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1199.6451166666668,2025-12-14 09:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,6.34374444444461,0.0,540.0,0.0,4560.0,3960.0,48.575955555555765,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:30:00,210,4185.124449999999,697.5207416666666,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1210.88,2025-12-14 09:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,0.0,0.0,540.0,26.640741666666486,3960.0,3360.0,22.73918333333347,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:40:00,220,4450.440666666666,741.7401111111111,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1193.1831,2025-12-14 09:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,451.44298888888886,0.0,0.0,0.0,3360.0,3360.0,507.97062777777785,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 09:50:00,230,4715.756883333333,785.9594805555554,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1168.83485,2025-12-14 09:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,58.87536944444457,0.0,324.0,0.0,3360.0,3000.0,14.550722222222134,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:00:00,240,4981.0731,830.1788499999999,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1163.4466666666667,2025-12-14 10:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,9.267816666666818,0.0,324.0,0.0,3000.0,2640.0,80.09088333333341,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:10:00,250,5013.293633333333,835.5489388888888,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1182.4659833333333,2025-12-14 10:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,22.917044444444514,0.0,324.0,0.0,2640.0,2280.0,84.88318333333325,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:20:00,260,5045.514166666667,840.9190277777778,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1194.7524833333334,2025-12-14 10:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,29.833455555555588,0.0,324.0,0.0,2280.0,1920.0,82.9426666666667,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:30:00,270,5077.7347,846.2891166666667,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1175.695,2025-12-14 10:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,5.405883333333236,0.0,324.0,0.0,1920.0,1560.0,49.658166666666716,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:40:00,280,5109.955233333333,851.6592055555556,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1136.0265,2025-12-14 10:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,68.36729444444438,0.0,216.0,0.0,1560.0,1320.0,103.76265000000001,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 10:50:00,290,5142.175766666667,857.0292944444445,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1159.3799833333337,2025-12-14 10:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,302.3506888888892,0.0,0.0,0.0,1320.0,1320.0,328.88911666666706,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:00:00,300,5174.3963,862.3993833333334,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1205.295,2025-12-14 11:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,1142.8956166666667,800.0,0.0,0.0,1320.0,2040.0,1160.5771166666668,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:10:00,310,5381.5006,896.9167666666667,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1149.2718666666667,2025-12-14 11:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,1052.3551,800.0,0.0,0.0,2040.0,2760.0,1089.6827138888889,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:20:00,320,5588.6049,931.43415,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1094.902466666667,2025-12-14 11:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,963.4683166666669,800.0,0.0,0.0,2760.0,3480.0,1020.4420444444446,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:30:00,330,5795.7092,965.9515333333334,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1105.59,2025-12-14 11:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,939.6384666666665,800.0,0.0,0.0,3480.0,4200.0,1016.2583083333333,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:40:00,340,6002.8135,1000.4689166666667,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1139.47885,2025-12-14 11:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,939.0099333333333,800.0,0.0,0.0,4200.0,4920.0,1035.2758888888889,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 11:50:00,350,6209.9178,1034.9863,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1131.7959166666667,2025-12-14 11:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,896.8096166666667,800.0,0.0,0.0,4920.0,5640.0,1012.7216861111112,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:00:00,360,6417.0221,1069.5036833333334,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1081.895,2025-12-14 12:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,True,812.3913166666666,800.0,0.0,0.0,5640.0,6360.0,947.9495000000001,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:10:00,370,6297.21895,1049.5364916666667,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1049.1536333333331,2025-12-14 12:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,799.6171416666664,800.0,0.0,0.0,6360.0,7080.0,911.717347222222,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:20:00,380,6177.4158,1029.5692999999999,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1055.6512666666663,2025-12-14 12:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,826.0819666666664,800.0,0.0,0.0,7080.0,7800.0,914.724194444444,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:30:00,390,6057.61265,1009.6021083333334,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1060.84,2025-12-14 12:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,851.2378916666665,800.0,0.0,0.0,7800.0,8520.0,916.4221416666666,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:40:00,400,5937.8095,989.6349166666668,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1015.2818166666666,2025-12-14 12:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,825.6468999999998,800.0,0.0,0.0,8520.0,9240.0,867.3731722222223,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 12:50:00,410,5818.00635,969.6677249999999,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1036.7590166666666,2025-12-14 12:50:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,867.0912916666667,800.0,0.0,0.0,9240.0,9960.0,885.3595861111111,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 13:00:00,420,5698.2032,949.7005333333333,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1116.9,2025-12-14 13:00:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,167.1994666666668,0.0,0.0,0.0,9960.0,9960.0,162.00978333333342,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 13:10:00,430,5587.822966666667,931.3038277777778,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1124.145166666667,2025-12-14 13:10:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,192.84133888888914,0.0,0.0,0.0,9960.0,9960.0,191.91111388888908,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 13:20:00,440,5477.442733333333,912.9071222222223,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1105.8272166666668,2025-12-14 13:20:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,192.92009444444454,0.0,0.0,0.0,9960.0,9960.0,196.24932777777792,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 13:30:00,450,5367.0625,894.5104166666666,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1098.9433333333334,2025-12-14 13:30:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,204.43291666666676,0.0,0.0,0.0,9960.0,9960.0,212.02160833333335,120.0
2025-12-21T06:00_rolling,2025-12-21 06:00:00,2025-12-21 06:10:00,2025-12-22 06:00:00,2025-12-21 06:00:00,2025-12-21 13:40:00,460,5256.682266666667,876.1137111111111,attachment3_10min_interpolation,0.0,2025-12-21 06:00:00,1087.49465,2025-12-14 13:40:00,actual_same_interval_7_days_ago,2025-12-21 06:00:00,36,72,False,211.38093888888898,0.0,0.0,0.0,9960.0,9960.0,223.2290888888889,120.0
