strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,total_cost_yuan
optimized_proposed,2025-06-22,1444.1004611298254,1200.0,71047.09453103345,44625.467513105206,3764.8842351193425,0.8,69775.87423973586,119.49516062663406,754.145375282501,3,0.0,45379.61288838771
optimized_proposed,2025-06-23,1200.0,1414.1028796180208,71946.47960522174,45365.75410152149,1058.4485732069982,0.8,70203.43832088273,0.0,0.0,0,483.6675678590552,45365.75410152149
optimized_proposed,2025-06-24,1414.1028796180208,1437.6756879501959,70924.64322012084,45204.115013785005,4055.93660162152,0.8,69509.64260682215,8735.549277550239,50599.4335181456,28,41.38081383241524,95803.5485319306
optimized_proposed,2025-06-25,1437.6756879501959,1200.0,72318.02832014173,45279.841369196816,2927.4478521160213,0.8,70224.4776429662,2232.271178070591,12495.342937702324,16,420.44012512105235,57775.184306899144
optimized_proposed,2025-06-26,1200.0,1200.0,73730.56993396192,46177.83619297983,4289.762565757852,0.8,70912.8063828548,723.082568882004,2895.9277822241374,16,2729.5471802370657,49073.76397520396
optimized_proposed,2025-06-27,1200.0,1383.6038153047607,31737.020487088877,18042.853504347495,531.4601662898373,0.8,39388.60604442042,290.94618250972576,1197.5860004568858,4,9564.151369412977,19240.43950480438
optimized_proposed,2025-06-28,1383.6038153047607,1200.0,32033.451570186007,17972.97253558064,921.8388486686717,0.8,40392.491294984764,15.581980055072975,33.31427335774602,1,7874.750073789841,18006.286808938385
optimized_proposed,2025-06-29,1200.0,2119.528508920926,74000.93297526063,46476.18545845267,1364.1757563717701,0.8,71478.77184920081,364.06755212260447,1735.3787638779652,5,87.79250297437488,48211.56422233064
optimized_proposed,2025-06-30,2119.528508920926,1769.5374707437068,74067.3316101566,46430.72048533784,4694.32263725213,0.8,72470.79015970694,18.364572153339623,123.86903917427576,1,485.0491280564552,46554.58952451212
optimized_proposed,2025-07-01,1769.5374707437068,1200.0,75331.77472847994,47220.29010349742,4975.555316245574,0.8,72539.92874307977,7235.633880528343,39367.872556696246,39,700.4443807985494,86588.16266019366
optimized_proposed,2025-07-02,1200.0,1200.0,79716.67883565198,50441.6481968476,3715.968637330672,0.8,78384.08149538594,1409.5019680626488,5761.4479702777135,24,4555.682546628653,56203.09616712532
optimized_proposed,2025-07-03,1200.0,1441.9068535531358,78039.03171209215,49912.02684216392,2116.1280099975297,0.8,77144.25375599321,5258.43627238869,33303.300555334514,20,2.807016634314209,83215.32739749843
optimized_proposed,2025-07-04,1441.9068535531358,1500.498996078981,41707.892753949054,24880.568155107096,1415.8019823471716,0.8,49127.32147653411,0.0,0.0,0,10150.558128076951,24880.568155107096
optimized_proposed,2025-07-05,1500.498996078981,2735.5103687191554,44770.42034432401,26831.284800035814,521.5426887360745,0.8,53101.12903626748,0.0,0.0,0,12133.607036134337,26831.284800035814
optimized_proposed,2025-07-06,2735.5103687191554,1623.0031333086838,81847.2958419991,52501.628987226635,3083.0335971301915,0.8,82246.3016854448,1181.926535127988,8068.932415647603,6,417.7358759612107,60570.56140287424
optimized_proposed,2025-07-07,1623.0031333086838,5059.448547155532,92507.34763234045,60244.87607893329,1909.4720017801578,0.8,91538.61654339056,0.0,0.0,0,12562.697003739377,60244.87607893329
optimized_proposed,2025-07-08,5059.448547155532,5258.148620549544,90645.29321958972,60021.55979303125,3200.145173191952,0.8,92165.08081332706,0.0,0.0,0,11582.220622229093,60021.55979303125
optimized_proposed,2025-07-09,5258.148620549544,4611.662716420684,88263.78601193053,58367.53060490336,2964.032455861154,0.8,90739.59548042435,0.0,0.0,0,11778.112808721493,58367.53060490336
optimized_proposed,2025-07-10,4611.662716420684,3478.962250812509,84084.85498969046,55192.84650196669,1530.930929416551,0.8,85899.39331048423,0.0,0.0,0,9195.195984458349,55192.84650196669
optimized_proposed,2025-07-11,3478.962250812509,4312.521005831574,48165.09239519633,29848.770143565027,1057.5267146128688,0.8,56826.20429460627,0.0,0.0,0,12464.580146003329,29848.770143565027
optimized_proposed,2025-07-12,4312.521005831574,3739.0469208804357,47559.84658498752,29164.803591617583,7.418681755950128,0.8,56189.976120652165,0.0,0.0,0,14820.519203543307,29164.803591617583
optimized_proposed,2025-07-13,3739.0469208804357,2572.1800675462746,82973.43710240567,53690.056763003595,2103.6838382573324,0.8,83236.27967598113,5.786146838817558,38.89737212395104,1,11731.072195223129,53728.95413512755
optimized_proposed,2025-07-14,2572.1800675462746,4103.562802919016,87870.12249265499,57180.770941824594,1732.9229514290128,0.8,86062.09932353266,0.0,0.0,0,11414.28809100001,57180.770941824594
optimized_proposed,2025-07-15,4103.562802919016,4675.107088744694,86986.47218055556,56262.76944386856,651.1396768916856,0.8,87309.98390198473,0.0,0.0,0,10596.809273630144,56262.76944386856
optimized_proposed,2025-07-16,4675.107088744694,3757.6793328237145,83596.97978569625,54614.211209669156,2274.5267893812766,0.8,85367.21986825348,0.0,0.0,0,9312.228092694413,54614.211209669156
optimized_proposed,2025-07-17,3757.6793328237145,1991.1129798067402,78993.40931722769,50874.15421413012,612.0033677209824,0.8,80466.37110458454,0.0,0.0,0,4337.079810682255,50874.15421413012
optimized_proposed,2025-07-18,1991.1129798067402,2024.8655060720569,42242.14575068872,25631.013527653966,776.9610209901423,0.8,51230.42780556059,0.0,0.0,0,8465.127859520684,25631.013527653966
optimized_proposed,2025-07-19,2024.8655060720569,1200.0,40076.255892580215,23395.443464135056,874.1776504612692,0.8,48412.17771856612,1043.4197034203896,6262.5712489121215,13,12369.096338874371,29658.014713047178
optimized_proposed,2025-07-20,1200.0,1213.4700825800103,76861.94465205583,48749.2837512613,727.1418503223424,0.8,76104.43776547813,217.1532907606657,608.2254952808964,6,1166.585586117519,49357.50924654219
optimized_proposed,2025-07-21,1213.4700825800103,1297.1405024578464,76756.04755565485,48765.01058134485,1377.3322512290065,0.8,75936.8644014723,1154.576773981163,7361.09107719187,9,25.64310935563799,56126.101658536725
optimized_proposed,2025-07-22,1297.1405024578464,2202.273731732178,81614.4722082594,51855.16307508321,569.1087486926688,0.8,79655.65900062441,24.062177211347603,162.2031365816942,1,3111.9830745243735,52017.36621166491
optimized_proposed,2025-07-23,2202.273731732178,1404.6779050555017,78074.80816829758,49683.46015350285,1899.2593462172717,0.8,78541.33994012143,28.52216008047901,192.35303468997765,2,622.9130627849295,49875.81318819283
optimized_proposed,2025-07-24,1404.6779050555017,1639.5104175096901,79190.82399227037,50699.716018536405,1685.2416542508302,0.8,78072.9257604577,0.0,0.0,0,1432.768300874585,50699.716018536405
optimized_proposed,2025-07-25,1639.5104175096901,1200.0,38920.05011743099,23143.80228453198,162.6101890496422,0.8,46877.52018359379,996.839934356294,3681.578924840379,16,11365.078630644553,26825.381209372357
optimized_proposed,2025-07-26,1200.0,1200.0,38030.69182821982,22234.516858682342,634.6594370104433,0.8,45966.93447215973,2030.9354499413485,9415.049043660378,19,9129.537961634736,31649.56590234272
optimized_proposed,2025-07-27,1200.0,1200.0,73048.03975089674,46493.883500806565,1298.97585395315,0.8,73301.1036618395,4819.805500852398,25717.437301959144,28,390.165564324539,72211.32080276571
optimized_proposed,2025-07-28,1200.0,1255.138637032944,75519.28848985088,47747.58394846677,2783.927690630185,0.8,76141.35566424516,5862.0221551661,36221.739667622,28,13.29255457666659,83969.32361608878
optimized_proposed,2025-07-29,1255.138637032944,2962.2330840857,90256.67001793873,57973.97445321879,280.731912670973,0.8,86366.83988546589,0.0,0.0,0,8837.214704769753,57973.97445321879
optimized_proposed,2025-07-30,2962.2330840857,2908.482426521237,84287.54525271425,53919.24009378502,838.9330375912457,0.8,82864.85065938273,0.0,0.0,0,6633.589096952634,53919.24009378502
optimized_proposed,2025-07-31,2908.482426521237,2556.178090108969,81521.42541627347,52110.51936308155,2784.9210140732966,0.8,80456.68169844334,0.0,0.0,0,3221.157815020002,52110.51936308155
optimized_proposed,2025-08-01,2556.178090108969,3169.481652643787,42402.42464350149,25530.04533479316,491.8447419960983,0.8,51867.749049229154,0.0,0.0,0,18245.25594599641,25530.04533479316
optimized_proposed,2025-08-02,3169.481652643787,2414.3495361498076,39538.30811653346,23852.11290498036,1213.6435541212722,0.8,49558.48458629064,0.0,0.0,0,16994.590478152622,23852.11290498036
optimized_proposed,2025-08-03,2414.3495361498076,1682.6956229913276,80262.7647612316,50931.77573040697,212.68294736172857,0.8,80312.27209077282,63.1881678985676,425.89366389541686,3,14931.105702353248,51357.669394302386
optimized_proposed,2025-08-04,1682.6956229913276,1467.6428755822303,70571.05595782335,45270.34464190762,1326.6651143442139,0.8,74883.43709943064,0.0,0.0,0,1718.1452763103723,45270.34464190762
optimized_proposed,2025-08-05,1467.6428755822303,1200.0,67937.29697067529,43777.01819307527,1452.9149506903605,0.8,72869.49624577627,574.8534427661932,2578.538256636518,15,0.0,46355.55644971179
optimized_proposed,2025-08-06,1200.0,1200.0,67519.80430876379,43514.250485915865,2524.573233669237,0.8,73489.7641683473,3900.0520747665473,24909.085310087496,21,57.63578280867091,68423.33579600336
optimized_proposed,2025-08-07,1200.0,1334.5418469748965,70185.97178901924,45089.54602866912,1601.4728112648056,0.8,74163.6562177111,14.169053769753532,95.73321179533974,1,2851.6780649224806,45185.279240464464
optimized_proposed,2025-08-08,1334.5418469748965,1782.9696579906072,39514.56551556174,23105.369795782193,1258.3412947340435,0.8,47622.77858775745,0.0,0.0,0,20708.979463440413,23105.369795782193
optimized_proposed,2025-08-09,1782.9696579906072,2448.535761382681,40188.09557734931,23990.654236874434,1114.816672450444,0.8,48853.55866475409,0.0,0.0,0,18107.139708900922,23990.654236874434
optimized_proposed,2025-08-10,2448.535761382681,1638.4199716953015,68096.4263355335,44161.36203421117,1909.234142748493,0.8,74470.47332249921,0.0,0.0,0,66.6785626044711,44161.36203421117
optimized_proposed,2025-08-11,1638.4199716953015,1534.8400227797663,70995.34664546717,45665.33624058566,520.0078222366911,0.8,75471.81590577998,0.0,0.0,0,2649.3608159863225,45665.33624058566
optimized_proposed,2025-08-12,1534.8400227797663,1342.2930151945077,69671.14006382211,44499.63195794121,739.8388869131359,0.8,73921.41967075429,1513.2711324519496,10258.909878968714,5,118.76267614180733,54758.54183690992
optimized_proposed,2025-08-13,1342.2930151945077,2341.0714887640584,75254.61490305155,48341.07529842876,407.0129713562186,0.8,77168.95454618536,0.0,0.0,0,4715.802936396668,48341.07529842876
optimized_proposed,2025-08-14,2341.0714887640584,1441.0173678187489,70026.26113967298,44864.15807836469,1911.9303519357309,0.8,74343.6840094689,234.260706810629,1406.5124559387882,8,1316.5016783717053,46270.670534303485
optimized_proposed,2025-08-15,1441.0173678187489,1629.9638667710144,39384.490747626696,23162.868629536286,481.29068803882603,0.8,47259.193351854075,0.0,0.0,0,19411.635213110607,23162.868629536286
optimized_proposed,2025-08-16,1629.9638667710144,2310.8587662463065,41249.75391244308,24515.06661256873,360.05408035239884,0.8,49342.9341706422,0.0,0.0,0,21095.90998049399,24515.06661256873
optimized_proposed,2025-08-17,2310.8587662463065,2676.269796708477,76846.15033936684,49375.561565161646,171.77362720428727,0.8,78981.1444660644,8.317535935029468,56.0167079733083,2,10030.990094849592,49431.57827313495
optimized_proposed,2025-08-18,2676.269796708477,1935.912584725344,67969.45130823765,44013.45169672738,374.41782958559253,0.8,74192.37061925825,34.30608593834188,231.4092274024026,2,532.1033352724555,44244.86092412978
optimized_proposed,2025-08-19,1935.912584725344,2259.0972198315158,73675.15227012633,47766.64070940732,502.4267629452732,0.8,77402.45056213975,3.743880216448133,25.252472059942658,1,5691.304956646542,47791.89318146726
optimized_proposed,2025-08-20,2259.0972198315158,1366.4174508409642,68463.34186486533,44094.188173598915,3298.0385017785984,0.8,74810.23922478301,4757.927249882385,30377.292376245554,14,183.8746806796014,74471.48054984448
optimized_proposed,2025-08-21,1366.4174508409642,1545.8985225561423,74607.54986715305,47812.96286427671,1098.9858298515041,0.8,76123.48373194922,0.0,0.0,0,5193.965791977365,47812.96286427671
optimized_proposed,2025-08-22,1545.8985225561423,1341.1215844673663,40098.150164675826,23577.528039580844,659.1166535782024,0.8,48448.71196580878,254.77258469882963,1592.365828174712,4,16714.53776983777,25169.893867755556
optimized_proposed,2025-08-23,1341.1215844673663,1951.6542822014069,41164.14169851244,24538.22583972316,803.6282079437221,0.8,48931.15572905613,0.0,0.0,0,15472.53826871259,24538.22583972316
optimized_proposed,2025-08-24,1951.6542822014069,1818.1508712615434,74561.10694478435,47529.11120117015,2014.0520623624725,0.8,76278.80936073605,0.0,0.0,0,7178.634267498479,47529.11120117015
optimized_proposed,2025-08-25,1818.1508712615434,2106.272137486937,77542.13171043206,49670.27271179369,1121.430002798947,0.8,78213.71272700278,0.0,0.0,0,2705.201379929898,49670.27271179369
optimized_proposed,2025-08-26,2106.272137486937,2053.734442580206,74014.60274969396,47397.911109182474,1912.5801021337102,0.8,76259.37844289561,0.0,0.0,0,4777.145551225177,47397.911109182474
optimized_proposed,2025-08-27,2053.734442580206,1200.0,71442.11548208771,46038.93028502604,1912.899182720567,0.8,75363.4783567739,134.3626119691226,866.3070488937603,2,538.5507325613016,46905.2373339198
optimized_proposed,2025-08-28,1200.0,1309.4618279213844,72518.59844013257,46656.82387216037,2325.750732982,0.8,76183.11796571569,2177.4621083781567,14181.244207924197,13,242.2187319517867,60838.068080084566
optimized_proposed,2025-08-29,1309.4618279213844,1645.8648354809957,40484.011422945274,24089.43471502744,255.2452810477511,0.8,48165.39230475128,0.0,0.0,0,14814.900373228966,24089.43471502744
optimized_proposed,2025-08-30,1645.8648354809957,1200.0,39952.105665347044,23768.150936664373,327.86666621916913,0.8,47779.255848416935,180.44390944417802,382.68781303520706,5,19453.715355137636,24150.838749699582
optimized_proposed,2025-08-31,1200.0,2150.480993902702,74469.42606740216,47589.842034196285,735.1529473914952,0.8,75251.95037594106,0.0,0.0,0,2953.09673902276,47589.842034196285
optimized_proposed,2025-09-01,2150.480993902702,5533.958864238575,73145.70435951497,46900.756621627355,89.78102140391783,0.8,75140.23610027177,0.0,0.0,0,12816.486657887917,46900.756621627355
optimized_proposed,2025-09-02,5533.958864238575,4718.1426721160415,61163.064111147236,40546.587938511504,1753.5104422766526,0.8,71052.77891975868,0.0,0.0,0,4381.269575020867,40546.587938511504
optimized_proposed,2025-09-03,4718.1426721160415,3533.874730898602,59638.158035884655,39023.57719713624,1711.4853692614804,0.8,68435.20237358814,0.0,0.0,0,1966.3290449024967,39023.57719713624
optimized_proposed,2025-09-04,3533.874730898602,3262.4970733962873,61292.02392682855,39761.3914753257,892.0232608274637,0.8,66865.4218488741,0.0,0.0,0,3936.6311469820444,39761.3914753257
optimized_proposed,2025-09-05,3262.4970733962873,2801.1060315392447,30609.519963260453,17739.155965843616,336.6442693445169,0.8,40813.893250354406,0.0,0.0,0,21777.878687326454,17739.155965843616
optimized_proposed,2025-09-06,2801.1060315392447,2462.1470610808155,29169.975321995647,16672.976474016778,402.2614139301089,0.8,38863.8964887011,1027.9592262015956,4314.890167333221,8,20373.37834754915,20987.86664135
optimized_proposed,2025-09-07,2462.1470610808155,1239.074010497631,54336.225477644955,35032.15220215754,1515.812718079449,0.8,61534.529468729714,2782.6757811204516,16652.958655773462,12,14.716327909795496,51685.110857930995
optimized_proposed,2025-09-08,1239.074010497631,1200.0,51331.69794041787,32304.70693043518,634.5561580502923,0.8,57887.602858364786,10696.778304309031,62631.642844481816,41,0.0,94936.34977491699
optimized_proposed,2025-09-09,1200.0,1200.0,56833.51538825981,35499.863873387774,3340.067095831124,0.8,60825.15288533254,2055.5776682028513,12194.751013616707,14,1934.1176659837513,47694.614887004485
optimized_proposed,2025-09-10,1200.0,1349.6817532296027,59284.70751743531,37607.29907792232,3121.3884000942753,0.8,65604.17925846601,5505.557693051696,34058.61281038514,19,63.929541293059515,71665.91188830746
optimized_proposed,2025-09-11,1349.6817532296027,1328.6950473383827,61918.89461446296,38865.50880787613,3347.6111450586527,0.8,63655.472955257224,0.0,0.0,0,4392.934529188483,38865.50880787613
optimized_proposed,2025-09-12,1328.6950473383827,1200.0,31238.35886677264,17129.27113353437,1368.288184471799,0.8,38089.310075362104,125.30962431668962,340.1712552371043,4,17135.788007739244,17469.442388771473
optimized_proposed,2025-09-13,1200.0,1413.2012586074381,32309.91807385969,17682.086333127212,1190.770294447761,0.8,40229.95974139542,37.85546007344537,175.2276801666562,3,21333.637779439126,17857.314013293868
optimized_proposed,2025-09-14,1413.2012586074381,1200.0,59976.23789272357,38150.414244541826,2651.2785961987493,0.8,65921.74961053675,3125.4845448636147,19982.756905636004,17,32.516546488219774,58133.17115017783
optimized_proposed,2025-09-15,1200.0,1200.0,59581.34378383169,37521.4074305579,1960.6860461601511,0.8,63318.02983110723,1536.1299810094772,7499.040636657891,20,2349.9989481857365,45020.44806721579
optimized_proposed,2025-09-16,1200.0,1200.0,65980.21574130283,41031.50842113618,1306.1743245942155,0.8,67507.31385415472,430.3440007429002,1857.049824394487,12,3174.3019650415517,42888.55824553067
optimized_proposed,2025-09-17,1200.0,1993.3474751905433,69926.04095618916,43817.14690919145,2589.871397041787,0.8,70323.37273897776,0.0,0.0,0,5414.350302532388,43817.14690919145
optimized_proposed,2025-09-18,1993.3474751905433,2353.661565012268,66362.61159532392,42919.96754827697,2080.392475632011,0.8,71575.39958390084,0.0,0.0,0,3593.123996892174,42919.96754827697
optimized_proposed,2025-09-19,2353.661565012268,3628.0793938739384,36564.768407559386,20788.459186816493,1166.2946537827518,0.8,45367.98759269131,0.0,0.0,0,16544.4842189986,20788.459186816493
optimized_proposed,2025-09-20,3628.0793938739384,3109.1503780613384,34530.20356510868,19645.975892187696,1324.9156653103491,0.8,44434.028768739416,0.0,0.0,0,16797.638492007012,19645.975892187696
optimized_proposed,2025-09-21,3109.1503780613384,2353.167642388785,70526.48075145035,44669.8661122754,1426.3301363783787,0.8,73214.65070186021,0.0,0.0,0,9881.615734918189,44669.8661122754
optimized_proposed,2025-09-22,2353.167642388785,1856.9828589048122,70417.45220972261,44165.17386659331,2000.4485632904948,0.8,71582.07800352681,0.0,0.0,0,6823.432854657915,44165.17386659331
optimized_proposed,2025-09-23,1856.9828589048122,2494.4923636144345,70240.9009351969,45422.951047117676,1454.20623305324,0.8,74075.11862663255,0.0,0.0,0,4094.597931411773,45422.951047117676
optimized_proposed,2025-09-24,2494.4923636144345,3094.198206478172,70116.04858937766,45530.64274287363,1844.3342437299555,0.8,75002.96282305289,0.0,0.0,0,5127.58705221295,45530.64274287363
optimized_proposed,2025-09-25,3094.198206478172,1997.8315164009364,70959.99900684443,45399.12036627882,2211.276630451932,0.8,73149.56250572702,0.0,0.0,0,8454.465230135298,45399.12036627882
optimized_proposed,2025-09-26,1997.8315164009364,2885.2374677257103,37857.80590748409,21155.300380976645,1025.1490039355492,0.8,44674.64742988961,0.0,0.0,0,16554.81494303709,21155.300380976645
optimized_proposed,2025-09-27,2885.2374677257103,2183.214254441304,36035.476218814205,20328.856253275768,1141.2964903701634,0.8,45002.99770761542,0.0,0.0,0,16124.178243550567,20328.856253275768
optimized_proposed,2025-09-28,2183.214254441304,1912.6301138776946,69409.37802912825,44869.56968144962,4084.39184674439,0.8,73068.91308590726,5.868333333333339,39.56136916666671,1,2653.8044334750693,44909.131050616284
optimized_proposed,2025-09-29,1912.6301138776946,1200.0,66402.64451294256,41612.27683664246,1150.788491756212,0.8,68441.62018330966,701.118872643822,3389.9175959955396,8,966.1729209127476,45002.194432637996
optimized_proposed,2025-09-30,1200.0,1200.0,74224.7889551002,46645.94553098637,3259.8353017287877,0.8,72320.45707039017,284.34461834508204,1590.3947736381806,8,5300.993415746541,48236.34030462455
optimized_proposed,2025-10-01,1200.0,3636.2065522744647,74463.21207075856,46673.412618993185,2153.4009783019173,0.8,72208.88552480654,0.0,0.0,0,19212.23996453877,46673.412618993185
optimized_proposed,2025-10-02,3636.2065522744647,2429.4340470985258,57527.77110505601,37135.837615636054,1315.2772547956388,0.8,64810.94076855814,0.0,0.0,0,3429.891430177144,37135.837615636054
optimized_proposed,2025-10-03,2429.4340470985258,3633.281976342496,32367.604353044004,17699.44808703552,1030.6497297461515,0.8,40878.20150300578,0.0,0.0,0,20612.024193804373,17699.44808703552
optimized_proposed,2025-10-04,3633.281976342496,2747.7994265759344,30006.924956476432,16442.524578858865,357.52237338517915,0.8,39303.26374557089,0.0,0.0,0,15098.988010340556,16442.524578858865
optimized_proposed,2025-10-05,2747.7994265759344,2725.5325522940066,61333.02694674293,39092.853877447444,1584.395799500518,0.8,67565.68325184178,0.0,0.0,0,3074.9185708516043,39092.853877447444
optimized_proposed,2025-10-06,2725.5325522940066,2766.0145381325356,63501.865544468834,40297.92224229487,3055.401316252565,0.8,68575.51192982716,0.0,0.0,0,2160.061502557217,40297.92224229487
optimized_proposed,2025-10-07,2766.0145381325356,2653.9974873864667,63810.62327969731,40280.03659193161,1432.0140007095808,0.8,68370.5599725479,0.0,0.0,0,2448.8920914259306,40280.03659193161
optimized_proposed,2025-10-08,2653.9974873864667,1210.5998787009903,62706.602226987015,38675.91574664041,336.0794583670682,0.8,65644.65736491267,0.0,0.0,0,4011.781659875739,38675.91574664041
optimized_proposed,2025-10-09,1210.5998787009903,1200.0,59250.10075824187,36934.51948211147,2338.7272956732913,0.8,63843.76139110705,432.5401300693409,2339.562457098455,10,0.0,39274.08193920993
optimized_proposed,2025-10-10,1200.0,1200.0,29773.962384007522,15417.8596787966,859.2715530846308,0.8,37285.67656751987,944.8292217362854,3339.1454859771266,13,18335.11246806067,18757.005164773727
optimized_proposed,2025-10-11,1200.0,1534.804349157228,31599.73673885158,16473.389468762376,160.00034311035532,0.8,39152.95267686987,0.0,0.0,0,14062.940039394247,16473.389468762376
optimized_proposed,2025-10-12,1534.804349157228,1315.6780233894067,63430.70779740332,39330.76466495963,956.0682508201292,0.8,67043.68098512648,5.427996943281983,25.424737682332808,1,1301.6523985670015,39356.18940264196
optimized_proposed,2025-10-13,1315.6780233894067,1882.4512031058705,66193.74831006362,41053.015777594424,484.3559714952381,0.8,68594.80054774175,0.0,0.0,0,4828.246621029297,41053.015777594424
optimized_proposed,2025-10-14,1882.4512031058705,1797.4564459501112,67739.20171160763,41896.72298310281,176.24795285714708,0.8,68586.62369204254,0.0,0.0,0,3145.028329656011,41896.72298310281
optimized_proposed,2025-10-15,1797.4564459501112,1288.4590833444247,62818.708761358655,39118.06595784916,1047.3039660940372,0.8,66714.11200661527,2111.04482449915,13823.287701281879,11,20.723961972225652,52941.35365913104
optimized_proposed,2025-10-16,1288.4590833444247,1215.9534922629337,66684.79816417051,41153.338006497666,690.6074398026859,0.8,67374.51194239827,1336.2724959103764,8917.989282374143,7,1156.9658188954277,50071.327288871806
optimized_proposed,2025-10-17,1215.9534922629337,1209.1008763555128,32220.42495751596,16718.960486830092,289.81512351737103,0.8,39289.87793464422,269.80751180379724,743.0357408994801,11,13477.75988771984,17461.99622772957
optimized_proposed,2025-10-18,1209.1008763555128,1726.7186132555587,32963.5692634735,17381.07772837225,310.31243220729294,0.8,39704.2192419033,0.0,0.0,0,13354.820629795755,17381.07772837225
optimized_proposed,2025-10-19,1726.7186132555587,1299.125984675165,69823.27189882788,43081.126372705534,202.55467690545464,0.8,69656.54099079702,439.15749411798845,2748.8788750473195,6,2718.3112779787302,45830.00524775285
optimized_proposed,2025-10-20,1299.125984675165,1653.248407074722,71590.96241304209,44573.13728497362,929.6475898044773,0.8,72206.61542010799,191.58390684822535,930.8961506486675,3,2862.279984471015,45504.03343562229
optimized_proposed,2025-10-21,1653.248407074722,1969.5215628180422,73285.84588840441,45431.484730208605,112.53376318671022,0.8,72267.55838695042,0.0,0.0,0,2310.3273253043208,45431.484730208605
optimized_proposed,2025-10-22,1969.5215628180422,1200.0,72813.48257904065,44851.79703417416,253.5826612022025,0.8,71500.3495168956,435.69079840566377,2131.5719323280628,13,4266.189418334219,46983.368966502225
optimized_proposed,2025-10-23,1200.0,1483.6070060150232,70764.24545969395,44168.23200460562,1193.5069151622222,0.8,71688.56238871379,0.0,0.0,0,3075.5588084848605,44168.23200460562
optimized_proposed,2025-10-24,1483.6070060150232,1253.5032029315068,33032.756314047125,17348.028529374824,334.21072290162675,0.8,40254.25002259595,161.91179036417248,614.9106369749068,7,11808.527624067938,17962.93916634973
optimized_proposed,2025-10-25,1253.5032029315068,1493.133867830399,34564.052827430816,18137.87998210847,203.01049765706233,0.8,41203.87659765998,0.0,0.0,0,11836.62015941456,18137.87998210847
optimized_proposed,2025-10-26,1493.133867830399,1926.1762605531464,70298.67915953395,44075.49540027056,809.3108815522104,0.8,71576.22224428155,0.0,0.0,0,1433.3899699969434,44075.49540027056
optimized_proposed,2025-10-27,1926.1762605531464,1497.4233902066574,71388.04794268365,44879.147796821155,1659.5680067424487,0.8,73346.14844977579,0.0,0.0,0,4437.706892250215,44879.147796821155
optimized_proposed,2025-10-28,1497.4233902066574,1370.0126137130903,70186.58992552216,43794.42284617104,1335.3937934947687,0.8,70796.5810625329,117.71687800354925,764.0006927116078,2,320.70183277797264,44558.42353888264
optimized_proposed,2025-10-29,1370.0126137130903,1200.0,70371.15278852488,43719.74033194346,905.3303483825099,0.8,70827.45873786623,3074.841721913489,19877.807519557613,20,446.630431989002,63597.54785150108
optimized_proposed,2025-10-30,1200.0,1201.5569117393973,71860.51019982531,44911.694282682074,1258.7699231788324,0.8,71821.41086677762,96.73025277801746,369.4635826495334,7,3235.572939134824,45281.15786533161
optimized_proposed,2025-10-31,1201.5569117393973,1488.7039958587518,34582.57040786881,18324.817646334795,177.80671437704305,0.8,41599.591858379084,0.0,0.0,0,7118.591268482818,18324.817646334795
optimized_proposed,2025-11-01,1488.7039958587518,1552.4620578417405,33468.50338833462,17746.32676182482,346.54514671183733,0.8,40967.74926496706,0.0,0.0,0,7607.7394571473405,17746.32676182482
optimized_proposed,2025-11-02,1552.4620578417405,1329.7254117538394,73217.6738206221,45845.61711327956,878.3864587712293,0.8,72471.56914797559,39.35771398990403,244.80492570044015,3,426.21755561668624,46090.422038979996
optimized_proposed,2025-11-03,1329.7254117538394,1991.954525171572,78300.94375807958,49391.61869950778,125.84619635802478,0.8,75228.3064848244,0.0,0.0,0,4223.893095770769,49391.61869950778
optimized_proposed,2025-11-04,1991.954525171572,1368.6377543995911,75390.78649362439,47185.82341433232,410.90324499418773,0.8,73479.87838816192,42.68933954722472,219.17173974124466,4,4517.186793464435,47404.995154073564
optimized_proposed,2025-11-05,1368.6377543995911,1931.5424557274625,76170.40705231123,47975.296672663586,1207.5781214605233,0.8,74807.99622101724,0.0,0.0,0,1762.091409540797,47975.296672663586
optimized_proposed,2025-11-06,1931.5424557274625,1555.9461371461182,74646.65124105263,46880.75263197404,243.52026590783902,0.8,73679.90522245338,924.2786139551761,4472.256368134501,7,302.69302740759304,51353.00900010854
optimized_proposed,2025-11-07,1555.9461371461182,1984.710419107431,34768.08990663833,18764.037771774743,258.89342114425733,0.8,42133.144803313306,155.27309176669323,846.4620606562788,2,7800.28113223907,19610.49983243102
optimized_proposed,2025-11-08,1984.710419107431,2176.481904899063,33693.97612854141,18114.544786625753,325.0216854898647,0.8,41536.901949338666,0.0,0.0,0,6453.610097308839,18114.544786625753
optimized_proposed,2025-11-09,2176.481904899063,1337.62760747685,74966.15019415226,47494.89037792112,1482.2687553707797,0.8,73944.9273449116,332.99838395364173,2232.9117475789926,5,821.6749606708246,49727.80212550011
optimized_proposed,2025-11-10,1337.62760747685,1350.2331443214548,78131.7051219505,49454.78949399058,847.7250692065978,0.8,75819.71703280465,74.77790476486064,458.151628073644,3,89.73391482525642,49912.94112206423
