date,time_index,reserve_soc_kwh,scenario_deficit_probability,risk_weighted_emergency_value,future_risk_benchmark
2025-03-07,35,5751.830214672738,1.0,3.8,5.9415
2025-03-07,36,5218.830982846608,1.0,3.88,5.9415
2025-03-07,37,4695.499214719942,1.0,3.7619999999999996,5.9415
2025-03-07,38,4153.9937447226475,1.0,4.008,5.9415
2025-03-07,39,3625.115445221333,1.0,3.874,5.9415
2025-03-07,40,3238.2031916783267,1.0,3.7005,5.9415
2025-03-07,41,2872.2389926802402,1.0,3.747,5.9415
2025-03-07,42,2416.2184179413975,1.0,3.8635,5.9415
2025-03-07,43,2023.7910171466324,1.0,3.7569999999999997,5.9415
2025-03-07,44,1740.477827040639,1.0,3.3055000000000003,5.9415
2025-03-07,45,1522.8218823495417,1.0,2.7939999999999996,5.9415
2025-03-07,46,1354.3181418301785,1.0,3.269,5.9415
2025-03-07,47,1243.4415660991526,0.95,4.13155,5.9415
2025-03-07,48,1200.0,0.5,2.26675,5.9415
2025-03-07,49,1200.0,0.1,0.42815,5.9415
2025-03-07,50,1200.0,0.0,0.0,5.9415
2025-03-07,51,1200.0,0.0,0.0,5.9415
2025-03-07,52,1200.0,0.0,0.0,5.9415
2025-03-07,53,1200.0,0.1,0.44985,5.9415
2025-03-07,54,1200.0,0.1,0.40830000000000005,5.9415
2025-03-07,55,1200.0,0.0,0.0,5.9415
2025-03-07,56,1200.0,0.0,0.0,5.9415
2025-03-07,57,1200.0,0.0,0.0,5.9415
2025-03-07,58,1200.0,0.0,0.0,5.9415
2025-03-07,59,1200.0,0.0,0.0,5.9415
2025-03-07,60,1200.0,0.0,0.0,5.9415
2025-03-07,61,1200.0,0.0,0.0,5.9415
2025-03-07,62,1200.0,0.0,0.0,5.9415
2025-03-07,63,1200.0,0.0,0.0,5.9415
2025-03-07,64,1200.0,0.0,0.0,5.9415
2025-03-07,65,1200.0,0.0,0.0,5.9415
2025-03-07,66,1200.0,0.0,0.0,5.9415
2025-03-07,67,1200.0,0.0,0.0,5.9415
2025-03-07,68,1200.0,0.0,0.0,5.9415
2025-03-07,69,1387.6568676073143,0.0,0.0,5.9415
2025-03-07,70,1974.4101324487153,0.0,0.0,5.9415
2025-03-07,71,2571.963760854679,0.0,0.0,5.9415
2025-03-07,72,3202.410649761144,0.0,0.0,5.9415
2025-03-07,73,3816.4522727138647,0.0,0.0,5.9415
2025-03-07,74,4394.8928217357125,0.0,0.0,5.9415
2025-03-07,75,4963.4534992031595,0.0,0.0,5.9415
2025-03-07,76,5557.583593856633,0.0,0.0,5.9415
2025-03-07,77,6132.676771917787,0.0,0.0,5.9415
2025-03-07,78,6640.641725393899,0.0,0.0,5.9415
2025-03-07,79,7104.46014617797,0.0,0.0,5.9415
2025-03-07,80,7523.007651709192,0.0,0.0,5.9415
2025-03-07,81,7894.9299459417,0.0,0.0,5.9415
2025-03-07,82,8253.336572543458,0.0,0.0,5.9415
2025-03-07,83,8610.160681300258,0.0,0.0,5.9415
2025-03-07,84,8955.690140891496,0.0,0.0,5.9415
2025-03-07,85,9273.89295722693,0.0,0.0,5.9415
2025-03-07,86,9548.44705779022,0.0,0.0,5.9415
2025-03-07,87,9778.571669547591,0.0,0.0,5.9415
2025-03-07,88,9984.126862344554,0.0,0.0,5.9415
2025-03-07,89,10168.29593509086,0.0,0.0,5.9415
2025-03-07,90,10312.50295170649,0.0,0.0,5.9415
2025-03-07,91,10397.371209863635,0.0,0.0,5.9415
2025-03-07,92,10464.913627639866,0.0,0.0,5.9415
2025-03-07,93,10542.606566194572,0.0,0.0,5.9415
2025-03-07,94,10583.49225830514,0.35,1.0836,5.9415
2025-03-07,95,10588.622599566033,0.75,2.3085000000000004,5.9415
2025-03-07,96,10588.511152640362,0.5,1.47275,5.9415
2025-03-07,97,10565.893947764995,0.45,1.3448250000000002,5.9415
2025-03-07,98,10555.034978069352,0.55,1.7605500000000003,5.9415
2025-03-07,99,10600.516259304239,0.6,1.9926,5.9415
2025-03-07,100,10604.385803830899,0.65,2.1918,5.9415
2025-03-07,101,10583.382350861879,0.4,1.4198000000000002,5.9415
2025-03-07,102,10605.523106559911,0.6,2.3676,5.9415
2025-03-07,103,10646.382272165516,0.45,1.749825,5.9415
2025-03-07,104,10668.903796319295,0.1,0.35135000000000005,5.9415
2025-03-07,105,10673.8412952867,0.5,1.85975,5.9415
2025-03-07,106,10684.661860039962,1.0,4.451,5.9415
2025-03-07,107,10313.882250310138,1.0,5.2459999999999996,5.9415
2025-03-07,108,9820.626995087274,1.0,5.5954999999999995,5.9415
2025-03-07,109,9325.87028819271,1.0,5.465,5.9415
2025-03-07,110,8837.103843689656,1.0,5.3355,5.9415
2025-03-07,111,8354.362940585408,1.0,5.747999999999999,5.9415
2025-03-07,112,7888.275046807585,1.0,5.9415,5.8535
2025-03-07,113,7415.855026552325,1.0,5.7185,5.8535
2025-03-07,114,6919.2373896866275,1.0,5.6259999999999994,5.8535
2025-03-07,115,6420.183261671329,1.0,5.615,5.8535
2025-03-07,116,5920.607698313287,1.0,5.612500000000001,5.8535
2025-03-07,117,5421.42267020163,1.0,5.659999999999999,5.8535
2025-03-07,118,4937.868682036722,1.0,5.7145,5.8535
2025-03-07,119,4428.463715604343,1.0,5.721,5.8535
2025-03-07,120,3880.3981591151723,1.0,5.666,5.8535
2025-03-07,121,3368.076445821411,1.0,5.667999999999999,5.8535
2025-03-07,122,2877.651083552056,1.0,5.7955000000000005,5.8535
2025-03-07,123,2364.320637039754,1.0,5.8535,4.975
2025-03-07,124,1840.5062049901921,1.0,4.975,2.3121
2025-03-07,125,1319.1929860476325,0.15,0.568275,2.3121
2025-03-07,126,1334.8396317506642,0.6,2.3121,2.1428000000000003
2025-03-07,127,1315.8808882205294,0.55,2.1428000000000003,2.0855
2025-03-07,128,1299.626488031002,0.1,0.3713,2.0855
2025-03-07,129,1328.5096010121815,0.5,2.0855,1.7765
2025-03-07,130,1333.5483988548312,0.5,1.678,1.7765
2025-03-07,131,1332.7122418051667,0.4,0.658,1.7765
2025-03-07,132,1322.8157266161713,0.3,0.44115,1.7765
2025-03-07,133,1338.0927154365443,0.15,0.2298,1.7765
2025-03-07,134,1353.5705369487168,0.0,0.0,1.7765
2025-03-07,135,2077.2734598670704,0.0,0.0,1.7765
2025-03-07,136,2604.223611309615,0.3,0.43724999999999997,1.7765
2025-03-07,137,2590.607786345041,0.55,0.819775,1.7765
2025-03-07,138,2589.7173204781916,1.0,1.724,1.7765
2025-03-07,139,2165.3963178955173,1.0,1.7765,1.7255
2025-03-07,140,1755.866483747258,0.55,0.8778,1.7255
2025-03-07,141,1766.42823932439,0.35,0.5418,1.7255
2025-03-07,142,1722.6304847749068,0.5,0.8145,1.7255
2025-03-07,143,1659.0243821695408,1.0,1.7255,0.0
2025-03-08,0,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,1,1243.0077869371396,0.05,0.08085,5.8645000000000005
2025-03-08,2,1287.2101232472248,0.0,0.0,5.8645000000000005
2025-03-08,3,1989.4542885575256,0.0,0.0,5.8645000000000005
2025-03-08,4,2703.049988862051,0.0,0.0,5.8645000000000005
2025-03-08,5,3453.049988862051,0.0,0.0,5.8645000000000005
2025-03-08,6,4203.049988862051,0.6,1.0731,5.8645000000000005
2025-03-08,7,4228.053864023508,0.5,0.856,5.8645000000000005
2025-03-08,8,4241.962528715223,0.0,0.0,5.8645000000000005
2025-03-08,9,4991.962528715223,0.0,0.0,5.8645000000000005
2025-03-08,10,5711.245589433739,0.8,1.3520000000000003,5.8645000000000005
2025-03-08,11,5671.272411946734,0.7,1.1676,5.8645000000000005
2025-03-08,12,5658.9132259211,0.85,1.36425,5.8645000000000005
2025-03-08,13,5612.301988903839,0.7,1.2246499999999998,5.8645000000000005
2025-03-08,14,5565.779950215832,1.0,1.954,5.8645000000000005
2025-03-08,15,5084.652037922186,0.15,0.26969999999999994,5.8645000000000005
2025-03-08,16,5088.585549326898,0.0,0.0,5.8645000000000005
2025-03-08,17,5838.585549326898,0.0,0.0,5.8645000000000005
2025-03-08,18,6587.923596397928,0.0,0.0,5.8645000000000005
2025-03-08,19,6873.802412082549,0.6,1.0394999999999999,5.8645000000000005
2025-03-08,20,6852.30526843846,0.2,0.3385,5.8645000000000005
2025-03-08,21,6892.875202522932,0.15,0.26797499999999996,5.8645000000000005
2025-03-08,22,6921.76188231185,0.2,0.37860000000000005,5.8645000000000005
2025-03-08,23,6928.8945124113425,0.85,1.6354,5.8645000000000005
2025-03-08,24,6927.755865073689,0.95,1.835875,5.8645000000000005
2025-03-08,25,6900.76787411871,0.7,1.33665,5.8645000000000005
2025-03-08,26,6877.764916903641,0.25,0.477375,5.8645000000000005
2025-03-08,27,6874.898452483367,1.0,1.9815,5.8645000000000005
2025-03-08,28,6364.23292022546,0.25,0.46487500000000004,5.8645000000000005
2025-03-08,29,6334.975625433646,0.4,0.6736,5.8645000000000005
2025-03-08,30,6326.736552505599,0.7,1.3086499999999999,5.8645000000000005
2025-03-08,31,6295.519993194876,1.0,2.0044999999999997,5.8645000000000005
2025-03-08,32,5839.998656576495,0.3,0.5442,5.8645000000000005
2025-03-08,33,5869.689613769885,0.1,0.1594,5.8645000000000005
2025-03-08,34,5883.248642347076,1.0,2.453,5.8645000000000005
2025-03-08,35,5377.380928715318,1.0,3.794,5.8645000000000005
2025-03-08,36,4889.11881567582,1.0,3.8555,5.8645000000000005
2025-03-08,37,4359.728092941123,1.0,3.7619999999999996,5.8645000000000005
2025-03-08,38,3828.7460511798313,1.0,3.963,5.8645000000000005
2025-03-08,39,3373.58650466984,1.0,3.7965,5.8645000000000005
2025-03-08,40,2984.392690749956,1.0,3.7864999999999998,5.8645000000000005
2025-03-08,41,2626.684555161435,1.0,3.8805,5.8645000000000005
2025-03-08,42,2281.4847619537545,1.0,3.469,5.8645000000000005
2025-03-08,43,1958.789156439405,1.0,3.2305,5.8645000000000005
2025-03-08,44,1662.8651685032798,1.0,3.175,5.8645000000000005
2025-03-08,45,1417.1126419003342,1.0,2.8085,5.8645000000000005
2025-03-08,46,1273.3156299223654,0.9,3.16845,5.8645000000000005
2025-03-08,47,1216.1904969841646,0.8,3.8392,5.8645000000000005
2025-03-08,48,1200.0,0.3,1.36575,5.8645000000000005
2025-03-08,49,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,50,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,51,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,52,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,53,1200.0,0.15,0.616275,5.8645000000000005
2025-03-08,54,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,55,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,56,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,57,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,58,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,59,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,60,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,61,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,62,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,63,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,64,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,65,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,66,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,67,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,68,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,69,1200.0,0.0,0.0,5.8645000000000005
2025-03-08,70,1559.4196981653977,0.0,0.0,5.8645000000000005
2025-03-08,71,2102.24514120193,0.0,0.0,5.8645000000000005
2025-03-08,72,2640.568822026855,0.0,0.0,5.8645000000000005
2025-03-08,73,3192.8844132757745,0.0,0.0,5.8645000000000005
2025-03-08,74,3738.7127817752257,0.0,0.0,5.8645000000000005
2025-03-08,75,4257.3606155793,0.0,0.0,5.8645000000000005
2025-03-08,76,4769.4276310146615,0.0,0.0,5.8645000000000005
2025-03-08,77,5295.152903485504,0.0,0.0,5.8645000000000005
2025-03-08,78,5826.096299874878,0.0,0.0,5.8645000000000005
2025-03-08,79,6327.646875277396,0.0,0.0,5.8645000000000005
2025-03-08,80,6814.739426661866,0.0,0.0,5.8645000000000005
2025-03-08,81,7287.607988904103,0.0,0.0,5.8645000000000005
2025-03-08,82,7694.278100806007,0.0,0.0,5.8645000000000005
2025-03-08,83,8105.254834320076,0.0,0.0,5.8645000000000005
2025-03-08,84,8559.14142624186,0.0,0.0,5.8645000000000005
2025-03-08,85,8937.199007470112,0.0,0.0,5.8645000000000005
2025-03-08,86,9250.713311584126,0.0,0.0,5.8645000000000005
2025-03-08,87,9561.474465498357,0.0,0.0,5.8645000000000005
2025-03-08,88,9848.951154674138,0.0,0.0,5.8645000000000005
2025-03-08,89,10093.06795800493,0.0,0.0,5.8645000000000005
2025-03-08,90,10294.013378721802,0.0,0.0,5.8645000000000005
2025-03-08,91,10463.979154900615,0.0,0.0,5.8645000000000005
2025-03-08,92,10604.828339168671,0.05,0.1239,5.8645000000000005
2025-03-08,93,10712.001738228226,0.1,0.2595,5.8645000000000005
2025-03-08,94,10781.418630353595,0.5,1.41025,5.8645000000000005
2025-03-08,95,10800.0,0.8,2.3904,5.8645000000000005
2025-03-08,96,10788.443070853365,0.7,2.1084,5.8645000000000005
2025-03-08,97,10795.898527933165,0.75,2.463375,5.8645000000000005
2025-03-08,98,10800.0,0.9,3.31245,5.8645000000000005
2025-03-08,99,10766.115322365327,0.35,1.2739999999999998,5.8645000000000005
2025-03-08,100,10752.234881515218,0.2,0.6817000000000001,5.8645000000000005
2025-03-08,101,10752.234881515218,0.15,0.48915,5.8645000000000005
2025-03-08,102,10775.38161654981,0.25,0.8215,5.8645000000000005
2025-03-08,103,10800.0,0.2,0.7037,5.8645000000000005
2025-03-08,104,10800.0,0.5,1.8410000000000002,5.8645000000000005
2025-03-08,105,10781.687492536581,0.55,1.9560750000000002,5.8645000000000005
2025-03-08,106,10800.0,0.7,2.9844500000000003,5.8645000000000005
2025-03-08,107,10800.0,1.0,5.4855,5.8645000000000005
2025-03-08,108,10324.629908802268,1.0,5.6884999999999994,5.8645000000000005
2025-03-08,109,9819.92562072581,1.0,5.5584999999999996,5.8645000000000005
2025-03-08,110,9304.497918099758,1.0,5.58,5.8645000000000005
2025-03-08,111,8805.82620602192,1.0,5.533,5.8645000000000005
2025-03-08,112,8311.373530715538,1.0,5.482,5.8645000000000005
2025-03-08,113,7804.622179040125,1.0,5.502000000000001,5.8645000000000005
2025-03-08,114,7283.047427630352,1.0,5.564,5.8645000000000005
2025-03-08,115,6760.329702674136,1.0,5.5135000000000005,5.8645000000000005
2025-03-08,116,6242.863576190939,1.0,5.3795,5.8645000000000005
2025-03-08,117,5712.1586837245995,1.0,5.3835,5.8645000000000005
2025-03-08,118,5139.944722559416,1.0,5.6215,5.8645000000000005
2025-03-08,119,4588.989055572836,1.0,5.747999999999999,5.8645000000000005
2025-03-08,120,4095.7876321809686,1.0,5.338500000000001,5.8645000000000005
2025-03-08,121,3578.32667472465,1.0,5.2364999999999995,5.8645000000000005
2025-03-08,122,3033.781517274406,1.0,5.664,5.8645000000000005
2025-03-08,123,2500.321356981248,1.0,5.8645000000000005,5.0055000000000005
2025-03-08,124,1975.5235466245422,1.0,5.0055000000000005,4.3975
2025-03-08,125,1447.5273906847597,0.05,0.18795000000000003,4.3975
2025-03-08,126,1447.5273906847597,0.5,1.842,4.3975
2025-03-08,127,1452.7907632185497,0.4,1.553,4.3975
2025-03-08,128,1452.7907632185497,0.15,0.601125,4.3975
2025-03-08,129,1411.0588398057282,1.0,4.3975,2.137
2025-03-08,130,1200.0,0.45,1.584675,2.137
2025-03-08,131,1200.0,0.55,1.0461000000000003,2.137
2025-03-08,132,1200.0,0.4,0.6856,2.137
2025-03-08,133,1203.2225215605001,0.15,0.25304999999999994,2.137
2025-03-08,134,1200.0,0.0,0.0,2.137
2025-03-08,135,1905.0779172401758,0.25,0.40575,2.137
2025-03-08,136,1920.5336553999932,1.0,1.718,2.137
2025-03-08,137,1528.6353969969648,0.45,0.672525,2.137
2025-03-08,138,1516.6058488656518,0.6,0.9237,2.137
2025-03-08,139,1498.8789677855736,0.75,1.164375,2.137
2025-03-08,140,1483.1317580649816,0.15,0.21105,2.137
2025-03-08,141,1488.0689240231225,0.0,0.0,2.137
2025-03-08,142,2232.497048134055,1.0,1.715,2.137
2025-03-08,143,1764.0653827642534,1.0,2.137,0.0
2025-03-09,0,1424.7701695032579,0.0,0.0,6.677999999999999
2025-03-09,1,2174.770169503258,0.0,0.0,6.677999999999999
2025-03-09,2,2924.770169503258,0.0,0.0,6.677999999999999
2025-03-09,3,3657.324918031101,0.0,0.0,6.677999999999999
2025-03-09,4,4397.372901247201,0.0,0.0,6.677999999999999
2025-03-09,5,4444.399461686669,0.25,0.5815,6.677999999999999
2025-03-09,6,4451.327843784573,0.35,0.803425,6.677999999999999
2025-03-09,7,4451.327843784573,0.0,0.0,6.677999999999999
2025-03-09,8,4527.3218512843605,0.0,0.0,6.677999999999999
2025-03-09,9,5265.219871819859,0.0,0.0,6.677999999999999
2025-03-09,10,6009.086763784857,0.0,0.0,6.677999999999999
2025-03-09,11,6759.086763784857,0.0,0.0,6.677999999999999
2025-03-09,12,7507.279609263778,0.8,1.9384000000000001,6.677999999999999
2025-03-09,13,7507.279609263778,0.85,2.149225,6.677999999999999
2025-03-09,14,7507.279609263778,0.1,0.2219,6.677999999999999
2025-03-09,15,7525.05859119882,0.0,0.0,6.677999999999999
2025-03-09,16,8259.927709988448,0.15,0.32805,6.677999999999999
2025-03-09,17,8284.423584741047,0.25,0.578375,6.677999999999999
2025-03-09,18,8321.82082736754,0.4,0.884,6.677999999999999
2025-03-09,19,8344.475651582294,0.55,1.24245,6.677999999999999
2025-03-09,20,8349.417655257952,0.75,1.827,6.677999999999999
2025-03-09,21,8349.417655257952,0.2,0.46540000000000004,6.677999999999999
2025-03-09,22,8391.80107739011,0.15,0.33255,6.677999999999999
2025-03-09,23,8424.01555698223,0.25,0.542125,6.677999999999999
2025-03-09,24,8429.791989958681,0.0,0.0,6.677999999999999
2025-03-09,25,9173.86945367385,0.0,0.0,6.677999999999999
2025-03-09,26,9921.994060237092,0.2,0.4387,6.677999999999999
2025-03-09,27,9950.316928252929,0.6,1.5063,6.677999999999999
2025-03-09,28,9950.316928252929,0.9,2.2540500000000003,6.677999999999999
2025-03-09,29,9950.316928252929,0.05,0.11300000000000002,6.677999999999999
2025-03-09,30,10005.628500085662,0.3,0.6721499999999999,6.677999999999999
2025-03-09,31,10050.0,0.65,1.557725,6.677999999999999
2025-03-09,32,10050.0,0.5,1.1675,6.677999999999999
2025-03-09,33,10050.0,0.0,0.0,6.677999999999999
2025-03-09,34,10800.0,0.55,1.5842749999999999,6.677999999999999
2025-03-09,35,10800.0,1.0,4.595000000000001,6.677999999999999
2025-03-09,36,9992.566009938428,1.0,4.7305,6.677999999999999
2025-03-09,37,9172.28179807776,1.0,4.6585,6.677999999999999
2025-03-09,38,8359.60087072018,1.0,4.91,6.677999999999999
2025-03-09,39,7585.5410865116255,1.0,4.599,6.677999999999999
2025-03-09,40,6882.96651661701,0.9,3.90015,6.677999999999999
2025-03-09,41,6882.96651661701,0.6,2.6235000000000004,6.677999999999999
2025-03-09,42,6882.96651661701,0.35,1.521275,6.677999999999999
2025-03-09,43,6882.96651661701,0.35,1.507975,6.677999999999999
2025-03-09,44,6882.96651661701,0.75,3.0386249999999997,6.677999999999999
2025-03-09,45,6892.511974900062,0.0,0.0,6.677999999999999
2025-03-09,46,7642.511974900062,0.9,4.0392,6.677999999999999
2025-03-09,47,7642.511974900062,1.0,6.343,6.677999999999999
2025-03-09,48,7027.767508318586,1.0,6.422499999999999,6.677999999999999
2025-03-09,49,6465.180489022801,1.0,5.980499999999999,6.677999999999999
2025-03-09,50,5975.352375422294,1.0,5.97,6.677999999999999
2025-03-09,51,5476.573093654072,1.0,6.012,6.677999999999999
2025-03-09,52,5049.497827638545,1.0,5.691000000000001,6.677999999999999
2025-03-09,53,4701.891679142714,1.0,5.252,6.677999999999999
2025-03-09,54,4391.3565495529465,1.0,5.3149999999999995,6.677999999999999
2025-03-09,55,4110.232900297753,1.0,5.396,6.677999999999999
2025-03-09,56,3882.849491780689,1.0,5.2555,6.677999999999999
2025-03-09,57,3719.8971083542974,0.9,4.631399999999999,6.677999999999999
2025-03-09,58,3588.938079488642,0.7,3.60605,6.677999999999999
2025-03-09,59,3472.7809521630666,0.6,3.084,6.677999999999999
2025-03-09,60,3391.9159399904675,0.6,2.9418,6.677999999999999
2025-03-09,61,3385.917982757197,0.5,2.30375,6.677999999999999
2025-03-09,62,3408.65797524961,0.35,1.615775,6.677999999999999
2025-03-09,63,3421.112994451117,0.3,1.4951999999999999,6.677999999999999
2025-03-09,64,3448.150460437605,0.3,1.2642,6.677999999999999
2025-03-09,65,3522.7645035990986,0.0,0.0,6.677999999999999
2025-03-09,66,4272.764503599099,0.0,0.0,6.677999999999999
2025-03-09,67,5000.603094564707,0.25,0.7501249999999999,6.677999999999999
2025-03-09,68,5013.105629151365,0.0,0.0,6.677999999999999
2025-03-09,69,5763.105629151365,0.1,0.28375,6.677999999999999
2025-03-09,70,5835.202331223435,0.0,0.0,6.677999999999999
2025-03-09,71,6549.042332444476,0.0,0.0,6.677999999999999
2025-03-09,72,7174.792471963789,0.0,0.0,6.677999999999999
2025-03-09,73,7924.792471963789,0.0,0.0,6.677999999999999
2025-03-09,74,8674.792471963789,0.0,0.0,6.677999999999999
2025-03-09,75,9424.792471963789,0.0,0.0,6.677999999999999
2025-03-09,76,10174.792471963789,0.0,0.0,6.677999999999999
2025-03-09,77,10800.0,0.0,0.0,6.677999999999999
2025-03-09,78,10800.0,0.0,0.0,6.677999999999999
2025-03-09,79,10800.0,0.0,0.0,6.677999999999999
2025-03-09,80,10800.0,0.25,1.177375,6.677999999999999
2025-03-09,81,10596.329524495179,0.65,3.0784000000000007,6.677999999999999
2025-03-09,82,10350.81300860186,0.3,1.4006999999999998,6.677999999999999
2025-03-09,83,10190.13256854867,0.85,4.091475,6.677999999999999
2025-03-09,84,9956.470286604745,0.95,4.8716,6.677999999999999
2025-03-09,85,9677.745970380814,1.0,5.1635,6.677999999999999
2025-03-09,86,9321.390571735781,0.95,4.853075,6.677999999999999
2025-03-09,87,8917.447148537516,1.0,5.444,6.677999999999999
2025-03-09,88,8543.861922838301,1.0,4.9555,6.677999999999999
2025-03-09,89,8224.326484420026,0.0,0.0,6.677999999999999
2025-03-09,90,8697.149550618835,0.0,0.0,6.677999999999999
2025-03-09,91,9392.317496604737,0.0,0.0,6.677999999999999
2025-03-09,92,10130.040427458232,0.1,0.40235000000000004,6.677999999999999
2025-03-09,93,10148.733208206693,0.05,0.20325,6.677999999999999
2025-03-09,94,10148.733208206693,0.25,1.01075,6.677999999999999
2025-03-09,95,10157.340258667928,0.1,0.40535,6.677999999999999
2025-03-09,96,10187.199889772035,0.0,0.0,6.677999999999999
2025-03-09,97,10236.418018584325,0.3,1.32225,6.677999999999999
2025-03-09,98,10271.559385510473,0.6,2.7912,6.677999999999999
2025-03-09,99,10276.36857269446,0.05,0.23147500000000001,6.677999999999999
2025-03-09,100,10276.36857269446,0.15,0.7112999999999999,6.677999999999999
2025-03-09,101,10285.83767164701,0.4,2.0006,6.677999999999999
2025-03-09,102,10307.378151286899,0.45,2.2626000000000004,6.677999999999999
2025-03-09,103,10310.254847724846,0.15,0.7616250000000001,6.677999999999999
2025-03-09,104,10310.254847724846,0.35,1.83015,6.677999999999999
2025-03-09,105,10310.254847724846,0.2,1.0689,6.677999999999999
2025-03-09,106,10310.254847724846,0.3,1.7307,6.677999999999999
2025-03-09,107,10281.94791857865,1.0,6.287000000000001,6.677999999999999
2025-03-09,108,9858.17065642192,1.0,6.2885,6.677999999999999
2025-03-09,109,9068.810407896372,1.0,6.3115,6.677999999999999
2025-03-09,110,8256.377159624033,1.0,6.5585,6.677999999999999
2025-03-09,111,7473.418918491311,1.0,6.677999999999999,6.6215
2025-03-09,112,6711.9395608673685,1.0,6.6215,6.61
2025-03-09,113,5927.11649002537,1.0,6.447500000000001,6.61
2025-03-09,114,5116.002896559405,0.7,4.388649999999999,6.61
2025-03-09,115,5116.002896559405,1.0,6.3,6.61
2025-03-09,116,4351.098688392407,1.0,6.4125,6.61
2025-03-09,117,3542.2226720157173,0.35,2.193275,6.61
2025-03-09,118,3542.2226720157173,0.5,3.059,6.61
2025-03-09,119,3542.2226720157173,0.75,4.608,6.61
2025-03-09,120,3542.2226720157173,0.75,4.712249999999999,6.61
2025-03-09,121,3542.2226720157173,1.0,6.454,6.61
2025-03-09,122,2760.8725347876816,1.0,6.61,6.589
2025-03-09,123,1979.9903721072983,1.0,6.589,3.1116
2025-03-09,124,1200.0,0.25,1.42,3.1116
2025-03-09,125,1200.0,0.1,0.44495000000000007,3.1116
2025-03-09,126,1200.0,0.0,0.0,3.1116
2025-03-09,127,1215.8224431016304,0.1,0.4634,3.1116
2025-03-09,128,1215.8224431016304,0.1,0.49085,3.1116
2025-03-09,129,1213.917673186584,0.4,2.0598,3.1116
2025-03-09,130,1200.0,0.8,3.1116,1.6566499999999997
2025-03-09,131,1200.0,0.85,1.6566499999999997,1.4784
2025-03-09,132,1221.0078850002817,0.3,0.54615,1.4784
2025-03-09,133,1252.2246400731253,0.7,1.4784,1.3757250000000003
2025-03-09,134,1252.2246400731253,0.65,1.3156,1.3757250000000003
2025-03-09,135,1252.2246400731253,0.65,1.3757250000000003,0.9602999999999999
2025-03-09,136,1245.1128117566313,0.3,0.6108,0.9602999999999999
2025-03-09,137,1247.5043353685521,0.3,0.5513999999999999,0.9602999999999999
2025-03-09,138,1266.392358427803,0.25,0.499625,0.9602999999999999
2025-03-09,139,1256.7012664608342,0.25,0.518625,0.9602999999999999
2025-03-09,140,1248.9870068754556,0.45,0.9069750000000002,0.9602999999999999
2025-03-09,141,1253.6219913153004,0.4,0.8748000000000001,0.9602999999999999
2025-03-09,142,1236.0680014845987,0.45,0.9602999999999999,0.9555
2025-03-09,143,1208.5960590642476,0.5,0.9555,0.0
2025-03-10,0,1312.5874774828762,0.0,0.0,6.654
2025-03-10,1,1719.872108105641,0.0,0.0,6.654
2025-03-10,2,2459.081632682659,0.0,0.0,6.654
2025-03-10,3,3168.528284358682,0.0,0.0,6.654
2025-03-10,4,3885.167069857649,0.0,0.0,6.654
2025-03-10,5,4613.30994741849,0.0,0.0,6.654
2025-03-10,6,5329.909963551778,0.4,0.9238,6.654
2025-03-10,7,5315.36634389307,0.5,1.1687500000000002,6.654
2025-03-10,8,5301.750586475347,0.0,0.0,6.654
2025-03-10,9,6014.837249235343,0.0,0.0,6.654
2025-03-10,10,6745.213025136522,0.25,0.575375,6.654
2025-03-10,11,6732.769940274553,0.0,0.0,6.654
2025-03-10,12,6743.697883993736,0.15,0.341925,6.654
2025-03-10,13,6709.518402536743,0.55,1.2875500000000002,6.654
2025-03-10,14,6662.174741462254,0.6,1.4166,6.654
2025-03-10,15,6659.9286977045,0.2,0.45990000000000003,6.654
2025-03-10,16,6693.238245369214,0.0,0.0,6.654
2025-03-10,17,7411.939586463366,0.0,0.0,6.654
2025-03-10,18,8068.846976594889,0.0,0.0,6.654
2025-03-10,19,8460.53717485381,0.5,1.13175,6.654
2025-03-10,20,8436.79404215229,0.15,0.33164999999999994,6.654
2025-03-10,21,8427.650767595553,0.0,0.0,6.654
2025-03-10,22,8443.388241367313,0.4,0.8838000000000001,6.654
2025-03-10,23,8417.434375079192,0.45,0.9978750000000002,6.654
2025-03-10,24,8362.189693598319,0.0,0.0,6.654
