date,time_index,reserve_soc_kwh,scenario_deficit_probability,risk_weighted_emergency_value,future_risk_benchmark
2025-03-04,92,10340.62371971619,0.0,0.0,6.4315
2025-03-04,93,10340.62371971619,0.05,0.2098,6.4315
2025-03-04,94,10340.62371971619,0.05,0.2141,6.4315
2025-03-04,95,10340.62371971619,0.25,1.0945,6.4315
2025-03-04,96,10305.855043093874,0.25,1.1287500000000001,6.4315
2025-03-04,97,10283.209628633087,0.35,1.6311749999999998,6.4315
2025-03-04,98,10249.596441726258,0.65,3.0862000000000003,6.4315
2025-03-04,99,10199.150870255105,0.3,1.4319,6.4315
2025-03-04,100,10194.008925541882,0.2,1.0076,6.4315
2025-03-04,101,10210.255717653035,0.55,2.9331500000000004,6.4315
2025-03-04,102,10210.255717653035,0.25,1.289,6.4315
2025-03-04,103,10210.255717653035,0.25,1.290125,6.4315
2025-03-04,104,10220.341027992275,0.45,2.40795,6.4315
2025-03-04,105,10249.054043137705,0.25,1.29375,6.4315
2025-03-04,106,10259.740355740809,0.3,1.6692,6.4315
2025-03-04,107,10259.740355740809,1.0,6.314,6.4315
2025-03-04,108,9492.0558111772,0.75,4.672124999999999,6.4315
2025-03-04,109,9492.0558111772,0.75,4.6278749999999995,6.4315
2025-03-04,110,9492.0558111772,1.0,6.425,6.4315
2025-03-04,111,8681.048347098453,1.0,6.3945,6.4315
2025-03-04,112,7888.210685160273,1.0,6.3180000000000005,6.4315
2025-03-04,113,7095.792666742088,1.0,6.369,6.4315
2025-03-04,114,6273.32937261168,1.0,6.421,6.4315
2025-03-04,115,5441.047283324321,1.0,6.3145,6.4315
2025-03-04,116,4641.158145066737,0.75,4.6335,6.4315
2025-03-04,117,4641.158145066737,0.85,5.340125,6.4315
2025-03-04,118,4627.3813481155685,1.0,6.303,6.4315
2025-03-04,119,3826.5883826078534,0.8,4.984400000000001,6.4315
2025-03-04,120,3826.5883826078534,1.0,6.3625,6.4315
2025-03-04,121,3056.7326359846966,1.0,6.3685,6.4315
2025-03-04,122,2280.3004528772917,1.0,6.296,6.4315
2025-03-04,123,2089.5102651791794,1.0,6.4315,2.443
2025-03-04,124,1261.4289758359805,0.35,2.07305,2.443
2025-03-04,125,1218.4075084616388,0.25,1.233625,2.443
2025-03-04,126,1200.0,0.15,0.68715,2.443
2025-03-04,127,1200.0,0.3,1.3729500000000001,2.443
2025-03-04,128,1200.0,0.1,0.4771,2.443
2025-03-04,129,1200.0,0.25,1.275125,2.443
2025-03-04,130,1200.0,0.5,1.9762499999999998,2.443
2025-03-04,131,1200.0,0.0,0.0,2.443
2025-03-04,132,1230.783567738999,0.0,0.0,2.443
2025-03-04,133,1952.897908336385,0.05,0.0991,2.443
2025-03-04,134,1960.1193855200456,0.2,0.40410000000000007,2.443
2025-03-04,135,1968.1016263390236,0.1,0.20145000000000002,2.443
2025-03-04,136,1979.5527060580614,0.0,0.0,2.443
2025-03-04,137,2005.7837935342297,0.1,0.21070000000000003,2.443
2025-03-04,138,2033.7503783715842,1.0,2.443,2.4265
2025-03-04,139,1464.4271027247696,1.0,2.4265,1.86065
2025-03-04,140,1221.3183240011665,0.2,0.41250000000000003,1.86065
2025-03-04,141,1243.6885584351985,0.3,0.5876999999999999,1.86065
2025-03-04,142,1245.1689151958328,0.65,1.36305,1.86065
2025-03-04,143,1224.216870862109,0.85,1.86065,0.0
2025-03-05,0,1854.2137922172424,0.0,0.0,6.6525
2025-03-05,1,2590.7838522875636,0.0,0.0,6.6525
2025-03-05,2,3322.779621170538,0.0,0.0,6.6525
2025-03-05,3,3986.7731529887305,0.0,0.0,6.6525
2025-03-05,4,4691.08305571751,0.6,1.3533,6.6525
2025-03-05,5,4687.194037379151,0.95,2.30945,6.6525
2025-03-05,6,4636.8302067767645,0.65,1.5106,6.6525
2025-03-05,7,4621.206851760018,0.0,0.0,6.6525
2025-03-05,8,5362.287952461782,0.0,0.0,6.6525
2025-03-05,9,6102.534864285987,0.6,1.398,6.6525
2025-03-05,10,6090.071151767159,0.7,1.6674,6.6525
2025-03-05,11,6058.795925332844,0.0,0.0,6.6525
2025-03-05,12,6770.967789771879,0.0,0.0,6.6525
2025-03-05,13,7481.393501604423,0.25,0.534625,6.6525
2025-03-05,14,7497.286561041857,0.3,0.61995,6.6525
2025-03-05,15,7522.908193276118,0.0,0.0,6.6525
2025-03-05,16,8272.908193276118,0.0,0.0,6.6525
2025-03-05,17,8798.557093765421,0.35,0.76615,6.6525
2025-03-05,18,8775.63376169946,0.0,0.0,6.6525
2025-03-05,19,8775.63376169946,0.45,0.9440999999999999,6.6525
2025-03-05,20,8762.34397472967,0.4,0.8986,6.6525
2025-03-05,21,8774.23028986865,0.0,0.0,6.6525
2025-03-05,22,9512.515241999923,0.0,0.0,6.6525
2025-03-05,23,10243.192018189286,0.65,1.4846,6.6525
2025-03-05,24,10207.198813558258,0.95,2.340325,6.6525
2025-03-05,25,10129.865729632504,0.75,1.747125,6.6525
2025-03-05,26,10060.069790473146,0.2,0.414,6.6525
2025-03-05,27,10037.808792457601,0.0,0.0,6.6525
2025-03-05,28,10062.885141123332,0.25,0.550125,6.6525
2025-03-05,29,10062.885141123332,0.4,0.877,6.6525
2025-03-05,30,10056.299044433013,0.05,0.10315000000000002,6.6525
2025-03-05,31,10056.299044433013,0.7,1.53965,6.6525
2025-03-05,32,10010.876997646494,0.6,1.4193,6.6525
2025-03-05,33,9982.107433149198,0.2,0.42710000000000004,6.6525
2025-03-05,34,9990.33842049346,0.8,2.4824,6.6525
2025-03-05,35,9954.272117241271,1.0,4.818,6.6525
2025-03-05,36,9058.646281936622,1.0,5.0729999999999995,6.6525
2025-03-05,37,8180.983309841091,1.0,4.794,6.6525
2025-03-05,38,7411.296237199019,0.95,4.5139249999999995,6.6525
2025-03-05,39,7312.715483085069,0.95,4.4973,6.6525
2025-03-05,40,7276.61593811673,0.7,3.1482499999999995,6.6525
2025-03-05,41,7282.374848362304,0.6,2.5302000000000002,6.6525
2025-03-05,42,7281.749038646048,0.5,2.156,6.6525
2025-03-05,43,7220.464605762084,0.6,2.7051,6.6525
2025-03-05,44,7134.801061332725,0.5,2.1622500000000002,6.6525
2025-03-05,45,7093.67638919162,0.0,0.0,6.6525
2025-03-05,46,7732.822773066521,0.95,4.428425,6.6525
2025-03-05,47,7628.733769822702,1.0,6.435,6.6525
2025-03-05,48,6859.446161762415,1.0,6.4535,6.6525
2025-03-05,49,6142.484408293323,1.0,5.968999999999999,6.6525
2025-03-05,50,5533.38619692254,1.0,5.819999999999999,6.6525
2025-03-05,51,4969.752611193246,1.0,5.599499999999999,6.6525
2025-03-05,52,4450.743160610167,1.0,5.551,6.6525
2025-03-05,53,3995.722968618006,1.0,5.6475,6.6525
2025-03-05,54,3608.793715378804,1.0,5.531000000000001,6.6525
2025-03-05,55,3273.6057535043324,1.0,5.312,6.6525
2025-03-05,56,3020.0195696704814,1.0,5.1754999999999995,6.6525
2025-03-05,57,2832.342394701507,1.0,5.194999999999999,6.6525
2025-03-05,58,2600.922747055833,1.0,5.183,6.6525
2025-03-05,59,2356.3949896124045,1.0,5.13,6.6525
2025-03-05,60,2173.3568978544345,0.8,4.1132,6.6525
2025-03-05,61,2041.6886686703451,0.65,3.1404750000000003,6.6525
2025-03-05,62,1974.4377962960975,0.3,1.3516499999999998,6.6525
2025-03-05,63,2064.92527921659,0.35,1.6635499999999999,6.6525
2025-03-05,64,2154.7590529292565,0.25,1.0338749999999999,6.6525
2025-03-05,65,2292.1432864803564,0.0,0.0,6.6525
2025-03-05,66,3042.1432864803564,0.0,0.0,6.6525
2025-03-05,67,3792.1432864803564,0.0,0.0,6.6525
2025-03-05,68,4542.143286480356,0.0,0.0,6.6525
2025-03-05,69,5292.143286480356,0.0,0.0,6.6525
2025-03-05,70,6042.143286480356,0.0,0.0,6.6525
2025-03-05,71,6792.143286480356,0.0,0.0,6.6525
2025-03-05,72,7524.8325452095305,0.0,0.0,6.6525
2025-03-05,73,8258.654596060414,0.0,0.0,6.6525
2025-03-05,74,9007.262278547438,0.0,0.0,6.6525
2025-03-05,75,9729.8079342224,0.0,0.0,6.6525
2025-03-05,76,10425.829150274387,0.0,0.0,6.6525
2025-03-05,77,10682.033586513386,0.15,0.68895,6.6525
2025-03-05,78,10684.082623872197,0.1,0.47215,6.6525
2025-03-05,79,10754.674723535982,0.2,0.9290000000000002,6.6525
2025-03-05,80,10800.0,0.65,3.1560750000000004,6.6525
2025-03-05,81,10703.900924461315,0.65,3.21165,6.6525
2025-03-05,82,10550.360061121673,0.7,3.4709499999999998,6.6525
2025-03-05,83,10390.438001591281,0.7,3.5216999999999996,6.6525
2025-03-05,84,10212.895593997995,1.0,5.164499999999999,6.6525
2025-03-05,85,9997.496257299366,1.0,5.1625,6.6525
2025-03-05,86,9731.739611244626,1.0,5.2364999999999995,6.6525
2025-03-05,87,9417.574129761111,1.0,5.629,6.6525
2025-03-05,88,9072.185998367757,1.0,4.9535,6.6525
2025-03-05,89,8718.827476361863,0.0,0.0,6.6525
2025-03-05,90,9414.015998876399,0.0,0.0,6.6525
2025-03-05,91,10164.015998876399,0.0,0.0,6.6525
2025-03-05,92,10668.02957462684,0.2,0.8136,6.6525
2025-03-05,93,10668.02957462684,0.05,0.198025,6.6525
2025-03-05,94,10719.641235289297,0.05,0.20295000000000002,6.6525
2025-03-05,95,10788.590694592513,0.25,1.114125,6.6525
2025-03-05,96,10800.0,0.15,0.6948,6.6525
2025-03-05,97,10800.0,0.05,0.23035000000000003,6.6525
2025-03-05,98,10800.0,0.05,0.23400000000000004,6.6525
2025-03-05,99,10800.0,0.1,0.5061,6.6525
2025-03-05,100,10800.0,0.2,1.0226,6.6525
2025-03-05,101,10771.506771721144,0.15,0.730575,6.6525
2025-03-05,102,10770.565167037194,0.25,1.256125,6.6525
2025-03-05,103,10791.701484464966,0.4,2.1412,6.6525
2025-03-05,104,10800.0,0.15,0.824325,6.6525
2025-03-05,105,10782.830326023493,0.05,0.270025,6.6525
2025-03-05,106,10782.830326023493,0.15,0.8701499999999999,6.6525
2025-03-05,107,10782.830326023486,1.0,6.439500000000001,6.6525
2025-03-05,108,9968.053883345658,0.85,5.369875,6.6525
2025-03-05,109,9897.401003836392,0.7,4.319,6.6525
2025-03-05,110,9873.635304049909,1.0,6.3585,6.6525
2025-03-05,111,9074.342874203143,1.0,6.493,6.6525
2025-03-05,112,8270.367746359201,1.0,6.4535,6.6525
2025-03-05,113,7463.157395778382,1.0,6.347,6.6525
2025-03-05,114,6647.102073866472,1.0,6.34,6.6525
2025-03-05,115,6457.631303443438,0.7,4.383399999999999,6.6525
2025-03-05,116,6375.868366999286,0.7,4.3715,6.6525
2025-03-05,117,6342.362344163002,1.0,6.562,6.6525
2025-03-05,118,5532.896420552592,1.0,6.543,6.6525
2025-03-05,119,4703.20215770903,0.95,5.976925,6.6525
2025-03-05,120,4641.437270211576,1.0,6.548500000000001,6.6525
2025-03-05,121,3810.7283692951014,1.0,6.596,6.6525
2025-03-05,122,2985.997452585738,1.0,6.4305,6.6525
2025-03-05,123,2151.63161006474,1.0,6.6525,5.6995249999999995
2025-03-05,124,1287.655744672219,0.95,5.6995249999999995,5.0585
2025-03-05,125,1200.0,0.4,1.8898000000000001,5.0585
2025-03-05,126,1257.5485761254338,0.25,1.1219999999999999,5.0585
2025-03-05,127,1314.6269694482692,0.3,1.3875,5.0585
2025-03-05,128,1326.1104366679185,0.15,0.7169999999999999,5.0585
2025-03-05,129,1326.1104366679185,1.0,5.0585,2.905875
2025-03-05,130,1255.1591224538854,0.75,2.905875,2.3925
2025-03-05,131,1235.7352617452964,0.05,0.098925,2.3925
2025-03-05,132,1243.1415158030024,0.0,0.0,2.3925
2025-03-05,133,1253.1651045743563,0.35,0.7724499999999999,2.3925
2025-03-05,134,1212.2923700871518,0.45,0.9236249999999999,2.3925
2025-03-05,135,1212.2923700871518,0.15,0.29377499999999995,2.3925
2025-03-05,136,1235.9117279501663,0.0,0.0,2.3925
2025-03-05,137,1985.9117279501666,0.15,0.285,2.3925
2025-03-05,138,1985.9117279501666,0.4,0.9082000000000001,2.3925
2025-03-05,139,1985.9117279501666,0.45,0.9983249999999999,2.3925
2025-03-05,140,1985.9117279501666,0.0,0.0,2.3925
2025-03-05,141,1989.9572152023118,0.4,0.8504000000000002,2.3925
2025-03-05,142,1989.9572152023118,1.0,2.3925,2.3115
2025-03-05,143,1393.6141625595758,1.0,2.3115,0.0
2025-03-06,0,2385.6416978098614,0.0,0.0,6.717
2025-03-06,1,3101.0806080832813,0.0,0.0,6.717
2025-03-06,2,3830.130178384091,0.0,0.0,6.717
2025-03-06,3,4500.634412691855,0.3,0.6426,6.717
2025-03-06,4,4523.026846006455,0.7,1.54665,6.717
2025-03-06,5,4555.73381571282,0.55,1.17865,6.717
2025-03-06,6,4575.343645062459,0.35,0.8027249999999999,6.717
2025-03-06,7,4591.91724835621,0.4,0.9182000000000001,6.717
2025-03-06,8,4624.208852127201,0.0,0.0,6.717
2025-03-06,9,5374.208852127201,0.0,0.0,6.717
2025-03-06,10,6090.843632663457,0.5,1.0947500000000001,6.717
2025-03-06,11,6073.569636765054,0.7,1.57815,6.717
2025-03-06,12,6084.300916056051,0.5,1.09175,6.717
2025-03-06,13,6111.05882513742,0.0,0.0,6.717
2025-03-06,14,6842.196412575546,0.0,0.0,6.717
2025-03-06,15,7573.979168409192,0.05,0.1105,6.717
2025-03-06,16,7605.1821429006495,0.15,0.33307499999999995,6.717
2025-03-06,17,7621.240678205566,0.0,0.0,6.717
2025-03-06,18,8335.849432286223,0.0,0.0,6.717
2025-03-06,19,9079.676096799752,0.6,1.356,6.717
2025-03-06,20,9103.61091614636,0.8,1.9352,6.717
2025-03-06,21,9100.006194865997,0.35,0.795025,6.717
2025-03-06,22,9106.204365465164,0.05,0.106975,6.717
2025-03-06,23,9145.295756925962,0.65,1.45015,6.717
2025-03-06,24,9177.860309165122,0.4,0.9682,6.717
2025-03-06,25,9225.403961203116,0.45,1.05975,6.717
2025-03-06,26,9259.796673473056,0.0,0.0,6.717
2025-03-06,27,10001.05506491755,0.0,0.0,6.717
2025-03-06,28,10711.997527349187,0.6,1.3581,6.717
2025-03-06,29,10698.483674150279,0.7,1.67195,6.717
2025-03-06,30,10729.663986728254,0.65,1.5278250000000002,6.717
2025-03-06,31,10753.80643764303,0.8,1.8820000000000001,6.717
2025-03-06,32,10750.80506577678,0.6,1.3886999999999998,6.717
2025-03-06,33,10745.108101886026,0.0,0.0,6.717
2025-03-06,34,10790.545047447946,0.85,2.5925,6.717
2025-03-06,35,10800.0,1.0,4.588,6.717
2025-03-06,36,10583.574519483394,1.0,4.9535,6.717
2025-03-06,37,9682.555845204524,1.0,4.869,6.717
2025-03-06,38,8792.549166582166,1.0,4.8454999999999995,6.717
2025-03-06,39,7952.411873027244,1.0,4.654,6.717
2025-03-06,40,7169.448570374385,0.85,3.8743,6.717
2025-03-06,41,7150.788100784356,0.75,3.397875,6.717
2025-03-06,42,7131.85663960194,0.2,0.8511,6.717
2025-03-06,43,7120.383176002229,0.3,1.18185,6.717
2025-03-06,44,7102.161876479135,0.0,0.0,6.717
2025-03-06,45,7803.181334854991,0.0,0.0,6.717
2025-03-06,46,8425.603793485892,1.0,4.6985,6.717
2025-03-06,47,7847.732970175986,1.0,6.1415,6.717
2025-03-06,48,7148.222798578543,1.0,6.101999999999999,6.717
2025-03-06,49,6480.325716575928,1.0,5.833500000000001,6.717
2025-03-06,50,5867.0589002750385,1.0,5.797499999999999,6.717
2025-03-06,51,5289.7931316628255,1.0,5.3005,6.717
2025-03-06,52,4808.472970981772,1.0,5.3255,6.717
2025-03-06,53,4359.460317395789,1.0,5.7695,6.717
2025-03-06,54,3903.457071568851,1.0,5.4925,6.717
2025-03-06,55,3547.1409264338954,1.0,5.2425,6.717
2025-03-06,56,3237.7288770325613,1.0,5.289000000000001,6.717
2025-03-06,57,2899.863715829862,1.0,5.125,6.717
2025-03-06,58,2604.0941174498475,0.95,4.737175,6.717
2025-03-06,59,2381.044696204746,0.8,3.9276,6.717
2025-03-06,60,2218.99002112255,0.6,2.7852,6.717
2025-03-06,61,2108.8908635377697,0.2,0.876,6.717
2025-03-06,62,2108.8908635377697,0.3,1.33365,6.717
2025-03-06,63,2104.2740990690927,0.15,0.72015,6.717
2025-03-06,64,2115.674960765084,0.05,0.202175,6.717
2025-03-06,65,2162.596138661931,0.0,0.0,6.717
2025-03-06,66,2902.1215277687866,0.0,0.0,6.717
2025-03-06,67,3541.270153874316,0.0,0.0,6.717
2025-03-06,68,4184.116534160585,0.0,0.0,6.717
2025-03-06,69,4934.116534160585,0.0,0.0,6.717
2025-03-06,70,5676.173494091614,0.0,0.0,6.717
2025-03-06,71,6426.173494091614,0.0,0.0,6.717
2025-03-06,72,7176.173494091614,0.0,0.0,6.717
2025-03-06,73,7926.173494091614,0.0,0.0,6.717
2025-03-06,74,8676.173494091614,0.0,0.0,6.717
2025-03-06,75,9426.173494091614,0.0,0.0,6.717
2025-03-06,76,10176.173494091614,0.0,0.0,6.717
2025-03-06,77,10640.67134866005,0.15,0.69915,6.717
2025-03-06,78,10663.051115700076,0.25,1.20325,6.717
2025-03-06,79,10622.151821079686,0.25,1.18625,6.717
2025-03-06,80,10562.169603125143,0.7,3.46745,6.717
2025-03-06,81,10410.630271708547,0.3,1.45665,6.717
2025-03-06,82,10309.484076579942,0.25,1.202125,6.717
2025-03-06,83,10259.340448408202,0.7,3.4418999999999995,6.717
2025-03-06,84,10141.894312906517,0.4,1.9618,6.717
2025-03-06,85,10071.254347858852,1.0,4.9595,6.717
2025-03-06,86,9857.124043584825,1.0,5.2829999999999995,6.717
2025-03-06,87,9610.89608415272,1.0,5.711,6.717
2025-03-06,88,9317.672243039106,1.0,5.128500000000001,6.717
2025-03-06,89,9001.70046711339,0.0,0.0,6.717
2025-03-06,90,9430.12591676499,0.0,0.0,6.717
2025-03-06,91,10065.942728455633,0.0,0.0,6.717
2025-03-06,92,10065.942728455633,0.1,0.4032,6.717
2025-03-06,93,10065.942728455633,0.05,0.21485000000000004,6.717
2025-03-06,94,10108.126548742335,0.1,0.45265000000000005,6.717
2025-03-06,95,10148.781484715168,0.1,0.45005,6.717
2025-03-06,96,10153.886921762389,0.05,0.21655,6.717
2025-03-06,97,10154.679279325568,0.1,0.4433,6.717
2025-03-06,98,10151.268631819223,0.4,1.8932,6.717
2025-03-06,99,10138.394013248828,0.05,0.239375,6.717
2025-03-06,100,10166.920277565989,0.1,0.48935000000000006,6.717
2025-03-06,101,10183.440181518221,0.35,1.7801,6.717
2025-03-06,102,10160.324593282428,0.2,1.0207,6.717
2025-03-06,103,10161.33037502511,0.3,1.58775,6.717
2025-03-06,104,10173.719847385904,0.4,2.2278,6.717
2025-03-06,105,10190.262149165035,0.5,2.7632499999999998,6.717
2025-03-06,106,10220.241370495327,0.6,3.4569000000000005,6.717
2025-03-06,107,10219.711282732553,0.5,3.1225000000000005,6.717
2025-03-06,108,10187.043339977574,0.75,4.7475000000000005,6.717
2025-03-06,109,10167.810841721055,1.0,6.417000000000001,6.717
2025-03-06,110,9373.378987368294,1.0,6.606,6.717
2025-03-06,111,8542.085983023302,1.0,6.550000000000001,6.717
2025-03-06,112,7731.5081444887,1.0,6.3854999999999995,6.717
2025-03-06,113,6955.759247332349,0.95,5.997349999999999,6.717
2025-03-06,114,6921.885399890031,1.0,6.413,6.717
2025-03-06,115,6137.033714106343,1.0,6.5525,6.717
2025-03-06,116,5339.171939364302,1.0,6.5745,6.717
2025-03-06,117,4549.436569972506,1.0,6.395499999999999,6.717
2025-03-06,118,3771.6607715918785,0.45,2.752875,6.717
2025-03-06,119,3752.6013958828835,0.6,3.615,6.717
2025-03-06,120,3691.0938605527394,1.0,6.352,6.717
2025-03-06,121,3499.738194316681,1.0,6.606,6.717
2025-03-06,122,2744.6377406495285,1.0,6.6674999999999995,6.717
2025-03-06,123,1982.6468283178192,1.0,6.717,3.7928000000000006
2025-03-06,124,1204.852048809138,0.45,2.692575,3.7928000000000006
2025-03-06,125,1200.0,0.35,1.70555,3.7928000000000006
2025-03-06,126,1200.0,0.75,3.522,3.7928000000000006
2025-03-06,127,1206.2132751726806,0.8,3.7928000000000006,3.0107
2025-03-06,128,1206.2132751726806,0.45,2.1096,3.0107
2025-03-06,129,1215.6804599475233,0.35,1.654625,3.0107
2025-03-06,130,1242.2075161331877,0.85,3.0107,2.245
2025-03-06,131,1239.33072240497,0.0,0.0,2.245
2025-03-06,132,1267.646674281099,0.0,0.0,2.245
2025-03-06,133,1968.236973015789,0.5,1.073,2.245
2025-03-06,134,1887.445431207038,0.45,0.9670500000000001,2.245
2025-03-06,135,1801.3336505390673,0.7,1.5224999999999997,2.245
2025-03-06,136,1763.322371438524,1.0,2.245,2.1085000000000003
2025-03-06,137,1200.0,0.7,1.56415,2.1085000000000003
2025-03-06,138,1200.0,0.9,1.8665999999999998,2.1085000000000003
2025-03-06,139,1200.0,0.85,1.73655,2.1085000000000003
2025-03-06,140,1214.3659301712266,1.0,2.1085000000000003,1.75815
2025-03-06,141,1200.0,0.9,1.75815,1.3308
2025-03-06,142,1200.0,0.6,1.0386,1.3308
2025-03-06,143,1200.0,0.8,1.3308,0.0
2025-03-07,0,1593.615399145545,0.65,1.176175,5.9415
2025-03-07,1,1587.5809307912077,0.45,0.808875,5.9415
2025-03-07,2,1612.6488165019448,0.25,0.419875,5.9415
2025-03-07,3,1661.0497890737827,0.35,0.638925,5.9415
2025-03-07,4,1685.893558181391,0.65,1.14985,5.9415
2025-03-07,5,1674.9263572431178,0.0,0.0,5.9415
2025-03-07,6,2394.51947698689,0.2,0.33220000000000005,5.9415
2025-03-07,7,2412.9836734272894,0.05,0.08597500000000001,5.9415
2025-03-07,8,2425.072965350946,0.0,0.0,5.9415
2025-03-07,9,3137.182705167503,0.0,0.0,5.9415
2025-03-07,10,3879.218117308702,0.35,0.593425,5.9415
2025-03-07,11,3879.218117308702,0.6,1.1120999999999999,5.9415
2025-03-07,12,3820.9224779304395,0.6,1.0742999999999998,5.9415
2025-03-07,13,3793.6578618956933,0.2,0.35860000000000003,5.9415
2025-03-07,14,3810.7407927345553,0.4,0.7192,5.9415
2025-03-07,15,3809.9392923220958,0.0,0.0,5.9415
2025-03-07,16,4553.2669762795,0.35,0.5813499999999999,5.9415
2025-03-07,17,4522.2354644066345,0.5,0.99875,5.9415
2025-03-07,18,4468.58236464248,0.15,0.24547499999999997,5.9415
2025-03-07,19,4468.58236464248,0.0,0.0,5.9415
2025-03-07,20,5189.70896049585,0.85,1.640075,5.9415
2025-03-07,21,5153.1281148945545,0.75,1.370625,5.9415
2025-03-07,22,5116.03642638494,0.0,0.0,5.9415
2025-03-07,23,5149.607780608787,0.45,0.7663500000000001,5.9415
2025-03-07,24,5191.274600097976,0.4,0.6748,5.9415
2025-03-07,25,5220.828486238506,0.3,0.5573999999999999,5.9415
2025-03-07,26,5255.862703392114,1.0,2.034,5.9415
2025-03-07,27,4811.823786397323,0.35,0.617575,5.9415
2025-03-07,28,4820.055122489301,0.0,0.0,5.9415
2025-03-07,29,5544.059947478553,0.3,0.5187,5.9415
2025-03-07,30,5519.389341650695,0.6,1.1289,5.9415
2025-03-07,31,5491.514731970575,0.8,1.5412,5.9415
2025-03-07,32,5474.09643235007,0.1,0.17105000000000004,5.9415
2025-03-07,33,5498.890067881767,0.0,0.0,5.9415
2025-03-07,34,6248.890067881767,1.0,2.2489999999999997,5.9415
2025-03-07,35,5751.830214672738,1.0,3.8,5.9415
2025-03-07,36,5218.830982846608,1.0,3.88,5.9415
2025-03-07,37,4695.499214719942,1.0,3.7619999999999996,5.9415
2025-03-07,38,4153.9937447226475,1.0,4.008,5.9415
2025-03-07,39,3625.115445221333,1.0,3.874,5.9415
2025-03-07,40,3238.2031916783267,1.0,3.7005,5.9415
2025-03-07,41,2872.2389926802402,1.0,3.747,5.9415
2025-03-07,42,2416.2184179413975,1.0,3.8635,5.9415
2025-03-07,43,2023.7910171466324,1.0,3.7569999999999997,5.9415
2025-03-07,44,1740.477827040639,1.0,3.3055000000000003,5.9415
2025-03-07,45,1522.8218823495417,1.0,2.7939999999999996,5.9415
2025-03-07,46,1354.3181418301785,1.0,3.269,5.9415
2025-03-07,47,1243.4415660991526,0.95,4.13155,5.9415
2025-03-07,48,1200.0,0.5,2.26675,5.9415
2025-03-07,49,1200.0,0.1,0.42815,5.9415
2025-03-07,50,1200.0,0.0,0.0,5.9415
2025-03-07,51,1200.0,0.0,0.0,5.9415
2025-03-07,52,1200.0,0.0,0.0,5.9415
2025-03-07,53,1200.0,0.1,0.44985,5.9415
2025-03-07,54,1200.0,0.1,0.40830000000000005,5.9415
2025-03-07,55,1200.0,0.0,0.0,5.9415
2025-03-07,56,1200.0,0.0,0.0,5.9415
2025-03-07,57,1200.0,0.0,0.0,5.9415
2025-03-07,58,1200.0,0.0,0.0,5.9415
2025-03-07,59,1200.0,0.0,0.0,5.9415
2025-03-07,60,1200.0,0.0,0.0,5.9415
2025-03-07,61,1200.0,0.0,0.0,5.9415
2025-03-07,62,1200.0,0.0,0.0,5.9415
2025-03-07,63,1200.0,0.0,0.0,5.9415
2025-03-07,64,1200.0,0.0,0.0,5.9415
2025-03-07,65,1200.0,0.0,0.0,5.9415
2025-03-07,66,1200.0,0.0,0.0,5.9415
2025-03-07,67,1200.0,0.0,0.0,5.9415
2025-03-07,68,1200.0,0.0,0.0,5.9415
2025-03-07,69,1387.6568676073143,0.0,0.0,5.9415
2025-03-07,70,1974.4101324487153,0.0,0.0,5.9415
2025-03-07,71,2571.963760854679,0.0,0.0,5.9415
2025-03-07,72,3202.410649761144,0.0,0.0,5.9415
2025-03-07,73,3816.4522727138647,0.0,0.0,5.9415
2025-03-07,74,4394.8928217357125,0.0,0.0,5.9415
2025-03-07,75,4963.4534992031595,0.0,0.0,5.9415
2025-03-07,76,5557.583593856633,0.0,0.0,5.9415
2025-03-07,77,6132.676771917787,0.0,0.0,5.9415
2025-03-07,78,6640.641725393899,0.0,0.0,5.9415
2025-03-07,79,7104.46014617797,0.0,0.0,5.9415
2025-03-07,80,7523.007651709192,0.0,0.0,5.9415
2025-03-07,81,7894.9299459417,0.0,0.0,5.9415
2025-03-07,82,8253.336572543458,0.0,0.0,5.9415
2025-03-07,83,8610.160681300258,0.0,0.0,5.9415
2025-03-07,84,8955.690140891496,0.0,0.0,5.9415
2025-03-07,85,9273.89295722693,0.0,0.0,5.9415
2025-03-07,86,9548.44705779022,0.0,0.0,5.9415
2025-03-07,87,9778.571669547591,0.0,0.0,5.9415
2025-03-07,88,9984.126862344554,0.0,0.0,5.9415
2025-03-07,89,10168.29593509086,0.0,0.0,5.9415
2025-03-07,90,10312.50295170649,0.0,0.0,5.9415
2025-03-07,91,10397.371209863635,0.0,0.0,5.9415
2025-03-07,92,10464.913627639866,0.0,0.0,5.9415
2025-03-07,93,10542.606566194572,0.0,0.0,5.9415
2025-03-07,94,10583.49225830514,0.35,1.0836,5.9415
2025-03-07,95,10588.622599566033,0.75,2.3085000000000004,5.9415
2025-03-07,96,10588.511152640362,0.5,1.47275,5.9415
2025-03-07,97,10565.893947764995,0.45,1.3448250000000002,5.9415
2025-03-07,98,10555.034978069352,0.55,1.7605500000000003,5.9415
2025-03-07,99,10600.516259304239,0.6,1.9926,5.9415
2025-03-07,100,10604.385803830899,0.65,2.1918,5.9415
2025-03-07,101,10583.382350861879,0.4,1.4198000000000002,5.9415
2025-03-07,102,10605.523106559911,0.6,2.3676,5.9415
2025-03-07,103,10646.382272165516,0.45,1.749825,5.9415
2025-03-07,104,10668.903796319295,0.1,0.35135000000000005,5.9415
2025-03-07,105,10673.8412952867,0.5,1.85975,5.9415
