date,time_index,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,spill_kwh,reserve_soc_kwh,protected_release_kwh
2025-02-09,6,827.8300656514768,0.0,4017.73732422995,4762.784383316279,0.0,4103.761897082048,0.0
2025-02-09,7,38.935483772308544,0.0,4762.784383316279,4797.826318711356,0.0,4844.779313921715,0.0
2025-02-09,8,785.5101599478993,0.0,4797.826318711356,5504.785462664466,0.0,4873.379697406043,0.0
2025-02-09,9,783.8403771233052,0.0,5504.785462664466,6210.24180207544,0.0,5599.399877495386,0.0
2025-02-09,10,796.5537999385893,0.0,6210.24180207544,6927.140222020171,0.0,6333.293975653023,0.0
2025-02-09,11,43.50226931732118,0.0,6927.140222020171,6966.29226440576,0.0,7043.5042279066465,0.0
2025-02-09,12,0.0,0.0,6966.29226440576,6966.29226440576,0.0,7043.5042279066465,0.0
2025-02-09,13,0.0,0.0,6966.29226440576,6966.29226440576,0.0,7013.627315376772,0.0
2025-02-09,14,9.236108502747356,0.0,6966.29226440576,6974.604762058232,0.0,7007.403824405891,0.0
2025-02-09,15,0.0,0.0,6974.604762058232,6974.604762058232,0.0,6994.801850781815,0.0
2025-02-09,16,0.0,0.0,6974.604762058232,6974.604762058232,0.0,7028.931893826856,0.0
2025-02-09,17,764.6789853654676,0.0,6974.604762058232,7662.815848887153,0.0,7082.668264774517,0.0
2025-02-09,18,36.273450862248524,0.0,7662.815848887153,7695.461954663177,0.0,7795.568950883346,0.0
2025-02-09,19,18.233852313805414,0.0,7695.461954663177,7711.872421745601,0.0,7795.568950883346,0.0
2025-02-09,20,783.6303254882882,0.0,7711.872421745601,8417.139714685061,0.0,7795.568950883346,0.0
2025-02-09,21,11.530255604782838,0.0,8417.139714685061,8427.516944729367,0.0,8545.568950883346,0.0
2025-02-09,22,0.0,0.0,8427.516944729367,8427.516944729367,0.0,8603.091286630997,0.0
2025-02-09,23,0.0,0.0,8427.516944729367,8427.516944729367,0.0,8612.160781696355,0.0
2025-02-09,24,0.0,0.0,8427.516944729367,8427.516944729367,0.0,8606.91816281275,0.0
2025-02-09,25,2.1873071319765813,0.0,8427.516944729367,8429.485521148146,0.0,8606.91816281275,0.0
2025-02-09,26,833.3333333333333,0.0,8429.485521148146,9179.485521148146,49.26125535065955,8642.093965197577,0.0
2025-02-09,27,819.7041949534344,0.0,9179.485521148146,9917.219296606238,0.0,9369.94026104077,0.0
2025-02-09,28,0.0,0.0,9917.219296606238,9917.219296606238,0.0,10103.720409342677,0.0
2025-02-09,29,0.0,0.0,9917.219296606238,9917.219296606238,0.0,10113.442666284438,0.0
2025-02-09,30,8.719736484745681,0.0,9917.219296606238,9925.067059442508,0.0,10136.32933580344,0.0
2025-02-09,31,35.98301834757012,0.0,9925.067059442508,9957.451775955322,0.0,10145.020609915484,0.0
2025-02-09,32,48.413248971088024,0.0,9957.451775955322,10001.023700029302,0.0,10138.427154846175,0.0
2025-02-09,33,695.3735319997943,0.0,10001.023700029302,10626.859878829116,0.0,10150.7180580414,0.0
2025-02-09,34,0.0,0.0,10626.859878829116,10626.859878829116,0.0,10800.0,0.0
2025-02-09,35,0.0,0.0,10626.859878829116,10626.859878829116,0.0,10800.0,0.0
2025-02-09,36,0.0,0.0,10626.859878829116,10626.859878829116,0.0,10779.611412977081,0.0
2025-02-09,37,0.0,5.515131136620084,10626.859878829116,10620.731955343983,0.0,10441.956985266519,0.0
2025-02-09,38,0.0,1.8626309199062234,10620.731955343983,10618.662365432976,0.0,10455.02907385379,0.0
2025-02-09,39,14.244774401411519,0.0,10618.662365432976,10631.482662394246,0.0,10429.449112259173,0.0
2025-02-09,40,21.394211821854128,0.0,10631.482662394246,10650.737453033915,0.0,10418.40723381019,0.0
2025-02-09,41,28.587554803857756,0.0,10650.737453033915,10676.466252357386,0.0,10405.030276789226,0.0
2025-02-09,42,0.0,29.620147876202054,10676.466252357386,10643.554976939384,0.0,10398.691983292932,0.0
2025-02-09,43,0.0,27.206209730305545,10643.554976939384,10613.325855016821,0.0,10398.691983292932,0.0
2025-02-09,44,11.236264006867032,0.0,10613.325855016821,10623.438492623001,0.0,10436.398157199115,0.0
2025-02-09,45,19.402487217757198,0.0,10623.438492623001,10640.900731118983,0.0,10500.944334458613,0.0
2025-02-09,46,0.0,38.524752437781444,10640.900731118983,10598.09545063256,0.0,10568.410886208521,0.0
2025-02-09,47,0.0,64.38082874355987,10598.09545063256,10526.561196473049,0.0,10526.561196473049,0.0
2025-02-09,48,0.0,716.39825,10526.561196473049,9730.563140917493,0.0,9600.635270547124,0.0
2025-02-09,49,0.0,651.6392333333333,9730.563140917493,9006.5195483249,0.0,8739.077208949011,0.0
2025-02-09,50,0.0,649.3224999999999,9006.5195483249,8285.050103880456,0.0,7978.706323898136,0.0
2025-02-09,51,0.0,593.6635166666667,8285.050103880456,7625.423974250826,0.0,7235.066962649785,0.0
2025-02-09,52,0.0,524.3917666666666,7625.423974250826,7042.766455732308,0.0,6596.325731045164,0.0
2025-02-09,53,0.0,484.5645833333333,7042.766455732308,6504.361363139716,0.0,6064.870054489011,0.0
2025-02-09,54,0.0,472.09761666666645,6504.361363139716,5979.808455732308,0.0,5570.144521275508,0.0
2025-02-09,55,0.0,457.1111499999997,5979.808455732308,5471.907177954531,0.0,5064.554915568451,0.0
2025-02-09,56,0.0,417.9133333333332,5471.907177954531,5007.5590298063835,0.0,4578.595288674334,0.0
2025-02-09,57,0.0,356.77525,5007.5590298063835,4611.142085361939,0.0,4154.636087905902,0.0
2025-02-09,58,0.0,311.4636499999999,4611.142085361939,4265.0713631397175,0.0,3780.9269855244315,0.0
2025-02-09,59,0.0,294.76791666666657,4265.0713631397175,3937.5514557323104,0.0,3444.090983624056,0.0
2025-02-09,60,0.0,283.9490166666667,3937.5514557323104,3622.052548324903,0.0,3144.9412949435496,0.0
2025-02-09,61,0.0,250.65244999999993,3622.052548324903,3343.549826102681,0.0,2892.6237394983195,0.0
2025-02-09,62,0.0,205.06083333333333,3343.549826102681,3115.7044557323106,0.0,2675.472325556432,0.0
2025-02-09,63,0.0,191.1025166666666,3115.7044557323106,2903.3683261026813,0.0,2489.702834246996,0.0
2025-02-09,64,0.0,156.28766522492936,2903.3683261026813,2729.7153647416485,0.0,2360.240492079898,0.0
2025-02-09,65,357.4817128052234,0.0,2729.7153647416485,3051.4489062663497,0.0,2360.240492079898,0.0
2025-02-09,66,592.641152078409,0.0,3051.4489062663497,3584.825943136918,0.0,2890.9963724166655,0.0
2025-02-09,67,668.5960771055427,0.0,3584.825943136918,4186.562412531906,0.0,3640.9963724166655,0.0
2025-02-09,68,744.707389577495,0.0,4186.562412531906,4856.799063151651,0.0,4390.9963724166655,0.0
2025-02-09,69,661.2313588526079,0.0,4856.799063151651,5451.907286118998,0.0,5140.9963724166655,0.0
2025-02-09,70,645.3818847174707,0.0,5451.907286118998,6032.7509823647215,0.0,5890.9963724166655,0.0
2025-02-09,71,653.1423094859929,0.0,6032.7509823647215,6620.579060902115,0.0,6640.275913879348,0.0
2025-02-09,72,662.7504892723468,0.0,6620.579060902115,7217.054501247228,0.0,7348.135607817327,0.0
2025-02-09,73,684.899743373639,0.0,7217.054501247228,7833.464270283503,0.0,8098.135607817327,0.0
2025-02-09,74,683.0761877931636,0.0,7833.464270283503,8448.23283929735,0.0,8848.135607817327,0.0
2025-02-09,75,683.3592270254476,0.0,8448.23283929735,9063.256143620254,0.0,9508.164733219224,0.0
2025-02-09,76,673.2107246196974,0.0,9063.256143620254,9669.145795777982,0.0,10148.201192731223,0.0
2025-02-09,77,0.0,0.0,9669.145795777982,9669.145795777982,0.0,10800.0,0.0
2025-02-09,78,0.0,0.0,9669.145795777982,9669.145795777982,0.0,10748.611363863489,0.0
2025-02-09,79,0.0,0.0,9669.145795777982,9669.145795777982,0.0,10677.86627309212,0.0
2025-02-09,80,24.431568239868284,0.0,9669.145795777982,9691.134207193863,0.0,10576.733816500891,0.0
2025-02-09,81,0.0,0.0,9691.134207193863,9691.134207193863,0.0,10503.495627469598,0.0
2025-02-09,82,0.0,0.0,9691.134207193863,9691.134207193863,0.0,10406.604144509422,0.0
2025-02-09,83,0.0,0.0,9691.134207193863,9691.134207193863,0.0,10333.84015986071,0.0
2025-02-09,84,0.0,0.0,9691.134207193863,9691.134207193863,0.0,10285.329990247039,0.0
2025-02-09,85,0.0,0.0,9691.134207193863,9691.134207193863,0.0,10034.862240642267,0.0
2025-02-09,86,0.0,0.0,9691.134207193863,9691.134207193863,0.0,9729.136281294032,0.0
2025-02-09,87,0.0,287.8125101046424,9691.134207193863,9371.342529299816,0.0,9371.342529299816,0.0
2025-02-09,88,0.0,2.7197551822987407,9371.342529299816,9368.320579097262,0.0,8976.750471860902,0.0
2025-02-09,89,833.3333333333333,0.0,9368.320579097262,10118.320579097262,36.64715827213524,8857.736340618292,0.0
2025-02-09,90,757.4215787808195,0.0,10118.320579097262,10800.0,22.66453901173088,9495.088691602541,0.0
2025-02-09,91,0.0,0.0,10800.0,10800.0,40.010655397555865,10146.011610240967,0.0
2025-02-09,92,0.0,0.0,10800.0,10800.0,24.265671117675993,10210.037774158785,0.0
2025-02-09,93,0.0,0.0,10800.0,10800.0,58.19218373558169,10245.900953210417,0.0
2025-02-09,94,0.0,0.0,10800.0,10800.0,18.960664295972492,10278.556888005709,0.0
2025-02-09,95,0.0,4.140823053935264,10800.0,10795.399085495628,0.0,10253.56586481426,0.0
2025-02-09,96,5.112127227079731,0.0,10795.399085495628,10800.0,5.696022013315365,10217.272851502625,0.0
2025-02-09,97,0.0,0.0,10800.0,10800.0,49.95724196173592,10231.273462300775,0.0
2025-02-09,98,0.0,0.0,10800.0,10800.0,66.02962345240417,10271.735990393834,0.0
2025-02-09,99,0.0,0.0,10800.0,10800.0,42.19296801545079,10282.645988566961,0.0
2025-02-09,100,0.0,0.0,10800.0,10800.0,25.21099045813162,10252.784503400215,0.0
2025-02-09,101,0.0,0.0,10800.0,10800.0,48.07551805694834,10254.443399016078,0.0
2025-02-09,102,0.0,25.641455596161563,10800.0,10771.509493782043,0.0,10334.923098528085,0.0
2025-02-09,103,0.0,19.392078333197446,10771.509493782043,10749.96274007849,0.0,10358.276323239978,0.0
2025-02-09,104,21.094591909126393,0.0,10749.96274007849,10768.947872796703,0.0,10371.041320801816,0.0
2025-02-09,105,31.755901969351953,0.0,10768.947872796703,10797.52818456912,0.0,10397.299769499035,0.0
2025-02-09,106,2.7464615898659557,0.0,10797.52818456912,10800.0,8.814919190729686,10409.294513538072,0.0
2025-02-09,107,0.0,39.07848861628838,10800.0,10756.579457093012,0.0,10409.294513538072,0.0
2025-02-09,108,0.0,44.75371615722929,10756.579457093012,10706.853105807202,0.0,10384.650531736135,0.0
2025-02-09,109,0.0,60.91004331901911,10706.853105807202,10639.175279897181,0.0,10357.121504241326,0.0
2025-02-09,110,0.0,309.1291913472529,10639.175279897181,10295.698400622456,0.0,10295.698400622456,0.0
2025-02-09,111,0.0,53.324862026916776,10295.698400622456,10236.448553925882,0.0,9493.568412679435,0.0
2025-02-09,112,0.0,41.83449862287239,10236.448553925882,10189.965777678246,0.0,9493.568412679435,0.0
2025-02-09,113,0.0,633.4052360342815,10189.965777678246,9486.1821820846,0.0,9486.1821820846,0.0
2025-02-09,114,0.0,728.3235500000001,9486.1821820846,8676.93379319571,0.0,8686.580651003418,8.682172026936428
2025-02-09,115,0.0,672.9869161903201,8676.93379319571,7929.170552984244,0.0,7929.170552984244,0.0
2025-02-09,116,0.0,656.3460372305134,7929.170552984244,7199.897178283673,0.0,7199.897178283673,0.0
2025-02-09,117,0.0,691.5736002796939,7199.897178283673,6431.482066861791,0.0,6431.482066861791,0.0
2025-02-09,118,0.0,734.2153394384795,6431.482066861791,5615.687245263481,0.0,5615.687245263481,0.0
2025-02-09,119,0.0,369.730214686089,5615.687245263481,5204.875895612271,0.0,4814.069276921923,0.0
2025-02-09,120,0.0,684.205348388661,5204.875895612271,4444.647730735981,0.0,4444.647730735981,0.0
2025-02-09,121,0.0,665.8081632271465,4444.647730735981,3704.8608827058183,0.0,3704.8608827058183,0.0
2025-02-09,122,0.0,686.5883333333333,3704.8608827058183,2941.9849567798924,0.0,2921.23295385615,0.0
2025-02-09,123,0.0,697.1692833333333,2941.9849567798924,2167.3524197428555,0.0,2090.669142085601,0.0
2025-02-09,124,0.0,39.34395943188838,2167.3524197428555,2123.6369092629798,0.0,1268.4842402489005,0.0
2025-02-09,125,0.0,43.004476340398014,2123.6369092629798,2075.8541577736487,0.0,1265.7717211870388,0.0
2025-02-09,126,5.451521887651666,0.0,2075.8541577736487,2080.760527472535,0.0,1294.410205144908,0.0
2025-02-09,127,9.200950009275175,0.0,2080.760527472535,2089.041382480883,0.0,1286.4465798043536,0.0
2025-02-09,128,0.0,17.448075300112805,2089.041382480883,2069.6546321474243,0.0,1275.7336746660542,0.0
2025-02-09,129,0.0,88.85559000546141,2069.6546321474243,1970.9261988080227,0.0,1315.1337596055764,0.0
2025-02-09,130,0.0,42.05627842171543,1970.9261988080227,1924.1970005616722,0.0,1252.7216511661545,0.0
2025-02-09,131,801.5386344595215,0.0,1924.1970005616722,2645.581771575242,0.0,1200.0,0.0
2025-02-09,132,640.7402500724096,0.0,2645.581771575242,3222.2479966404107,0.0,1933.2083212764542,0.0
2025-02-09,133,0.0,556.12505,3222.2479966404107,2604.3312744181885,0.0,2545.7509445630476,0.0
2025-02-09,134,9.337085779106701,0.0,2604.3312744181885,2612.7346516193847,0.0,1939.5058775966077,0.0
2025-02-09,135,10.118983234090138,0.0,2612.7346516193847,2621.8417365300656,0.0,1908.6177655612119,0.0
2025-02-09,136,7.956293950409076,0.0,2621.8417365300656,2629.002401085434,0.0,1908.6177655612119,0.0
2025-02-09,137,34.79724110417419,0.0,2629.002401085434,2660.3199180791908,0.0,1908.6177655612119,0.0
2025-02-09,138,0.0,44.82026713180994,2660.3199180791908,2610.5196212660685,0.0,1908.6177655612119,0.0
2025-02-09,139,0.0,34.86445408583097,2610.5196212660685,2571.7813389484786,0.0,1861.4269718919186,0.0
2025-02-09,140,0.0,6.571248510900659,2571.7813389484786,2564.4799517141446,0.0,1837.121099613712,0.0
2025-02-09,141,0.0,58.811716701335286,2564.4799517141446,2499.133599823772,0.0,1837.121099613712,0.0
2025-02-09,142,0.0,66.53655506684856,2499.133599823772,2425.2040941939404,0.0,1852.3795912597288,0.0
2025-02-09,143,0.0,575.9866666666667,2425.2040941939404,1785.2189090087552,0.0,1852.3795912597288,60.44461402587626
2025-02-10,0,811.379294587032,0.0,1785.2189090087552,2515.460274137084,0.0,1785.2189090087552,0.0
2025-02-10,1,804.5797925824431,0.0,2515.460274137084,3239.5820874612828,0.0,2225.1562120357885,0.0
2025-02-10,2,818.506222168213,0.0,3239.5820874612828,3976.2376874126744,0.0,2975.1562120357885,0.0
2025-02-10,3,830.4357035029165,0.0,3976.2376874126744,4723.629820565299,0.0,3681.8524515304634,0.0
2025-02-10,4,811.3687868030113,0.0,4723.629820565299,5453.861728688009,0.0,4431.852451530463,0.0
2025-02-10,5,797.1455791929801,0.0,5453.861728688009,6171.292749961691,0.0,5181.852451530463,0.0
2025-02-10,6,18.471823097353308,0.0,6171.292749961691,6187.917390749309,0.0,5900.204198032316,0.0
2025-02-10,7,0.0,20.66688586966552,6187.917390749309,6164.954184227458,0.0,5936.246437988805,0.0
2025-02-10,8,0.0,23.396517320142834,6164.954184227458,6138.958053871745,0.0,5963.283112852,0.0
2025-02-10,9,833.3333333333333,0.0,6138.958053871745,6888.958053871745,12.575988655479478,5973.765138151199,0.0
2025-02-10,10,833.3333333333333,0.0,6888.958053871745,7638.958053871745,24.543828569512357,6715.516146683015,0.0
2025-02-10,11,43.88926636702706,0.0,7638.958053871745,7678.458393602069,0.0,7465.516146683015,0.0
2025-02-10,12,827.3126133378486,0.0,7678.458393602069,8423.039745606133,0.0,7528.620594216856,0.0
2025-02-10,13,767.3287932152384,0.0,8423.039745606133,9113.635659499847,0.0,8278.620594216856,0.0
2025-02-10,14,0.0,8.534610151521747,9113.635659499847,9104.15275933149,0.0,8985.589622484089,0.0
2025-02-10,15,0.0,0.9651410943931751,9104.15275933149,9103.080380337718,0.0,9017.211053690558,0.0
2025-02-10,16,7.652061429647347,0.0,9103.080380337718,9109.967235624401,0.0,9033.283146971644,0.0
2025-02-10,17,0.0,6.700212136946789,9109.967235624401,9102.522555472238,0.0,9041.599185590567,0.0
2025-02-10,18,27.380892509286014,0.0,9102.522555472238,9127.165358730595,0.0,9048.933957129566,0.0
2025-02-10,19,709.2838021247205,0.0,9127.165358730595,9765.520780642844,0.0,9092.519697992806,0.0
2025-02-10,20,0.5251116820589914,0.0,9765.520780642844,9765.993381156697,0.0,9745.672154210924,0.0
2025-02-10,21,778.7855384809361,0.0,9765.993381156697,10466.90036578954,0.0,9758.222049829752,0.0
2025-02-10,22,0.0,0.0,10466.90036578954,10466.90036578954,0.0,10481.30543874819,0.0
2025-02-10,23,0.0,0.0,10466.90036578954,10466.90036578954,0.0,10514.540317387606,0.0
2025-02-10,24,0.0,0.0,10466.90036578954,10466.90036578954,0.0,10558.325849475616,0.0
2025-02-10,25,0.0,31.50218401557538,10466.90036578954,10431.897939105567,0.0,9888.879547874993,0.0
2025-02-10,26,0.0,34.14701714669786,10431.897939105567,10393.95680894257,0.0,9913.902165151127,0.0
2025-02-10,27,0.0,44.15091052633272,10393.95680894257,10344.90024169109,0.0,9914.919995906315,0.0
2025-02-10,28,0.0,33.665476765502376,10344.90024169109,10307.494156396087,0.0,9910.209303648538,0.0
2025-02-10,29,0.0,38.17549720247439,10307.494156396087,10265.076937282227,0.0,9928.884413428763,0.0
2025-02-10,30,0.0,20.585683058372865,10265.076937282227,10242.203956106257,0.0,9950.536263971006,0.0
2025-02-10,31,0.0,3.770593330325596,10242.203956106257,10238.014407961451,0.0,9987.824727397407,0.0
2025-02-10,32,25.3802467966691,0.0,10238.014407961451,10260.856630078453,0.0,10020.34009149059,0.0
2025-02-10,33,599.0481888017187,0.0,10260.856630078453,10800.0,203.7246443046729,10055.392095786747,0.0
2025-02-10,34,0.0,0.0,10800.0,10800.0,0.0,10800.0,0.0
2025-02-10,35,0.0,0.0,10800.0,10800.0,0.0,10800.0,0.0
2025-02-10,36,0.0,0.0,10800.0,10800.0,0.0,10800.0,0.0
2025-02-10,37,0.0,0.0,10800.0,10800.0,16.110247856515002,9906.679796135722,0.0
2025-02-10,38,0.0,18.325918381592942,10800.0,10779.637868464897,0.0,9889.924009983088,0.0
2025-02-10,39,13.49464289453158,0.0,10779.637868464897,10791.783047069976,0.0,9889.924009983088,0.0
2025-02-10,40,9.129947700027211,0.0,10791.783047069976,10800.0,1.0883767241676505,9917.728145378782,0.0
2025-02-10,41,0.0,0.0,10800.0,10800.0,2.7029670416420686,9939.997518147215,0.0
2025-02-10,42,0.0,0.0,10800.0,10800.0,78.10368756584967,9939.997518147215,0.0
2025-02-10,43,0.0,0.0,10800.0,10800.0,81.62155565385387,9939.997518147215,0.0
2025-02-10,44,0.0,0.0,10800.0,10800.0,36.55226168342767,9939.997518147215,0.0
2025-02-10,45,0.0,0.0,10800.0,10800.0,38.01869410460358,9952.561960912688,0.0
2025-02-10,46,0.0,0.0,10800.0,10800.0,19.97634450697342,9952.561960912688,0.0
2025-02-10,47,0.0,751.9275,10800.0,9964.525,0.0,9927.39491880889,0.0
2025-02-10,48,0.0,735.5856166666665,9964.525,9147.207648148147,0.0,9084.727869512813,0.0
2025-02-10,49,0.0,664.7196999999999,9147.207648148147,8408.630203703702,0.0,8271.528906718686,0.0
2025-02-10,50,0.0,612.6020833333334,8408.630203703702,7727.96122222222,0.0,7517.897391592679,0.0
2025-02-10,51,0.0,537.0472833333333,7727.96122222222,7131.2420185185165,0.0,6797.307201558673,0.0
2025-02-10,52,0.0,462.9758499999999,7131.2420185185165,6616.8244074074055,0.0,6145.498269151655,0.0
2025-02-10,53,0.0,401.3449999999999,6616.8244074074055,6170.885518518517,0.0,5524.868849237738,0.0
2025-02-10,54,0.0,339.9697500000001,6170.885518518517,5793.14135185185,0.0,4918.652518121105,0.0
2025-02-10,55,0.0,300.54938333333325,5793.14135185185,5459.197592592591,0.0,4399.567692184107,0.0
2025-02-10,56,0.0,260.5041666666667,5459.197592592591,5169.748518518517,0.0,3895.1933675627115,0.0
2025-02-10,57,0.0,174.48613333333333,5169.748518518517,4975.875037037035,0.0,3352.4892732102453,0.0
2025-02-10,58,59.15932453480286,0.0,4975.875037037035,5029.118429118358,0.0,2892.101694452728,0.0
2025-02-10,59,0.0,110.1583333333333,5029.118429118358,4906.72028097021,0.0,2725.535374810393,0.0
2025-02-10,60,0.0,111.65605000000005,4906.72028097021,4782.658003192432,0.0,2414.32037202953,0.0
2025-02-10,61,141.97889882076993,0.0,4782.658003192432,4910.439012131125,0.0,2135.29569657103,0.0
2025-02-10,62,145.93078862363654,0.0,4910.439012131125,5041.776721892398,0.0,2135.29569657103,0.0
2025-02-10,63,0.0,54.684433333333345,5041.776721892398,4981.016240410917,0.0,2135.29569657103,0.0
2025-02-10,64,8.389044595127643,0.0,4981.016240410917,4988.566380546532,0.0,1973.4032414722456,0.0
2025-02-10,65,833.3333333333333,0.0,4988.566380546532,5738.566380546532,48.214120178421354,1945.9449017287025,0.0
2025-02-10,66,833.3333333333333,0.0,5738.566380546532,6488.566380546532,54.82491347211749,2695.9449017287025,0.0
2025-02-10,67,833.3333333333333,0.0,6488.566380546532,7238.566380546532,93.20483537888936,3352.5943951776785,0.0
2025-02-10,68,833.3333333333333,0.0,7238.566380546532,7988.566380546532,138.24951112001304,3992.4322038953756,0.0
2025-02-10,69,833.3333333333333,0.0,7988.566380546532,8738.566380546532,110.92696521650328,4704.439383480719,0.0
2025-02-10,70,833.3333333333333,0.0,8738.566380546532,9488.566380546532,91.9470876478797,5423.430823332224,0.0
2025-02-10,71,833.3333333333333,0.0,9488.566380546532,10238.566380546532,81.62909471251805,6149.125152833519,0.0
2025-02-10,72,623.8151327260756,0.0,10238.566380546532,10800.0,221.41748124730805,6892.232685837002,0.0
2025-02-10,73,0.0,0.0,10800.0,10800.0,851.4722575095138,7602.69392696048,0.0
2025-02-10,74,0.0,0.0,10800.0,10800.0,886.0757121322779,8322.176459561158,0.0
2025-02-10,75,0.0,0.0,10800.0,10800.0,837.3693407756457,9072.176459561158,0.0
2025-02-10,76,0.0,0.0,10800.0,10800.0,755.4646542207286,9822.176459561158,0.0
2025-02-10,77,0.0,0.0,10800.0,10800.0,17.03624999999988,10501.128440494263,0.0
2025-02-10,78,0.0,0.0,10800.0,10800.0,41.628666666666504,10443.851314717986,0.0
2025-02-10,79,0.0,0.0,10800.0,10800.0,117.62920868123638,10340.903155922762,0.0
2025-02-10,80,0.0,0.0,10800.0,10800.0,91.41226276263615,10280.472198581427,0.0
2025-02-10,81,0.0,0.0,10800.0,10800.0,78.77757038948903,10180.00161898561,0.0
2025-02-10,82,0.0,0.0,10800.0,10800.0,72.87692552676162,10076.677167757069,0.0
2025-02-10,83,0.0,0.0,10800.0,10800.0,76.2193276286439,10013.624514024163,0.0
2025-02-10,84,0.0,179.35126666666656,10800.0,10600.720814814815,0.0,10013.624514024163,0.0
2025-02-10,85,0.0,185.68200000000002,10600.720814814815,10394.407481481481,0.0,9746.99183176578,0.0
2025-02-10,86,0.0,203.85958333333338,10394.407481481481,10167.896833333332,0.0,9440.425155209088,0.0
2025-02-10,87,0.0,266.85545,10167.896833333332,9871.390777777777,0.0,9078.88852519345,0.0
2025-02-10,88,35.22049116296398,0.0,9871.390777777777,9903.089219824444,0.0,8671.700487605725,0.0
2025-02-10,89,833.1331299917692,0.0,9903.089219824444,10652.909036817036,0.0,8619.452209315285,0.0
2025-02-10,90,163.43440353662623,0.0,10652.909036817036,10800.0,660.9327889110743,9276.152074662656,0.0
2025-02-10,91,0.0,0.0,10800.0,10800.0,92.87230755599307,9898.892424252595,0.0
2025-02-10,92,0.0,0.0,10800.0,10800.0,14.740522137313292,9898.892424252595,0.0
2025-02-10,93,0.0,0.0,10800.0,10800.0,26.244264911497226,9901.542935816979,0.0
2025-02-10,94,0.0,0.0,10800.0,10800.0,36.06705810391031,9930.34486898208,0.0
2025-02-10,95,0.0,0.0,10800.0,10800.0,6.698278983818113,9960.128622077042,0.0
2025-02-10,96,0.0,0.0,10800.0,10800.0,14.620151422810522,9960.128622077042,0.0
2025-02-10,97,0.0,0.0,10800.0,10800.0,32.42442257514824,9960.128622077042,0.0
2025-02-10,98,0.0,0.0,10800.0,10800.0,65.42125816323778,9965.850627665868,0.0
2025-02-10,99,0.0,0.0,10800.0,10800.0,28.998167557865145,10007.414235282593,0.0
2025-02-10,100,0.0,0.0,10800.0,10800.0,4.953190640404273,10052.636579369118,0.0
2025-02-10,101,0.0,0.0,10800.0,10800.0,25.00742487899663,10072.53985521701,0.0
2025-02-10,102,0.0,0.0,10800.0,10800.0,17.887716721170932,10072.53985521701,0.0
2025-02-10,103,0.0,0.0,10800.0,10800.0,1.4776081030591968,10072.53985521701,0.0
2025-02-10,104,0.0,10.00366859749272,10800.0,10788.884812669452,0.0,10086.259174870556,0.0
2025-02-10,105,12.35020814505333,0.0,10788.884812669452,10800.0,15.572121621857832,10112.82263061949,0.0
2025-02-10,106,0.0,0.0,10800.0,10800.0,7.553513567619007,10166.508585234442,0.0
2025-02-10,107,0.0,46.6196081653552,10800.0,10748.200435371828,0.0,10179.86633719076,0.0
2025-02-10,108,0.0,8.91713855167859,10748.200435371828,10738.29250364774,0.0,10121.663882044171,0.0
2025-02-10,109,0.22371700427049745,0.0,10738.29250364774,10738.493848951584,0.0,10121.663882044171,0.0
2025-02-10,110,0.0,30.201409783412032,10738.493848951584,10704.936726970016,0.0,10121.663882044171,0.0
2025-02-10,111,0.0,577.4374592006906,10704.936726970016,10063.33955008036,0.0,10063.33955008036,0.0
2025-02-10,112,0.0,699.3413614268911,10063.33955008036,9286.29359293937,0.0,9286.29359293937,0.0
2025-02-10,113,0.0,682.3358475318727,9286.29359293937,8528.14265123729,0.0,8528.14265123729,0.0
2025-02-10,114,0.0,680.2506602910679,8528.14265123729,7772.308584247214,0.0,7772.308584247214,0.0
2025-02-10,115,0.0,690.1553999999999,7772.308584247214,7005.46925091388,0.0,6992.204067303737,0.0
2025-02-10,116,0.0,312.0490199944266,7005.46925091388,6658.74811758674,0.0,6204.064588907653,0.0
2025-02-10,117,0.0,701.9889358912425,6658.74811758674,5878.760411040915,0.0,5878.760411040915,0.0
2025-02-10,118,0.0,722.7405666666666,5878.760411040915,5075.71533696684,0.0,5115.210372285888,35.54553178714275
2025-02-10,119,0.0,686.1257759378358,5075.71533696684,4313.3533637025785,0.0,4313.3533637025785,0.0
2025-02-10,120,0.0,704.0434499999999,4313.3533637025785,3531.082863702579,0.0,3479.3419653240417,0.0
2025-02-10,121,0.0,50.097987948608306,3531.082863702579,3475.4184326485697,0.0,2705.350128078035,0.0
2025-02-10,122,0.0,693.0614741134812,3475.4184326485697,2705.350128078035,0.0,2705.350128078035,0.0
2025-02-10,123,0.0,721.3632666666667,2705.350128078035,1903.8353873372944,0.0,1965.1574146757475,55.18982460460791
2025-02-10,124,0.0,30.626337231184834,1903.8353873372944,1869.806123747089,0.0,1205.597925149513,0.0
2025-02-10,125,0.0,8.383682995913432,1869.806123747089,1860.4909204182964,0.0,1200.0,0.0
2025-02-10,126,12.235944706323153,0.0,1860.4909204182964,1871.503270653987,0.0,1200.0,0.0
2025-02-10,127,3.2409381341793733,0.0,1871.503270653987,1874.4201149747485,0.0,1217.2256254083713,0.0
2025-02-10,128,0.0,14.099487839187418,1874.4201149747485,1858.7540173756513,0.0,1236.8842518505116,0.0
