date,time_label,time_index,datetime,load_kw,load_kwh,pv_actual_kw,pv_actual_kwh,price_yuan_per_kwh
2025-01-22 00:00:00,05:40:00,33,2025-01-22 05:40:00,4209.1978,701.5329666666667,0.0,0.0,0.433
2025-01-22 00:00:00,05:50:00,34,2025-01-22 05:50:00,4545.8292,757.6382,0.1327,0.02211666666666667,0.6429
2025-01-22 00:00:00,06:00:00,35,2025-01-22 06:00:00,5311.7,885.2833333333333,0.0,0.0,1.0472
2025-01-22 00:00:00,06:10:00,36,2025-01-22 06:10:00,5554.7683,925.7947166666667,0.0,0.0,1.1185
2025-01-22 00:00:00,06:20:00,37,2025-01-22 06:20:00,5420.8956,903.4825999999999,1.8479,0.30798333333333333,1.047
2025-01-22 00:00:00,06:30:00,38,2025-01-22 06:30:00,5316.74,886.1233333333333,0.0,0.0,1.0287
2025-01-22 00:00:00,06:40:00,39,2025-01-22 06:40:00,5468.209,911.3681666666666,0.0,0.0,1.0626
2025-01-22 00:00:00,06:50:00,40,2025-01-22 06:50:00,5498.1415,916.3569166666666,32.3378,5.389633333333333,1.0819
2025-01-22 00:00:00,07:00:00,41,2025-01-22 07:00:00,5319.18,886.5300000000001,178.2,29.7,1.0477
2025-01-22 00:00:00,07:10:00,42,2025-01-22 07:10:00,5265.3567,877.5594500000001,433.3627,72.22711666666667,0.9849
2025-01-22 00:00:00,07:20:00,43,2025-01-22 07:20:00,5566.176,927.696,733.4582,122.24303333333334,0.9929
2025-01-22 00:00:00,07:30:00,44,2025-01-22 07:30:00,5762.49,960.415,1025.3625,170.89374999999998,0.9976
2025-01-22 00:00:00,07:40:00,45,2025-01-22 07:40:00,5300.8093,883.4682166666666,1298.6991,216.44985,0.8769
2025-01-22 00:00:00,07:50:00,46,2025-01-22 07:50:00,5779.1603,963.1933833333333,1596.4738,266.07896666666664,1.0555
2025-01-22 00:00:00,08:00:00,47,2025-01-22 08:00:00,7023.72,1170.6200000000001,1895.55,315.925,1.429
2025-01-22 00:00:00,08:10:00,48,2025-01-22 08:10:00,7215.2055,1202.53425,2134.6774,355.77956666666665,1.4372
2025-01-22 00:00:00,08:20:00,49,2025-01-22 08:20:00,7175.0804,1195.8467333333333,2409.8071,401.6345166666667,1.3563
2025-01-22 00:00:00,08:30:00,50,2025-01-22 08:30:00,7381.28,1230.2133333333334,2696.85,449.47499999999997,1.3745
2025-01-22 00:00:00,08:40:00,51,2025-01-22 08:40:00,7408.7913,1234.79855,2885.1326,480.85543333333334,1.387
2025-01-22 00:00:00,08:50:00,52,2025-01-22 08:50:00,7333.0328,1222.1721333333332,3147.7036,524.6172666666666,1.3399
2025-01-22 00:00:00,09:00:00,53,2025-01-22 09:00:00,7264.0,1210.6666666666667,3484.95,580.8249999999999,1.2837
2025-01-22 00:00:00,09:10:00,54,2025-01-22 09:10:00,7207.6582,1201.2763666666667,3731.0895,621.84825,1.3061
2025-01-22 00:00:00,09:20:00,55,2025-01-22 09:20:00,7161.9309,1193.65515,4026.2519,671.0419833333334,1.2966
2025-01-22 00:00:00,09:30:00,56,2025-01-22 09:30:00,7140.19,1190.0316666666665,4343.475,723.9125,1.212
2025-01-22 00:00:00,09:40:00,57,2025-01-22 09:40:00,7159.1075,1193.1845833333334,4479.6849,746.61415,1.1453
2025-01-22 00:00:00,09:50:00,58,2025-01-22 09:50:00,7185.315,1197.5525,4514.121,752.3535,1.2528
2025-01-22 00:00:00,10:00:00,59,2025-01-22 10:00:00,7220.93,1203.4883333333335,4637.9625,772.99375,1.4426
2025-01-22 00:00:00,10:10:00,60,2025-01-22 10:10:00,7268.6337,1211.43895,4986.0588,831.0097999999999,1.4469
2025-01-22 00:00:00,10:20:00,61,2025-01-22 10:20:00,7152.6652,1192.1108666666667,5320.1894,886.6982333333334,1.3458
2025-01-22 00:00:00,10:30:00,62,2025-01-22 10:30:00,6925.3,1154.2166666666667,5464.725,910.7875,1.3085
2025-01-22 00:00:00,10:40:00,63,2025-01-22 10:40:00,6844.0267,1140.6711166666666,5452.0306,908.6717666666667,1.3875
2025-01-22 00:00:00,10:50:00,64,2025-01-22 10:50:00,6893.1937,1148.8656166666667,5509.5407,918.2567833333333,1.1966
2025-01-22 00:00:00,11:00:00,65,2025-01-22 11:00:00,6956.65,1159.4416666666666,5643.9,940.65,0.8072
2025-01-22 00:00:00,11:10:00,66,2025-01-22 11:10:00,6938.7995,1156.4665833333333,5678.0406,946.3401,0.7034
2025-01-22 00:00:00,11:20:00,67,2025-01-22 11:20:00,6937.5411,1156.25685,5759.1364,959.8560666666667,0.755
2025-01-22 00:00:00,11:30:00,68,2025-01-22 11:30:00,6972.58,1162.0966666666666,5839.275,973.2125,0.7774
2025-01-22 00:00:00,11:40:00,69,2025-01-22 11:40:00,6930.4557,1155.0759500000001,5727.3493,954.5582166666667,0.7238
2025-01-22 00:00:00,11:50:00,70,2025-01-22 11:50:00,6685.5598,1114.2599666666667,5754.937,959.1561666666666,0.6753
2025-01-22 00:00:00,12:00:00,71,2025-01-22 12:00:00,6405.47,1067.5783333333334,5911.9875,985.3312500000001,0.6608
2025-01-22 00:00:00,12:10:00,72,2025-01-22 12:10:00,6406.9178,1067.8196333333333,5866.9785,977.82975,0.6468
2025-01-22 00:00:00,12:20:00,73,2025-01-22 12:20:00,6438.4236,1073.0706,5887.9583,981.3263833333334,0.6768
2025-01-22 00:00:00,12:30:00,74,2025-01-22 12:30:00,6432.86,1072.1433333333332,6033.8625,1005.6437500000001,0.7099
2025-01-22 00:00:00,12:40:00,75,2025-01-22 12:40:00,6570.8503,1095.1417166666668,6052.0204,1008.6700666666667,0.6783
2025-01-22 00:00:00,12:50:00,76,2025-01-22 12:50:00,6711.5387,1118.5897833333333,5903.9645,983.9940833333334,0.8068
2025-01-22 00:00:00,13:00:00,77,2025-01-22 13:00:00,6768.8,1128.1333333333334,5693.175,948.8625000000001,1.0383
2025-01-22 00:00:00,13:10:00,78,2025-01-22 13:10:00,6756.7582,1126.1263666666666,5545.5419,924.2569833333333,1.0758
2025-01-22 00:00:00,13:20:00,79,2025-01-22 13:20:00,6550.9576,1091.8262666666667,5345.1648,890.8607999999999,1.0753
2025-01-22 00:00:00,13:30:00,80,2025-01-22 13:30:00,6339.2,1056.5333333333333,5054.7,842.4499999999999,1.0925
2025-01-22 00:00:00,13:40:00,81,2025-01-22 13:40:00,6489.8638,1081.6439666666668,4767.9365,794.6560833333333,1.0476
2025-01-22 00:00:00,13:50:00,82,2025-01-22 13:50:00,6709.0931,1118.1821833333333,4540.0542,756.6756999999999,1.1725
2025-01-22 00:00:00,14:00:00,83,2025-01-22 14:00:00,6742.12,1123.6866666666667,4337.325,722.8874999999999,1.4182
2025-01-22 00:00:00,14:10:00,84,2025-01-22 14:10:00,6602.2851,1100.38085,4110.2026,685.0337666666666,1.4706
2025-01-22 00:00:00,14:20:00,85,2025-01-22 14:20:00,6528.7168,1088.1194666666668,4043.2267,673.8711166666667,1.3995
2025-01-22 00:00:00,14:30:00,86,2025-01-22 14:30:00,6524.83,1087.4716666666666,4072.95,678.8249999999999,1.3994
2025-01-22 00:00:00,14:40:00,87,2025-01-22 14:40:00,6410.9096,1068.4849333333334,3936.4659,656.0776500000001,1.5372
2025-01-22 00:00:00,14:50:00,88,2025-01-22 14:50:00,6419.1479,1069.8579833333333,3792.2348,632.0391333333333,1.3094
2025-01-22 00:00:00,15:00:00,89,2025-01-22 15:00:00,6545.49,1090.915,3674.2875,612.38125,0.8555
2025-01-22 00:00:00,15:10:00,90,2025-01-22 15:10:00,6533.5093,1088.9182166666667,3423.6637,570.6106166666667,0.8467
2025-01-22 00:00:00,15:20:00,91,2025-01-22 15:20:00,6482.5261,1080.4210166666667,3045.5511,507.59185,0.9511
2025-01-22 00:00:00,15:30:00,92,2025-01-22 15:30:00,6484.31,1080.7183333333335,2668.7625,444.79375,0.9571
2025-01-22 00:00:00,15:40:00,93,2025-01-22 15:40:00,6499.8606,1083.3101,2434.377,405.7295,0.9803
2025-01-22 00:00:00,15:50:00,94,2025-01-22 15:50:00,6379.9605,1063.32675,2217.9022,369.6503666666667,0.9341
2025-01-22 00:00:00,16:00:00,95,2025-01-22 16:00:00,6218.78,1036.4633333333334,1951.9875,325.33125,0.8897
2025-01-22 00:00:00,16:10:00,96,2025-01-22 16:10:00,6269.664,1044.944,1678.5699,279.76165,1.0232
2025-01-22 00:00:00,16:20:00,97,2025-01-22 16:20:00,6351.4325,1058.5720833333332,1380.6972,230.11620000000002,1.0929
2025-01-22 00:00:00,16:30:00,98,2025-01-22 16:30:00,6356.47,1059.4116666666666,1062.15,177.025,1.0451
2025-01-22 00:00:00,16:40:00,99,2025-01-22 16:40:00,6347.5803,1057.93005,753.8915,125.64858333333332,1.0589
2025-01-22 00:00:00,16:50:00,100,2025-01-22 16:50:00,6330.1373,1055.0228833333333,450.5489,75.09148333333333,1.0693
2025-01-22 00:00:00,17:00:00,101,2025-01-22 17:00:00,6328.11,1054.685,187.8,31.3,1.065
2025-01-22 00:00:00,17:10:00,102,2025-01-22 17:10:00,6360.3644,1060.0607333333335,34.5508,5.758466666666667,1.1156
2025-01-22 00:00:00,17:20:00,103,2025-01-22 17:20:00,6297.9953,1049.6658833333333,0.0,0.0,1.1474
2025-01-22 00:00:00,17:30:00,104,2025-01-22 17:30:00,6261.17,1043.5283333333334,0.0,0.0,1.1292
2025-01-22 00:00:00,17:40:00,105,2025-01-22 17:40:00,6361.327,1060.2211666666667,1.9813,0.33021666666666666,1.1192
2025-01-22 00:00:00,17:50:00,106,2025-01-22 17:50:00,5602.5883,933.7647166666667,0.0,0.0,1.2043
2025-01-22 00:00:00,18:00:00,107,2025-01-22 18:00:00,4374.34,729.0566666666667,0.0,0.0,1.3036
2025-01-22 00:00:00,18:10:00,108,2025-01-22 18:10:00,4168.8454,694.8075666666667,0.1422,0.0237,1.2545
2025-01-22 00:00:00,18:20:00,109,2025-01-22 18:20:00,4268.7387,711.45645,0.0,0.0,1.2535
2025-01-22 00:00:00,18:30:00,110,2025-01-22 18:30:00,4291.97,715.3283333333334,0.0,0.0,1.3144
2025-01-22 00:00:00,18:40:00,111,2025-01-22 18:40:00,4552.2693,758.71155,0.0102,0.0017000000000000001,1.274
2025-01-22 00:00:00,18:50:00,112,2025-01-22 18:50:00,4554.4231,759.0705166666667,0.0,0.0,1.3463
2025-01-22 00:00:00,19:00:00,113,2025-01-22 19:00:00,4319.58,719.93,0.0,0.0,1.5297
2025-01-22 00:00:00,19:10:00,114,2025-01-22 19:10:00,4379.7951,729.96585,0.0,0.0,1.5811
2025-01-22 00:00:00,19:20:00,115,2025-01-22 19:20:00,4416.384,736.064,0.0,0.0,1.54
2025-01-22 00:00:00,19:30:00,116,2025-01-22 19:30:00,4341.62,723.6033333333334,0.0,0.0,1.5084
2025-01-22 00:00:00,19:40:00,117,2025-01-22 19:40:00,4409.7755,734.9625833333333,0.0,0.0,1.5371
2025-01-22 00:00:00,19:50:00,118,2025-01-22 19:50:00,4449.2873,741.5478833333333,0.0,0.0,1.5252
2025-01-22 00:00:00,20:00:00,119,2025-01-22 20:00:00,4467.48,744.5799999999999,0.0,0.0,1.4821
2025-01-22 00:00:00,20:10:00,120,2025-01-22 20:10:00,4636.5983,772.7663833333332,0.0,0.0,1.5156
2025-01-22 00:00:00,20:20:00,121,2025-01-22 20:20:00,4644.4538,774.0756333333334,0.0,0.0,1.5416
2025-01-22 00:00:00,20:30:00,122,2025-01-22 20:30:00,4444.18,740.6966666666667,0.0,0.0,1.5518
2025-01-22 00:00:00,20:40:00,123,2025-01-22 20:40:00,4326.552,721.092,0.0,0.0,1.5769
2025-01-22 00:00:00,20:50:00,124,2025-01-22 20:50:00,4370.3453,728.3908833333334,0.0,0.0,1.3251
2025-01-22 00:00:00,21:00:00,125,2025-01-22 21:00:00,4504.15,750.6916666666666,0.0,0.0,0.9433
2025-01-22 00:00:00,21:10:00,126,2025-01-22 21:10:00,4588.6277,764.7712833333334,0.0,0.0,0.9134
2025-01-22 00:00:00,21:20:00,127,2025-01-22 21:20:00,4591.114,765.1856666666666,0.0,0.0,0.9888
2025-01-22 00:00:00,21:30:00,128,2025-01-22 21:30:00,4660.72,776.7866666666667,0.0,0.0,1.0162
2025-01-22 00:00:00,21:40:00,129,2025-01-22 21:40:00,4865.2364,810.8727333333333,0.0,0.0,1.0391
2025-01-22 00:00:00,21:50:00,130,2025-01-22 21:50:00,4387.6885,731.2814166666667,0.0,0.0,0.7864
2025-01-22 00:00:00,22:00:00,131,2025-01-22 22:00:00,3481.89,580.3149999999999,0.0,0.0,0.4092
2025-01-22 00:00:00,22:10:00,132,2025-01-22 22:10:00,3313.1445,552.19075,0.0,0.0,0.3822
2025-01-22 00:00:00,22:20:00,133,2025-01-22 22:20:00,3528.1233,588.0205500000001,0.0,0.0,0.4666
2025-01-22 00:00:00,22:30:00,134,2025-01-22 22:30:00,3609.41,601.5683333333333,0.0,0.0,0.4575
2025-01-22 00:00:00,22:40:00,135,2025-01-22 22:40:00,3421.8888,570.3148,0.0,0.0,0.3899
2025-01-22 00:00:00,22:50:00,136,2025-01-22 22:50:00,3415.8448,569.3074666666666,0.0,0.0,0.382
2025-01-22 00:00:00,23:00:00,137,2025-01-22 23:00:00,3624.47,604.0783333333333,0.0,0.0,0.4229
2025-01-22 00:00:00,23:10:00,138,2025-01-22 23:10:00,3640.8186,606.8031,0.0,0.0,0.4012
2025-01-22 00:00:00,23:20:00,139,2025-01-22 23:20:00,3537.5601,589.59335,0.0,0.0,0.3877
2025-01-22 00:00:00,23:30:00,140,2025-01-22 23:30:00,3433.67,572.2783333333333,0.0,0.0,0.4074
2025-01-22 00:00:00,23:40:00,141,2025-01-22 23:40:00,3378.0966,563.0160999999999,0.0,0.0,0.4124
2025-01-22 00:00:00,23:50:00,142,2025-01-22 23:50:00,3451.1453,575.1908833333333,0.0,0.0,0.4349
2025-01-22 00:00:00,0:00+1,143,2025-01-23 00:00:00,3569.37,594.895,0.0,0.0,0.4653
2025-01-23 00:00:00,00:10:00,0,2025-01-23 00:10:00,3562.1129,593.6854833333333,0.0,0.0,0.4562
2025-01-23 00:00:00,00:20:00,1,2025-01-23 00:20:00,3590.8072,598.4678666666667,0.0,0.0,0.4556
2025-01-23 00:00:00,00:30:00,2,2025-01-23 00:30:00,3698.67,616.445,0.0,0.0,0.4643
2025-01-23 00:00:00,00:40:00,3,2025-01-23 00:40:00,3762.7363,627.1227166666666,0.0,0.0,0.4421
2025-01-23 00:00:00,00:50:00,4,2025-01-23 00:50:00,3804.5706,634.0951,0.0,0.0,0.4651
2025-01-23 00:00:00,01:00:00,5,2025-01-23 01:00:00,3809.53,634.9216666666667,0.0,0.0,0.5079
2025-01-23 00:00:00,01:10:00,6,2025-01-23 01:10:00,3748.6813,624.7802166666667,0.0,0.0,0.4691
2025-01-23 00:00:00,01:20:00,7,2025-01-23 01:20:00,3819.8877,636.64795,0.0,0.0,0.4649
2025-01-23 00:00:00,01:30:00,8,2025-01-23 01:30:00,3952.56,658.76,0.0,0.0,0.5095
2025-01-23 00:00:00,01:40:00,9,2025-01-23 01:40:00,3892.6395,648.7732500000001,0.0,0.0,0.4949
2025-01-23 00:00:00,01:50:00,10,2025-01-23 01:50:00,3934.5087,655.75145,0.0,0.0,0.4558
2025-01-23 00:00:00,02:00:00,11,2025-01-23 02:00:00,4022.66,670.4433333333333,0.0,0.0,0.4396
2025-01-23 00:00:00,02:10:00,12,2025-01-23 02:10:00,3795.8606,632.6434333333333,0.0,0.0,0.4542
2025-01-23 00:00:00,02:20:00,13,2025-01-23 02:20:00,3615.9188,602.6531333333334,0.0,0.0,0.4505
2025-01-23 00:00:00,02:30:00,14,2025-01-23 02:30:00,3657.98,609.6633333333333,0.0,0.0,0.4353
2025-01-23 00:00:00,02:40:00,15,2025-01-23 02:40:00,3777.4358,629.5726333333333,0.0,0.0,0.4598
2025-01-23 00:00:00,02:50:00,16,2025-01-23 02:50:00,4029.0446,671.5074333333333,0.0,0.0,0.4777
2025-01-23 00:00:00,03:00:00,17,2025-01-23 03:00:00,4228.58,704.7633333333333,0.0,0.0,0.4871
2025-01-23 00:00:00,03:10:00,18,2025-01-23 03:10:00,4080.7888,680.1314666666666,0.0,0.0,0.5222
2025-01-23 00:00:00,03:20:00,19,2025-01-23 03:20:00,3997.388,666.2313333333333,0.0,0.0,0.493
2025-01-23 00:00:00,03:30:00,20,2025-01-23 03:30:00,4101.05,683.5083333333333,0.0,0.0,0.436
2025-01-23 00:00:00,03:40:00,21,2025-01-23 03:40:00,4128.5615,688.0935833333333,0.0,0.0,0.4821
2025-01-23 00:00:00,03:50:00,22,2025-01-23 03:50:00,4144.4526,690.7420999999999,0.0,0.0,0.5131
2025-01-23 00:00:00,04:00:00,23,2025-01-23 04:00:00,4192.55,698.7583333333333,0.0,0.0,0.4925
2025-01-23 00:00:00,04:10:00,24,2025-01-23 04:10:00,4193.8287,698.97145,0.0,0.0,0.5005
2025-01-23 00:00:00,04:20:00,25,2025-01-23 04:20:00,4025.2343,670.8723833333333,0.0,0.0,0.5059
2025-01-23 00:00:00,04:30:00,26,2025-01-23 04:30:00,3922.52,653.7533333333333,0.0,0.0,0.5021
2025-01-23 00:00:00,04:40:00,27,2025-01-23 04:40:00,4250.278,708.3796666666667,0.0,0.0,0.5189
2025-01-23 00:00:00,04:50:00,28,2025-01-23 04:50:00,4440.2757,740.0459500000001,0.0,0.0,0.5184
2025-01-23 00:00:00,05:00:00,29,2025-01-23 05:00:00,4286.28,714.38,0.0,0.0,0.4958
2025-01-23 00:00:00,05:10:00,30,2025-01-23 05:10:00,4153.7825,692.2970833333334,0.0,0.0,0.4873
2025-01-23 00:00:00,05:20:00,31,2025-01-23 05:20:00,4279.2136,713.2022666666667,0.0111,0.00185,0.4908
2025-01-23 00:00:00,05:30:00,32,2025-01-23 05:30:00,4429.35,738.225,0.0,0.0,0.4675
2025-01-23 00:00:00,05:40:00,33,2025-01-23 05:40:00,4246.9202,707.8200333333333,0.0,0.0,0.4278
2025-01-23 00:00:00,05:50:00,34,2025-01-23 05:50:00,4550.2744,758.3790666666667,0.1543,0.025716666666666665,0.6619
2025-01-23 00:00:00,06:00:00,35,2025-01-23 06:00:00,5287.19,881.1983333333333,0.0,0.0,1.0499
2025-01-23 00:00:00,06:10:00,36,2025-01-23 06:10:00,5528.1758,921.3626333333333,0.0,0.0,1.144
2025-01-23 00:00:00,06:20:00,37,2025-01-23 06:20:00,5499.3129,916.55215,2.1494,0.35823333333333335,1.0966
2025-01-23 00:00:00,06:30:00,38,2025-01-23 06:30:00,5450.75,908.4583333333334,0.0,0.0,1.0711
2025-01-23 00:00:00,06:40:00,39,2025-01-23 06:40:00,5380.2519,896.70865,0.0,0.0,1.0743
2025-01-23 00:00:00,06:50:00,40,2025-01-23 06:50:00,5380.0405,896.6734166666666,36.9179,6.152983333333334,1.0647
2025-01-23 00:00:00,07:00:00,41,2025-01-23 07:00:00,5416.5,902.75,188.475,31.412499999999998,1.0398
2025-01-23 00:00:00,07:10:00,42,2025-01-23 07:10:00,5384.2974,897.3829000000001,424.3783,70.72971666666668,1.0309
2025-01-23 00:00:00,07:20:00,43,2025-01-23 07:20:00,5481.0709,913.5118166666666,674.4606,112.4101,1.0076
2025-01-23 00:00:00,07:30:00,44,2025-01-23 07:30:00,5522.94,920.4899999999999,920.9625,153.49375,0.9548
2025-01-23 00:00:00,07:40:00,45,2025-01-23 07:40:00,5271.1527,878.52545,1197.4624,199.57706666666664,0.9308
2025-01-23 00:00:00,07:50:00,46,2025-01-23 07:50:00,6011.7795,1001.9632499999999,1485.0443,247.50738333333334,1.1437
2025-01-23 00:00:00,08:00:00,47,2025-01-23 08:00:00,7336.93,1222.8216666666667,1783.725,297.28749999999997,1.4355
2025-01-23 00:00:00,08:10:00,48,2025-01-23 08:10:00,7448.7502,1241.4583666666667,2104.0648,350.6774666666667,1.4131
2025-01-23 00:00:00,08:20:00,49,2025-01-23 08:20:00,7261.989,1210.3315,2370.7434,395.1239,1.3454
2025-01-23 00:00:00,08:30:00,50,2025-01-23 08:30:00,7291.77,1215.295,2555.2875,425.88124999999997,1.3628
2025-01-23 00:00:00,08:40:00,51,2025-01-23 08:40:00,7134.7691,1189.1281833333335,2710.5176,451.7529333333334,1.3359
2025-01-23 00:00:00,08:50:00,52,2025-01-23 08:50:00,7097.6909,1182.9484833333333,2934.3453,489.05755,1.3247
2025-01-23 00:00:00,09:00:00,53,2025-01-23 09:00:00,7250.81,1208.4683333333335,3212.9625,535.49375,1.3396
2025-01-23 00:00:00,09:10:00,54,2025-01-23 09:10:00,7313.9524,1218.9920666666667,3454.3465,575.7244166666667,1.3129
2025-01-23 00:00:00,09:20:00,55,2025-01-23 09:20:00,7305.0636,1217.5106,3737.4989,622.9164833333333,1.2656
2025-01-23 00:00:00,09:30:00,56,2025-01-23 09:30:00,7225.48,1204.2466666666667,4070.2125,678.36875,1.2293
2025-01-23 00:00:00,09:40:00,57,2025-01-23 09:40:00,7061.1468,1176.8578,4355.3968,725.8994666666667,1.2272
2025-01-23 00:00:00,09:50:00,58,2025-01-23 09:50:00,7097.5392,1182.9232,4542.7429,757.1238166666667,1.2951
2025-01-23 00:00:00,10:00:00,59,2025-01-23 10:00:00,7191.38,1198.5633333333333,4710.525,785.0875,1.3796
2025-01-23 00:00:00,10:10:00,60,2025-01-23 10:10:00,6923.3745,1153.89575,4969.3074,828.2179,1.3721
2025-01-23 00:00:00,10:20:00,61,2025-01-23 10:20:00,6764.0547,1127.3424499999999,5108.4051,851.40085,1.3148
2025-01-23 00:00:00,10:30:00,62,2025-01-23 10:30:00,6846.45,1141.075,5110.1625,851.69375,1.3097
2025-01-23 00:00:00,10:40:00,63,2025-01-23 10:40:00,6835.0775,1139.1795833333333,5191.8645,865.31075,1.381
2025-01-23 00:00:00,10:50:00,64,2025-01-23 10:50:00,6783.419,1130.5698333333332,5405.027,900.8378333333334,1.1849
2025-01-23 00:00:00,11:00:00,65,2025-01-23 11:00:00,6871.05,1145.175,5595.5625,932.59375,0.8165
2025-01-23 00:00:00,11:10:00,66,2025-01-23 11:10:00,7163.5136,1193.9189333333334,5574.7329,929.12215,0.742
2025-01-23 00:00:00,11:20:00,67,2025-01-23 11:20:00,7205.8049,1200.9674833333333,5640.1017,940.0169500000001,0.7903
2025-01-23 00:00:00,11:30:00,68,2025-01-23 11:30:00,7007.02,1167.8366666666668,5765.1,960.85,0.7835
2025-01-23 00:00:00,11:40:00,69,2025-01-23 11:40:00,6979.903,1163.3171666666667,5642.0311,940.3385166666667,0.7265
2025-01-23 00:00:00,11:50:00,70,2025-01-23 11:50:00,6798.6992,1133.1165333333333,5607.566,934.5943333333333,0.7176
2025-01-23 00:00:00,12:00:00,71,2025-01-23 12:00:00,6511.96,1085.3266666666666,5685.8625,947.6437500000001,0.7537
2025-01-23 00:00:00,12:10:00,72,2025-01-23 12:10:00,6559.0491,1093.17485,5564.5939,927.4323166666667,0.7498
2025-01-23 00:00:00,12:20:00,73,2025-01-23 12:20:00,6688.8991,1114.8165166666665,5486.5448,914.4241333333333,0.7783
2025-01-23 00:00:00,12:30:00,74,2025-01-23 12:30:00,6657.61,1109.6016666666667,5541.825,923.6374999999999,0.7663
2025-01-23 00:00:00,12:40:00,75,2025-01-23 12:40:00,6483.5261,1080.5876833333334,5558.8496,926.4749333333333,0.6042
2025-01-23 00:00:00,12:50:00,76,2025-01-23 12:50:00,6476.1948,1079.3658,5508.0743,918.0123833333333,0.7496
2025-01-23 00:00:00,13:00:00,77,2025-01-23 13:00:00,6701.53,1116.9216666666666,5443.575,907.2624999999999,1.1259
2025-01-23 00:00:00,13:10:00,78,2025-01-23 13:10:00,6899.5547,1149.9257833333334,5418.8737,903.1456166666667,1.1717
2025-01-23 00:00:00,13:20:00,79,2025-01-23 13:20:00,6783.5469,1130.59115,5313.4077,885.56795,1.0863
2025-01-23 00:00:00,13:30:00,80,2025-01-23 13:30:00,6501.65,1083.6083333333333,5133.8625,855.6437500000001,1.0611
2025-01-23 00:00:00,13:40:00,81,2025-01-23 13:40:00,6478.6748,1079.7791333333332,5010.8342,835.1390333333334,1.0887
2025-01-23 00:00:00,13:50:00,82,2025-01-23 13:50:00,6507.7255,1084.6209166666665,4889.3824,814.8970666666668,1.1866
2025-01-23 00:00:00,14:00:00,83,2025-01-23 14:00:00,6537.89,1089.6483333333333,4754.3625,792.3937500000001,1.3224
2025-01-23 00:00:00,14:10:00,84,2025-01-23 14:10:00,6702.5411,1117.0901833333335,4638.7149,773.11915,1.4099
2025-01-23 00:00:00,14:20:00,85,2025-01-23 14:20:00,6623.3262,1103.8877,4424.0293,737.3382166666667,1.3839
2025-01-23 00:00:00,14:30:00,86,2025-01-23 14:30:00,6382.71,1063.785,4147.7625,691.2937499999999,1.3547
2025-01-23 00:00:00,14:40:00,87,2025-01-23 14:40:00,6458.5386,1076.4231,3957.2249,659.5374833333334,1.4573
2025-01-23 00:00:00,14:50:00,88,2025-01-23 14:50:00,6556.0399,1092.6733166666666,3673.0626,612.1771,1.275
2025-01-23 00:00:00,15:00:00,89,2025-01-23 15:00:00,6518.9,1086.4833333333333,3319.05,553.1750000000001,0.8903
2025-01-23 00:00:00,15:10:00,90,2025-01-23 15:10:00,6478.7679,1079.79465,3115.3189,519.2198166666667,0.8364
2025-01-23 00:00:00,15:20:00,91,2025-01-23 15:20:00,6375.6499,1062.6083166666667,2925.7055,487.61758333333336,0.902
2025-01-23 00:00:00,15:30:00,92,2025-01-23 15:30:00,6302.41,1050.4016666666666,2658.5625,443.09375,0.9111
2025-01-23 00:00:00,15:40:00,93,2025-01-23 15:40:00,6432.0225,1072.00375,2366.8206,394.4701,0.9127
2025-01-23 00:00:00,15:50:00,94,2025-01-23 15:50:00,6456.8422,1076.1403666666668,2129.3404,354.89006666666666,0.9419
2025-01-23 00:00:00,16:00:00,95,2025-01-23 16:00:00,6330.7,1055.1166666666666,1906.9875,317.83125,0.9807
2025-01-23 00:00:00,16:10:00,96,2025-01-23 16:10:00,6321.4009,1053.5668166666667,1585.6235,264.2705833333333,0.9889
2025-01-23 00:00:00,16:20:00,97,2025-01-23 16:20:00,6414.0904,1069.0150666666666,1240.4086,206.73476666666667,1.0237
2025-01-23 00:00:00,16:30:00,98,2025-01-23 16:30:00,6449.73,1074.955,936.375,156.0625,1.0764
2025-01-23 00:00:00,16:40:00,99,2025-01-23 16:40:00,6319.5031,1053.2505166666667,672.2069,112.03448333333334,1.0787
2025-01-23 00:00:00,16:50:00,100,2025-01-23 16:50:00,6368.1724,1061.3620666666668,418.5689,69.76148333333333,1.0823
2025-01-23 00:00:00,17:00:00,101,2025-01-23 17:00:00,6497.03,1082.8383333333334,188.8125,31.46875,1.1132
2025-01-23 00:00:00,17:10:00,102,2025-01-23 17:10:00,6271.906,1045.3176666666666,37.7842,6.297366666666666,1.1404
2025-01-23 00:00:00,17:20:00,103,2025-01-23 17:20:00,6128.893,1021.4821666666667,0.0,0.0,1.1346
2025-01-23 00:00:00,17:30:00,104,2025-01-23 17:30:00,6309.29,1051.5483333333334,0.0,0.0,1.1157
2025-01-23 00:00:00,17:40:00,105,2025-01-23 17:40:00,6457.8071,1076.3011833333333,2.2107,0.36845,1.1426
2025-01-23 00:00:00,17:50:00,106,2025-01-23 17:50:00,5583.7715,930.6285833333333,0.0,0.0,1.233
2025-01-23 00:00:00,18:00:00,107,2025-01-23 18:00:00,4294.51,715.7516666666667,0.0,0.0,1.3227
2025-01-23 00:00:00,18:10:00,108,2025-01-23 18:10:00,4259.8244,709.9707333333334,0.1587,0.02645,1.3167
2025-01-23 00:00:00,18:20:00,109,2025-01-23 18:20:00,4442.1428,740.3571333333333,0.0,0.0,1.2814
