strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,total_cost_yuan
optimized_proposed,2025-06-22,1444.100461129805,1200.0,71047.09453103376,44625.46751310538,3764.8842351193416,0.8,69775.8742397361,119.4951606263846,754.1453752808815,3,0.0,45379.61288838626
optimized_proposed,2025-06-23,1200.0,1414.1028796193189,71946.47960522326,45365.75410152236,1058.4485732069102,0.8,70203.43832088402,0.0,0.0,0,483.66756785921143,45365.75410152236
optimized_proposed,2025-06-24,1414.1028796193189,1437.1389438949145,70922.3584701966,45203.133237883696,4056.9183775220445,0.8,69509.64260682205,8750.784752539072,50682.89345013449,28,54.64134995237805,95886.02668801819
optimized_proposed,2025-06-25,1437.1389438949145,1200.0,72318.62470242554,45280.098469599376,2927.44785211605,0.8,70224.4776429665,2232.271178070465,12495.342937701942,16,420.4401251210792,57775.44140730132
optimized_proposed,2025-06-26,1200.0,1200.0,73730.5699339606,46177.836192978946,4289.762565758433,0.8,70912.80638285365,723.0825688829548,2895.927782227018,16,2729.5471802367642,49073.76397520596
optimized_proposed,2025-06-27,1200.0,1383.6038153048469,31737.020487088812,18042.853504347506,531.4601662898411,0.8,39388.60604442035,290.9461825097851,1197.5860004571364,4,9564.151369412952,19240.439504804643
optimized_proposed,2025-06-28,1383.6038153048469,1200.0,32033.451570186113,17972.97253558047,921.8388486687356,0.8,40392.49129498497,15.581980054963722,33.314273357512434,1,7874.750073789953,18006.28680893798
optimized_proposed,2025-06-29,1200.0,2119.5285089209556,74000.93297526057,46476.18545845266,1364.175756371807,0.8,71478.77184920078,364.0675521226863,1735.3787638783622,5,87.79250297437193,48211.56422233102
optimized_proposed,2025-06-30,2119.5285089209556,1769.537470743715,74067.33161015666,46430.72048533779,4694.322637252242,0.8,72470.79015970614,18.364572153338713,123.86903917426962,1,485.0491280565186,46554.58952451206
optimized_proposed,2025-07-01,1769.537470743715,1200.0,75331.77472848026,47220.29010349754,4975.555316245576,0.8,72539.92874308008,7235.633880528049,39367.87255669515,39,700.4443807985674,86588.16266019268
optimized_proposed,2025-07-02,1200.0,1200.0,79716.6788356519,50441.64819684767,3715.968637330539,0.8,78384.0814953858,1409.501968062568,5761.447970276688,24,4555.682546628448,56203.09616712436
optimized_proposed,2025-07-03,1200.0,1441.906853553138,78039.03171209202,49912.02684216396,2116.1280099975343,0.8,77144.25375599328,5258.436272388765,33303.30055533507,20,2.8070166343137544,83215.32739749903
optimized_proposed,2025-07-04,1441.906853553138,1500.4989960790106,41707.89275394914,24880.56815510714,1415.8019823471518,0.8,49127.32147653399,0.0,0.0,0,10150.558128077017,24880.56815510714
optimized_proposed,2025-07-05,1500.4989960790106,2735.5103687191777,44770.420344324026,26831.284800035828,521.5426887360611,0.8,53101.12903626752,0.0,0.0,0,12133.607036134374,26831.284800035828
optimized_proposed,2025-07-06,2735.5103687191777,1623.0031333086727,81847.29584199935,52501.628987226824,3083.0335971302143,0.8,82246.3016854451,1181.926535127839,8068.932415646596,6,417.7358759613252,60570.56140287342
optimized_proposed,2025-07-07,1623.0031333086727,5059.448547155535,92507.34763234049,60244.87607893332,1909.4720017802126,0.8,91538.61654339064,0.0,0.0,0,12562.697003739415,60244.87607893332
optimized_proposed,2025-07-08,5059.448547155535,5258.148620549473,90645.29321958896,60021.55979303079,3200.145173192039,0.8,92165.08081332661,0.0,0.0,0,11582.220622228393,60021.55979303079
optimized_proposed,2025-07-09,5258.148620549473,4611.662716420659,88263.78601193114,58367.53060490372,2964.0324558607986,0.8,90739.59548042431,0.0,0.0,0,11778.112808722042,58367.53060490372
optimized_proposed,2025-07-10,4611.662716420659,3478.962250812691,84084.85498969001,55192.846501966276,1530.93092941722,0.8,85899.39331048477,0.0,0.0,0,9195.195984457703,55192.846501966276
optimized_proposed,2025-07-11,3478.962250812691,4312.5210058316015,48165.09239519634,29848.770143565067,1057.526714612832,0.8,56826.20429460642,0.0,0.0,0,12464.580146003513,29848.770143565067
optimized_proposed,2025-07-12,4312.5210058316015,3739.0469208804757,47559.84658498768,29164.803591617685,7.418681755953439,0.8,56189.97612065231,0.0,0.0,0,14820.519203543461,29164.803591617685
optimized_proposed,2025-07-13,3739.0469208804757,2572.180067546342,82973.43710240535,53690.05676300348,2103.6838382573537,0.8,83236.27967598097,5.786146838820969,38.897372123973966,1,11731.072195222807,53728.95413512745
optimized_proposed,2025-07-14,2572.180067546342,4103.562802919042,87913.01069307876,57198.72006439023,1714.9738288633005,0.8,86062.09932353243,0.0,0.0,0,11457.176291423828,57198.72006439023
optimized_proposed,2025-07-15,4103.562802919042,4675.10708874478,86986.47218055595,56262.769443868856,651.1396768915666,0.8,87309.98390198499,0.0,0.0,0,10596.809273630493,56262.769443868856
optimized_proposed,2025-07-16,4675.10708874478,3757.6793328239,83607.1583451147,54617.99050878143,2270.747490269544,0.8,85367.21986825402,0.0,0.0,0,9322.4066521128,54617.99050878143
optimized_proposed,2025-07-17,3757.6793328239,1991.112979806709,78993.40931722717,50874.11831880416,612.0392630466833,0.8,80466.37110458431,0.0,0.0,0,4337.07981068199,50874.11831880416
optimized_proposed,2025-07-18,1991.112979806709,2024.8655060719593,42242.14575068849,25631.013527653817,776.9610209902078,0.8,51230.42780556033,0.0,0.0,0,8465.127859520504,25631.013527653817
optimized_proposed,2025-07-19,2024.8655060719593,1200.0,40076.2558925802,23395.443464135024,874.1776504613157,0.8,48412.17771856599,1043.419703420413,6262.571248912178,13,12369.096338874255,29658.014713047203
optimized_proposed,2025-07-20,1200.0,1213.4700825800091,76861.94465205591,48749.283751261515,727.1418503222146,0.8,76104.43776547853,217.15329076055048,608.2254952806552,6,1166.5855861175314,49357.50924654217
optimized_proposed,2025-07-21,1213.4700825800091,1297.1405024578532,76756.04755565485,48765.01058134481,1377.3322512290993,0.8,75936.8644014723,1154.5767739812172,7361.091077192288,9,25.6431093556414,56126.101658537096
optimized_proposed,2025-07-22,1297.1405024578532,2202.273731732365,81614.4722082596,51855.16307508343,569.1087486926924,0.8,79655.65900062498,24.06217721134658,162.20313658168732,1,3111.9830745244444,52017.36621166512
optimized_proposed,2025-07-23,2202.273731732365,1404.6779050555156,78074.80816829701,49683.460153502645,1899.2593462172238,0.8,78541.33994012114,28.522160080476056,192.35303468995772,2,622.9130627845946,49875.8131881926
optimized_proposed,2025-07-24,1404.6779050555156,1639.5104175097722,79190.82399227034,50699.71601853643,1685.2416542509345,0.8,78072.92576045767,0.0,0.0,0,1432.7683008744825,50699.71601853643
optimized_proposed,2025-07-25,1639.5104175097722,1200.0,38920.050117430554,23143.80228453166,162.6101890497235,0.8,46877.5201835934,996.8399343564677,3681.578924842119,16,11365.078630644912,26825.38120937378
optimized_proposed,2025-07-26,1200.0,1200.0,38030.69182821977,22234.516858682367,634.6594370104249,0.8,45966.934472159905,2030.9354499413557,9415.049043660203,19,9129.537961634724,31649.56590234257
optimized_proposed,2025-07-27,1200.0,1200.0,73048.0397508969,46493.883500806674,1298.9758539531022,0.8,73301.10366183962,4819.80550085225,25717.437301958245,28,390.1655643245401,72211.32080276492
optimized_proposed,2025-07-28,1200.0,1255.1386370329424,75530.94884978095,47752.75545896104,2778.7561801358324,0.8,76141.35566424517,5844.350048800725,36276.411298976906,27,13.292554576667953,84029.16675793794
optimized_proposed,2025-07-29,1255.1386370329424,2962.2330840856584,90256.67001793881,57973.97445321875,280.73191267098645,0.8,86366.83988546595,0.0,0.0,0,8837.214704769845,57973.97445321875
optimized_proposed,2025-07-30,2962.2330840856584,2908.482426521236,84287.54525271436,53919.240093785076,838.9330375911189,0.8,82864.85065938279,0.0,0.0,0,6633.5890969527245,53919.240093785076
optimized_proposed,2025-07-31,2908.482426521236,2556.178090108929,81521.42541627368,52110.51936308164,2784.9210140731357,0.8,80456.68169844331,0.0,0.0,0,3221.157815020244,52110.51936308164
optimized_proposed,2025-08-01,2556.178090108929,3169.4816526438094,42402.42464350155,25530.0453347932,491.84474199611196,0.8,51867.74904922917,0.0,0.0,0,18245.255945996403,25530.0453347932
optimized_proposed,2025-08-02,3169.4816526438094,2414.349536149858,39538.30811653366,23852.112904980506,1213.6435541212,0.8,49558.48458629095,0.0,0.0,0,16994.590478152837,23852.112904980506
optimized_proposed,2025-08-03,2414.349536149858,1682.6956229913299,80262.76476123152,50931.77573040694,212.6829473616978,0.8,80312.27209077279,63.188167898565666,425.89366389540385,3,14931.105702353207,51357.66939430234
optimized_proposed,2025-08-04,1682.6956229913299,1467.6428755823854,70571.0559578232,45270.34464190758,1326.6651143442339,0.8,74883.43709943046,0.0,0.0,0,1718.1452763102354,45270.34464190758
optimized_proposed,2025-08-05,1467.6428755823854,1200.0,67937.29697067552,43777.01819307546,1452.9149506902593,0.8,72869.49624577642,574.8534427658462,2578.538256633873,15,0.0,46355.55644970934
optimized_proposed,2025-08-06,1200.0,1200.0,67519.80430876385,43514.250485915894,2524.5732336690826,0.8,73489.7641683474,3900.052074766487,24909.08531008708,21,57.635782808668864,68423.33579600297
optimized_proposed,2025-08-07,1200.0,1334.541846974939,70185.97178901931,45089.54602866921,1601.4728112647806,0.8,74163.65621771115,14.16905376975069,95.73321179532053,1,2851.678064922922,45185.27924046453
optimized_proposed,2025-08-08,1334.541846974939,1782.9696579905453,39514.565515561546,23105.369795782077,1258.3412947340364,0.8,47622.778587757166,0.0,0.0,0,20708.97946344027,23105.369795782077
optimized_proposed,2025-08-09,1782.9696579905453,2448.535761382754,40188.09557734956,23991.256851975242,1114.2140573496872,0.8,48853.558664754266,0.0,0.0,0,18112.824829606303,23991.256851975242
optimized_proposed,2025-08-10,2448.535761382754,1638.419971695358,68096.42633553348,44161.362034211095,1909.2341427484928,0.8,74470.47332249909,0.0,0.0,0,66.67856260420965,44161.362034211095
optimized_proposed,2025-08-11,1638.419971695358,1534.840022779705,70995.34664546706,45665.33624058562,520.0078222366901,0.8,75471.81590577989,0.0,0.0,0,2649.360815986097,45665.33624058562
optimized_proposed,2025-08-12,1534.840022779705,1342.293015194324,69671.14006382188,44499.63195794116,739.8388869130512,0.8,73921.41967075402,1513.2711324520305,10258.909878969262,5,118.76267614179778,54758.541836910415
optimized_proposed,2025-08-13,1342.293015194324,2341.0714887640574,75254.61490305158,48341.07529842881,407.01297135611264,0.8,77168.95454618524,0.0,0.0,0,4715.80293639653,48341.07529842881
optimized_proposed,2025-08-14,2341.0714887640574,1441.0173678187466,70026.26113967304,44864.15807836471,1911.9303519356386,0.8,74343.68400946865,234.26070681072653,1406.5124559394776,8,1316.501678371923,46270.67053430418
optimized_proposed,2025-08-15,1441.0173678187466,1629.9638667709755,39384.49074762649,23162.868629536155,481.29068803879835,0.8,47259.19335185386,0.0,0.0,0,19411.63521311044,23162.868629536155
optimized_proposed,2025-08-16,1629.9638667709755,2310.858766246393,41249.75391244332,24515.066612568913,360.0540803524343,0.8,49342.93417064252,0.0,0.0,0,21095.90998049411,24515.066612568913
optimized_proposed,2025-08-17,2310.858766246393,2676.2697967084437,76846.15033936675,49375.561565161566,171.77362720428115,0.8,78981.14446606438,8.317535935027422,56.0167079732945,2,10030.990094849634,49431.57827313486
optimized_proposed,2025-08-18,2676.2697967084437,1935.912584725355,67978.34631684469,44016.754413423165,371.1151128897295,0.8,74192.37061925812,34.306085938343244,231.40922740241177,2,540.9983438794558,44248.16364082558
optimized_proposed,2025-08-19,1935.912584725355,2259.097219831548,73675.15227012665,47766.64070940757,502.42676294513615,0.8,77402.45056214006,3.743880216448133,25.252472059942658,1,5691.304956646905,47791.89318146751
optimized_proposed,2025-08-20,2259.097219831548,1366.417450840965,68459.35950192252,44095.14233155308,3297.0843438244365,0.8,74810.23922478297,4757.927249882404,30377.29237624568,14,179.89231773685242,74472.43470779876
optimized_proposed,2025-08-21,1366.417450840965,1545.8985225562067,74607.54986715328,47812.9628642769,1098.9858298514014,0.8,76123.48373194943,0.0,0.0,0,5193.965791977536,47812.9628642769
optimized_proposed,2025-08-22,1545.8985225562067,1341.1215844673823,40098.15016467558,23577.528039580753,659.1166535782424,0.8,48448.7119658086,254.77258469880786,1592.3658281745952,4,16714.537769837636,25169.89386775535
optimized_proposed,2025-08-23,1341.1215844673823,1951.6542822014735,41164.14169851263,24538.2258397233,803.6282079436799,0.8,48931.155729056394,0.0,0.0,0,15472.538268712744,24538.2258397233
optimized_proposed,2025-08-24,1951.6542822014735,1818.1508712615469,74598.32158128032,47545.92860118863,1997.2346623441586,0.8,76278.80936073604,0.0,0.0,0,7215.848903994561,47545.92860118863
optimized_proposed,2025-08-25,1818.1508712615469,2106.272137486911,77542.13171043199,49670.272711793674,1121.4300027989684,0.8,78213.71272700273,0.0,0.0,0,2705.201379929846,49670.272711793674
optimized_proposed,2025-08-26,2106.272137486911,2053.734442580261,74014.60274969364,47397.91110918238,1912.5801021337975,0.8,76259.3784428954,0.0,0.0,0,4777.145551224808,47397.91110918238
optimized_proposed,2025-08-27,2053.734442580261,1200.0,71597.12950283618,46109.477165868666,1842.35230187797,0.8,75363.47835677394,8.801255162850467,18.8170835381743,1,538.5507325613139,46128.29424940684
optimized_proposed,2025-08-28,1200.0,1309.461827921375,72518.59844013288,46656.823872160516,2325.750732981941,0.8,76183.11796571588,2177.4621083778884,14181.24420792313,13,242.2187319517774,60838.06808008364
optimized_proposed,2025-08-29,1309.461827921375,1645.864835480973,40484.01142294542,24089.434715027495,255.24528104769638,0.8,48165.39230475128,0.0,0.0,0,14814.900373229133,24089.434715027495
optimized_proposed,2025-08-30,1645.864835480973,1200.0,39952.10566534722,23768.15093666446,327.86666621914526,0.8,47779.25584841698,180.44390944418802,382.6878130352283,5,19453.715355137807,24150.838749699687
optimized_proposed,2025-08-31,1200.0,2150.480993902714,74469.42606740227,47589.84203419632,735.1529473915768,0.8,75251.95037594115,0.0,0.0,0,2953.0967390228666,47589.84203419632
optimized_proposed,2025-09-01,2150.480993902714,5533.958864238614,73145.70435951508,46900.75662162746,89.7810214039162,0.8,75140.2361002719,0.0,0.0,0,12816.486657888,46900.75662162746
optimized_proposed,2025-09-02,5533.958864238614,4718.142672115941,61168.66717515682,40548.66835617821,1751.4300246098733,0.8,71052.77891975851,0.0,0.0,0,4386.872639030593,40548.66835617821
optimized_proposed,2025-09-03,4718.142672115941,3533.874730898551,59638.15803588478,39023.577197136285,1711.4853692614465,0.8,68435.20237358808,0.0,0.0,0,1966.3290449025683,39023.577197136285
optimized_proposed,2025-09-04,3533.874730898551,3262.4970733962014,61292.02392682816,39761.391475325436,892.0232608275171,0.8,66865.42184887378,0.0,0.0,0,3936.63114698167,39761.391475325436
optimized_proposed,2025-09-05,3262.4970733962014,2801.106031539058,30609.519963260056,17739.155965843307,336.6442693445615,0.8,40813.893250353925,0.0,0.0,0,21777.87868732614,17739.155965843307
optimized_proposed,2025-09-06,2801.106031539058,2462.147061080817,29169.97532199577,16672.976474016818,402.26141393018503,0.8,38863.89648870106,1027.9592262016658,4314.8901673335295,8,20373.37834754913,20987.866641350345
optimized_proposed,2025-09-07,2462.147061080817,1239.074010497693,54336.22547764586,35032.15220215807,1515.8127180794086,0.8,61534.5294687305,2782.6757811197276,16652.95865577009,12,14.716327909800953,51685.11085792816
optimized_proposed,2025-09-08,1239.074010497693,1200.0,51331.69794041815,32304.70693043534,634.556158050351,0.8,57887.602858365164,10696.778304308711,62631.642844480455,41,0.0,94936.3497749158
optimized_proposed,2025-09-09,1200.0,1200.0,56833.515388259664,35499.86387338767,3340.067095830872,0.8,60825.15288533243,2055.5776682028695,12194.751013616871,14,1934.1176659835855,47694.61488700454
optimized_proposed,2025-09-10,1200.0,1349.6817532296159,59284.70751743557,37607.29907792247,3121.388400094094,0.8,65604.17925846638,5505.557693051456,34058.61281038368,19,63.92954129306338,71665.91188830615
optimized_proposed,2025-09-11,1349.6817532296159,1328.695047338401,61918.89461446222,38865.50880787582,3347.6111450587296,0.8,63655.47295525657,0.0,0.0,0,4392.934529187666,38865.50880787582
optimized_proposed,2025-09-12,1328.695047338401,1200.0,31238.358866772505,17129.27113353433,1368.2881844717313,0.8,38089.310075361485,125.3096243167922,340.1712552374397,4,17135.788007739247,17469.44238877177
optimized_proposed,2025-09-13,1200.0,1413.2012586073902,32309.918073859706,17682.08633312725,1190.7702944476462,0.8,40229.95974139542,37.855460073394696,175.22768016638804,3,21333.637779439152,17857.314013293635
optimized_proposed,2025-09-14,1413.2012586073902,1200.0,59976.23789272302,38150.414244541345,2651.2785961990844,0.8,65921.7496105368,3125.484544864229,19982.756905640144,17,32.516546488225686,58133.171150181486
optimized_proposed,2025-09-15,1200.0,1200.0,59581.343783831464,37521.40743055773,1960.6860461599722,0.8,63318.02983110704,1536.129981009575,7499.040636658383,20,2349.998948185595,45020.448067216115
optimized_proposed,2025-09-16,1200.0,1200.0,65980.21574130321,41031.50842113636,1306.1743245941727,0.8,67507.31385415499,430.3440007428027,1857.0498243939812,12,3174.3019650417846,42888.55824553034
optimized_proposed,2025-09-17,1200.0,1993.3474751908016,69934.35221462107,43820.53761250509,2586.4806937286207,0.8,70323.37273897875,0.0,0.0,0,5422.661560964116,43820.53761250509
optimized_proposed,2025-09-18,1993.3474751908016,2353.6615650122,66362.6115953225,42919.967548276254,2080.3924756320857,0.8,71575.39958390057,0.0,0.0,0,3593.1239968910563,42919.967548276254
optimized_proposed,2025-09-19,2353.6615650122,3628.079393874041,36564.76840755982,20788.086518788834,1166.667321810433,0.8,45367.98759269164,0.0,0.0,0,16544.484218998863,20788.086518788834
optimized_proposed,2025-09-20,3628.079393874041,3114.0493311478567,34535.646846315896,19648.288198044418,1322.6033594534892,0.8,44434.02876873946,0.0,0.0,0,16797.638492007085,19648.288198044418
optimized_proposed,2025-09-21,3114.0493311478567,2353.167642388624,70521.03747024263,44667.52441269961,1426.330136377958,0.8,73214.65070185976,0.0,0.0,0,9881.615734917872,44667.52441269961
optimized_proposed,2025-09-22,2353.167642388624,1856.9828589050533,70417.45220972292,44165.17386659351,2000.4485632905405,0.8,71582.07800352683,0.0,0.0,0,6823.432854657771,44165.17386659351
optimized_proposed,2025-09-23,1856.9828589050533,2494.4923636143067,70240.90093519642,45422.951047117385,1454.2062330529927,0.8,74075.11862663232,0.0,0.0,0,4094.597931411674,45422.951047117385
optimized_proposed,2025-09-24,2494.4923636143067,3094.198206478246,70116.0485893771,45530.64274287352,1844.3342437301847,0.8,75002.9628230533,0.0,0.0,0,5127.587052212184,45530.64274287352
optimized_proposed,2025-09-25,3094.198206478246,1997.8315164007502,70959.99900684337,45399.12036627848,2211.2766304519687,0.8,73149.5625057263,0.0,0.0,0,8454.465230134574,45399.12036627848
optimized_proposed,2025-09-26,1997.8315164007502,2885.237467725816,37857.80590748416,21155.30038097675,1025.1490039355213,0.8,44674.64742988924,0.0,0.0,0,16554.814943036843,21155.30038097675
optimized_proposed,2025-09-27,2885.237467725816,2183.2142544413996,36035.476218813994,20328.856253275706,1141.296490370073,0.8,45002.997707615454,0.0,0.0,0,16124.178243550421,20328.856253275706
optimized_proposed,2025-09-28,2183.2142544413996,1912.6301138777583,69409.37802912842,44865.94882327465,4088.012704919497,0.8,73068.91308590751,5.868333333333339,39.56136916666671,1,2653.8044334753195,44905.51019244132
optimized_proposed,2025-09-29,1912.6301138777583,1200.0,66410.24294478365,41615.520607195394,1147.5447212031734,0.8,68441.62018330923,701.1188726439416,3389.9175959961726,8,973.7713527539998,45005.43820319157
optimized_proposed,2025-09-30,1200.0,1200.0,74224.78895509949,46645.945530985926,3259.8353017289946,0.8,72320.45707038946,284.3446183449194,1590.3947736369955,8,5300.993415745535,48236.34030462292
optimized_proposed,2025-10-01,1200.0,3636.206552274494,74463.2120707579,46673.412618992785,2153.4009783021693,0.8,72208.88552480582,0.0,0.0,0,19212.239964537985,46673.412618992785
optimized_proposed,2025-10-02,3636.206552274494,2429.434047098599,57550.5977822736,37145.586889475795,1305.527980955975,0.8,64810.94076855857,0.0,0.0,0,3452.7181073946103,37145.586889475795
optimized_proposed,2025-10-03,2429.434047098599,3633.2819763423336,32324.3345068625,17685.352162447743,1044.74565433368,0.8,40878.20150300537,0.0,0.0,0,20593.74897201697,17685.352162447743
optimized_proposed,2025-10-04,3633.2819763423336,2747.799426575918,30006.92495647652,16442.524578858884,357.522373385146,0.8,39303.26374557081,0.0,0.0,0,15098.988010340485,16442.524578858884
optimized_proposed,2025-10-05,2747.799426575918,2725.532552294024,61333.026946743295,39092.853877447735,1584.3957995002695,0.8,67565.68325184193,0.0,0.0,0,3074.918570851955,39092.853877447735
optimized_proposed,2025-10-06,2725.532552294024,2766.0145381323837,63501.86554446785,40297.9222422942,3055.4013162529054,0.8,68575.51192982633,0.0,0.0,0,2160.0615025563125,40297.9222422942
optimized_proposed,2025-10-07,2766.0145381323837,2653.997487386239,63810.62327969649,40280.036591931246,1432.0140007100315,0.8,68370.55997254715,0.0,0.0,0,2448.892091425099,40280.036591931246
optimized_proposed,2025-10-08,2653.997487386239,1210.5998787010362,62706.60222698744,38675.91574664076,336.07945836697576,0.8,65644.65736491284,0.0,0.0,0,4011.78165987598,38675.91574664076
optimized_proposed,2025-10-09,1210.5998787010362,1200.0,59250.1007582419,36934.519482111544,2338.727295673142,0.8,63843.76139110701,432.5401300693228,2339.5624570983014,10,0.0,39274.08193920984
optimized_proposed,2025-10-10,1200.0,1200.0,29773.962384007275,15417.859678796525,859.2715530847969,0.8,37285.6765675193,944.8292217365386,3339.1454859780406,13,18335.11246806067,18757.005164774564
optimized_proposed,2025-10-11,1200.0,1534.804349157139,31599.736738851476,16473.389468762325,160.00034311037433,0.8,39152.95267686981,0.0,0.0,0,14062.940039394218,16473.389468762325
optimized_proposed,2025-10-12,1534.804349157139,1315.6780233894353,63430.7077974027,39330.76466495927,956.0682508204045,0.8,67043.68098512643,5.427996943283233,25.424737682338666,1,1301.6523985661993,39356.18940264161
optimized_proposed,2025-10-13,1315.6780233894353,1882.4512031058052,66193.74831006257,41053.015777593835,484.3559714956277,0.8,68594.80054774095,0.0,0.0,0,4828.246621028278,41053.015777593835
optimized_proposed,2025-10-14,1882.4512031058052,1797.4564459500698,67739.20171160778,41896.72298310288,176.2479528570333,0.8,68586.62369204254,0.0,0.0,0,3145.0283296561242,41896.72298310288
optimized_proposed,2025-10-15,1797.4564459500698,1288.4590833444074,62818.70876135872,39118.06595784919,1047.3039660940597,0.8,66714.11200661532,2111.0448244990916,13823.287701281517,11,20.723961972223606,52941.353659130706
optimized_proposed,2025-10-16,1288.4590833444074,1215.9534922629475,66684.79816417067,41153.33800649766,690.6074398026262,0.8,67374.51194239837,1336.2724959103966,8917.989282374272,7,1156.9658188954827,50071.32728887193
optimized_proposed,2025-10-17,1215.9534922629475,1209.10087635553,32220.42495751597,16718.960486830103,289.8151235173429,0.8,39289.87793464421,269.80751180378707,743.0357408994307,11,13477.759887719845,17461.996227729534
optimized_proposed,2025-10-18,1209.10087635553,1726.718613255512,32963.56926347344,17381.07772837219,310.3124322073357,0.8,39704.21924190332,0.0,0.0,0,13354.820629795751,17381.07772837219
optimized_proposed,2025-10-19,1726.718613255512,1299.1259846751138,69823.27189882784,43081.12637270549,202.55467690549207,0.8,69656.54099079697,439.15749411800846,2748.878875047514,6,2718.311277978706,45830.005247753004
optimized_proposed,2025-10-20,1299.1259846751138,1653.248407074732,71590.9624130422,44573.13728497371,929.6475898044002,0.8,72206.61542010802,191.58390684822047,930.8961506486439,3,2862.2799844710507,45504.033435622354
optimized_proposed,2025-10-21,1653.248407074732,1969.521562818041,73285.84588840438,45431.48473020861,112.53376318670462,0.8,72267.5583869504,0.0,0.0,0,2310.3273253042944,45431.48473020861
optimized_proposed,2025-10-22,1969.521562818041,1200.0,72813.48257904078,44851.79703417427,253.58266120221197,0.8,71500.34951689575,435.6907984056113,2131.5719323278286,13,4266.189418334294,46983.3689665021
optimized_proposed,2025-10-23,1200.0,1483.607006015036,70764.24545969426,44168.232004605794,1193.5069151622981,0.8,71688.56238871404,0.0,0.0,0,3075.558808485163,44168.232004605794
optimized_proposed,2025-10-24,1483.607006015036,1253.5032029315025,33032.75631404716,17348.028529374875,334.2107229016071,0.8,40254.25002259604,161.9117903641091,614.910636974644,7,11808.52762406793,17962.93916634952
optimized_proposed,2025-10-25,1253.5032029315025,1493.1338678304132,34564.05282743084,18137.879982108472,203.0104976570755,0.8,41203.87659765994,0.0,0.0,0,11836.620159414562,18137.879982108472
optimized_proposed,2025-10-26,1493.1338678304132,1926.1762605531549,70298.67915953409,44075.49540027066,809.310881552167,0.8,71576.22224428154,0.0,0.0,0,1433.3899699971,44075.49540027066
optimized_proposed,2025-10-27,1926.1762605531549,1497.4233902066394,71388.04794268364,44879.14779682111,1659.5680067424669,0.8,73346.14844977576,0.0,0.0,0,4437.7068922501985,44879.14779682111
optimized_proposed,2025-10-28,1497.4233902066394,1370.0126137130728,70186.58992552207,43794.422846170964,1335.393793494839,0.8,70796.58106253284,117.7168780035679,764.00069271174,2,320.7018327778874,44558.42353888271
optimized_proposed,2025-10-29,1370.0126137130728,1200.0,70371.152788525,43719.740331943496,905.3303483824999,0.8,70827.45873786628,3074.8417219134276,19877.80751955721,20,446.63043198903176,63597.547851500705
optimized_proposed,2025-10-30,1200.0,1201.556911739394,71860.51019982553,44911.69428268216,1258.7699231788467,0.8,71821.41086677762,96.73025277809225,369.4635826498703,7,3235.5729391351197,45281.15786533203
optimized_proposed,2025-10-31,1201.556911739394,1488.7039958588018,34582.570407868836,18324.817646334843,177.80671437705593,0.8,41599.59185837915,0.0,0.0,0,7118.591268482785,18324.817646334843
optimized_proposed,2025-11-01,1488.7039958588018,1552.4620578416993,33468.50338833455,17746.32676182479,346.5451467118695,0.8,40967.74926496707,0.0,0.0,0,7607.739457147368,17746.32676182479
optimized_proposed,2025-11-02,1552.4620578416993,1329.7254117538391,73217.67382062215,45845.61711327954,878.3864587712363,0.8,72471.56914797548,39.357713989913805,244.80492570050296,3,426.2175556166627,46090.42203898005
optimized_proposed,2025-11-03,1329.7254117538391,1991.9545251715972,78300.94375807956,49391.61869950777,125.84619635803934,0.8,75228.30648482442,0.0,0.0,0,4223.893095770729,49391.61869950777
optimized_proposed,2025-11-04,1991.9545251715972,1368.637754399582,75390.78649362442,47185.82341433232,410.9032449941894,0.8,73479.87838816195,42.68933954725558,219.17173974144845,4,4517.186793464535,47404.99515407377
optimized_proposed,2025-11-05,1368.637754399582,1931.5424557274216,76170.4070523112,47975.29667266361,1207.5781214605017,0.8,74807.9962210173,0.0,0.0,0,1762.091409540809,47975.29667266361
optimized_proposed,2025-11-06,1931.5424557274216,1555.9461371460172,74646.65124105292,46880.75263197415,243.52026590784152,0.8,73679.90522245361,924.2786139551441,4472.256368134351,7,302.6930274078966,51353.009000108505
optimized_proposed,2025-11-07,1555.9461371460172,1984.7104191074116,34768.08990663835,18764.037771774747,258.8934211442851,0.8,42133.14480331324,155.27309176669485,846.4620606562878,2,7800.281132239022,19610.499832431036
optimized_proposed,2025-11-08,1984.7104191074116,2176.48190489916,33693.97612854153,18114.54478662586,325.02168548984946,0.8,41536.901949338644,0.0,0.0,0,6453.610097308846,18114.54478662586
optimized_proposed,2025-11-09,2176.48190489916,1337.6276074768673,74966.1501941522,47494.89037792114,1482.2687553708072,0.8,73944.9273449117,332.9983839536407,2232.9117475789476,5,821.6749606708671,49727.802125500086
optimized_proposed,2025-11-10,1337.6276074768673,1350.2331443214487,78131.70512195055,49454.78949399061,847.7250692065796,0.8,75819.7170328047,74.77790476479224,458.1516280731587,3,89.73391482526142,49912.94112206377
